<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
FEAT.US,D,20241218,000000,49.73,50.21,47.49,47.49,19708,0
FEAT.US,D,20241219,000000,48.67,48.67,47.09,47.19,18741,0
FEAT.US,D,20241220,000000,46.59,48.32,46.4688,47.5,18560,0
FEAT.US,D,20241223,000000,48.01,48.05,47.14,47.84,14188,0
FEAT.US,D,20241224,000000,48.2994,49.29,48.28,49.225,6667,0
FEAT.US,D,20241226,000000,49.17,49.17,48.4009,48.56,15942,0
FEAT.US,D,20241227,000000,48.66,48.66,47.1638,47.52,14095,0
FEAT.US,D,20241230,000000,46.7,46.7,45.72,46.11,21688,0
FEAT.US,D,20241231,000000,46.87,46.87,45.0166,45.19,11441,0
FEAT.US,D,20250102,000000,45.53,45.76,44.76,45.26,8918,0
FEAT.US,D,20250103,000000,45.8082,46.97,45.78,46.95,7265,0
FEAT.US,D,20250106,000000,47.71,48.27,47.2977,48.12,29463,0
FEAT.US,D,20250107,000000,47.92,48.03,46.03,46.35,21230,0
FEAT.US,D,20250108,000000,46.02,46.1,45.16,45.84,21117,0
FEAT.US,D,20250110,000000,45.7,45.89,44.58,45.54,9111,0
FEAT.US,D,20250113,000000,44.45,45.35,44.16,45.35,8290,0
FEAT.US,D,20250114,000000,46.06,46.08,45.19,45.42,6798,0
FEAT.US,D,20250115,000000,46.57,47.34,46.57,47.22,10875,0
FEAT.US,D,20250116,000000,46.92,47.44,46.73,47.23,5085,0
FEAT.US,D,20250117,000000,47.9839,48.4297,47.905,48.21,11388,0
FEAT.US,D,20250121,000000,48.71,48.71,46.92,48.34,56720,0
FEAT.US,D,20250122,000000,49.04,49.28,48.5,48.69,214242,0
FEAT.US,D,20250123,000000,46.36,47.1392,46.23,46.78,55799,0
FEAT.US,D,20250124,000000,47.12,47.21,46.38,46.48,59689,0
FEAT.US,D,20250127,000000,44.96,46.22,44.617,45.8,45932,0
FEAT.US,D,20250128,000000,45.9,46.0485,45.28,45.83,28416,0
FEAT.US,D,20250129,000000,46.1,46.2,45.27,46.13,33226,0
FEAT.US,D,20250130,000000,46.87,47.09,46.55,46.73,19632,0
FEAT.US,D,20250131,000000,47.01,47.4388,46.4,46.51,22696,0
FEAT.US,D,20250203,000000,44.92,46.5452,44.83,46.35,31905,0
FEAT.US,D,20250204,000000,46.33,46.82,46.33,46.61,20082,0
FEAT.US,D,20250205,000000,46.75,46.8084,46.1,46.1,13060,0
FEAT.US,D,20250206,000000,46.32,46.32,45.5018,45.95,23593,0
FEAT.US,D,20250207,000000,46.78,46.78,45.88,45.88,27429,0
FEAT.US,D,20250210,000000,46.25,46.5888,45.97,46.17,15654,0
FEAT.US,D,20250211,000000,46.07,46.07,45.05,45.15,12475,0
FEAT.US,D,20250212,000000,44.97,45.946,44.9618,45.9,17947,0
FEAT.US,D,20250213,000000,46.12,46.88,46.12,46.88,21659,0
FEAT.US,D,20250214,000000,46.85,46.9799,46.4456,46.8,34435,0
FEAT.US,D,20250218,000000,47.06,47.06,45.73,46.15,52738,0
FEAT.US,D,20250219,000000,46.3,46.3,45.635,45.72,166488,0
