<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
NRSH.US,D,20231204,000000,20.94,21.03,20.93,20.9777,9347,0
NRSH.US,D,20231205,000000,20.51,20.58,20.47,20.512,8812,0
NRSH.US,D,20231206,000000,20.568,20.61,20.4119,20.4119,4739,0
NRSH.US,D,20231207,000000,20.54,20.57,20.45,20.4706,24787,0
NRSH.US,D,20231208,000000,20.5,20.5,20.385,20.3865,4367,0
NRSH.US,D,20231211,000000,20.505,20.5315,20.505,20.5315,254,0
NRSH.US,D,20231212,000000,20.504,20.504,20.504,20.504,23,0
NRSH.US,D,20231213,000000,20.4,20.8033,20.39,20.8033,2676,0
NRSH.US,D,20231214,000000,21.67,21.8099,21.1701,21.3135,13751,0
NRSH.US,D,20231215,000000,21.3714,21.45,21.3714,21.38,3774,0
NRSH.US,D,20231218,000000,21.445,21.445,21.3685,21.3685,1704,0
NRSH.US,D,20231219,000000,21.555,21.7153,21.555,21.7153,1102,0
NRSH.US,D,20231220,000000,21.845,21.845,21.4522,21.4522,1002,0
NRSH.US,D,20231221,000000,21.78,21.8101,21.77,21.8101,602,0
NRSH.US,D,20231222,000000,22.105,22.1057,22.105,22.1057,550,0
NRSH.US,D,20231226,000000,22.15,22.1809,22.15,22.1809,759,0
NRSH.US,D,20231227,000000,22.2089,22.2089,22.2089,22.2089,47,0
NRSH.US,D,20231228,000000,22.1918,22.1918,22.1918,22.1918,52,0
NRSH.US,D,20231229,000000,22.0553,22.0553,22.0553,22.0553,3,0
NRSH.US,D,20240102,000000,22,22,21.92,21.9518,204,0
NRSH.US,D,20240103,000000,21.75,21.75,21.7,21.7159,1092,0
NRSH.US,D,20240104,000000,21.7121,21.7121,21.7121,21.7121,2,0
NRSH.US,D,20240105,000000,21.6845,21.6845,21.6845,21.6845,3,0
NRSH.US,D,20240108,000000,21.69,21.84,21.605,21.8281,3920,0
NRSH.US,D,20240109,000000,21.6688,21.6688,21.56,21.5615,2379,0
NRSH.US,D,20240110,000000,21.5421,21.5723,21.53,21.5723,1050,0
NRSH.US,D,20240111,000000,21.36,21.519,21.36,21.5136,632,0
NRSH.US,D,20240112,000000,21.55,21.59,21.55,21.5634,1546,0
NRSH.US,D,20240116,000000,21.5,21.53,21.3355,21.3355,7623,0
NRSH.US,D,20240117,000000,21.023,21.023,21.023,21.023,7,0
NRSH.US,D,20240118,000000,21.25,21.25,21.1871,21.1871,136,0
NRSH.US,D,20240119,000000,21.48,21.48,21.4325,21.4325,230,0
NRSH.US,D,20240122,000000,21.8045,21.849,21.7524,21.7524,3335,0
NRSH.US,D,20240123,000000,21.74,21.74,21.6512,21.6512,364,0
NRSH.US,D,20240124,000000,21.63,21.63,21.3603,21.3603,102,0
NRSH.US,D,20240125,000000,21.47,21.5129,21.47,21.5129,292,0
NRSH.US,D,20240126,000000,21.4861,21.4861,21.4861,21.4861,2,0
NRSH.US,D,20240129,000000,21.48,21.56,21.48,21.512,1286,0
NRSH.US,D,20240130,000000,21.4824,21.49,21.4803,21.4803,210,0
NRSH.US,D,20240131,000000,21.461,21.461,21.2136,21.2136,2402,0
NRSH.US,D,20240201,000000,21.0899,21.2042,21.0899,21.2042,216,0
NRSH.US,D,20240202,000000,21.3715,21.3715,21.3715,21.3715,7,0
NRSH.US,D,20240205,000000,21.28,21.29,21.2002,21.2002,547,0
NRSH.US,D,20240206,000000,21.5848,21.5848,21.5848,21.5848,3,0
NRSH.US,D,20240207,000000,21.78,21.81,21.7364,21.7364,10123,0
NRSH.US,D,20240208,000000,21.8,21.8,21.7317,21.7317,3111,0
NRSH.US,D,20240209,000000,21.74,21.8379,21.74,21.8379,294,0
NRSH.US,D,20240212,000000,22,22,21.9753,21.9753,147,0
NRSH.US,D,20240213,000000,21.49,21.49,21.485,21.485,503,0
NRSH.US,D,20240214,000000,21.72,21.82,21.72,21.7432,664,0
NRSH.US,D,20240215,000000,21.84,21.9263,21.84,21.9263,849,0
NRSH.US,D,20240216,000000,21.54,21.92,21.54,21.6765,1164,0
NRSH.US,D,20240220,000000,21.3875,21.3875,21.3875,21.3875,36,0
NRSH.US,D,20240221,000000,21.53,21.53,21.4488,21.4488,508,0
NRSH.US,D,20240222,000000,21.668,21.71,21.668,21.6822,14073,0
NRSH.US,D,20240223,000000,21.78,21.8019,21.78,21.8019,168,0
NRSH.US,D,20240226,000000,21.83,21.83,21.6628,21.6628,102,0
NRSH.US,D,20240227,000000,21.6736,21.6858,21.6736,21.6858,354,0
NRSH.US,D,20240228,000000,21.3953,21.3953,21.3953,21.3953,30,0
NRSH.US,D,20240229,000000,21.63,21.63,21.5794,21.5794,408,0
NRSH.US,D,20240301,000000,21.49,21.5122,21.49,21.5122,137,0
NRSH.US,D,20240304,000000,21.4282,21.4282,21.4282,21.4282,92,0
NRSH.US,D,20240305,000000,21.44,21.44,21.2404,21.2404,284,0
NRSH.US,D,20240306,000000,21.5,21.59,21.3983,21.3983,3415,0
NRSH.US,D,20240307,000000,21.56,21.63,21.5101,21.5884,1483,0
NRSH.US,D,20240308,000000,21.86,21.86,21.4146,21.4146,1299,0
NRSH.US,D,20240311,000000,21.33,21.4441,21.33,21.4441,2300,0
NRSH.US,D,20240312,000000,21.5523,21.5523,21.4565,21.4905,2483,0
NRSH.US,D,20240313,000000,21.405,21.53,21.405,21.4527,834,0
NRSH.US,D,20240314,000000,21.0908,21.0908,21.0908,21.0908,200,0
NRSH.US,D,20240315,000000,21.15,21.15,21.0187,21.0187,552,0
NRSH.US,D,20240318,000000,20.8149,20.8149,20.8149,20.8149,1187,0
NRSH.US,D,20240319,000000,20.9002,20.9002,20.9002,20.9002,131,0
NRSH.US,D,20240320,000000,20.9,21.1863,20.9,21.1863,399,0
NRSH.US,D,20240321,000000,21.348,21.57,21.348,21.5147,5140,0
NRSH.US,D,20240322,000000,21.51,21.51,21.444,21.444,973,0
