date,strategy,benchmark,invested,turnover,transaction_cost,holdings,stop_exits,stop_pending,portfolio_peak,portfolio_value,cash
2020-03-20,0.0,-0.03790742795818758,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-03-23,0.0,-0.00274003128125222,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-03-24,0.0,0.08121510116672437,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-03-25,0.0,-0.00452555055670445,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-03-26,0.0,0.05596340338746186,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-03-27,0.0,-0.037852976708038666,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-03-30,0.0,0.03622450523999721,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-03-31,0.0,-0.009525131487367,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-01,0.0,-0.04409293328537367,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-02,0.0,0.017217392960644506,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-03,0.0,-0.015256480428131214,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-06,0.0,0.07326111918952294,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-07,0.0,-0.0032831557419424895,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-08,0.0,0.025818865507638122,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-09,0.0,0.007746999811479638,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-13,0.0,0.004763527128408329,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-14,0.0,0.03946578714794624,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-15,0.0,-0.014392230988916177,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-16,0.0,0.016582595032488046,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-17,0.0,0.013803823851603836,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-20,0.0,-0.010336145326487078,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-21,0.0,-0.03475170722872312,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-22,0.0,0.02809426652203406,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-23,0.0,-7.414618385692684e-05,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-24,0.0,0.016453633126342737,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-27,0.0,0.011076551509322519,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-28,0.0,-0.014023763275271883,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-29,0.0,0.03566323318324138,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-04-30,0.0,-0.0028223240015657902,0.0,0.0,0.0,0,0,0,0.8080143146505553,0.8080143146505553,0.8080143146505553
2020-05-01,-0.0009990009990009652,-0.03201507459916597,1.000000000000001,0.9990009990010001,0.0008072071075430132,5,0,0,0.8072071075430123,0.8072071075430123,-8.949004731695354e-16
2020-05-04,0.023815893349474093,0.012290576649705676,1.000000000000001,0.0,0.0,5,0,0,0.8264314659271941,0.8264314659271941,-8.949004731695354e-16
2020-05-05,0.01982610154924358,0.011297598014398558,1.000000000000001,0.0,0.0,5,0,0,0.8428163800941568,0.8428163800941568,-8.949004731695354e-16
2020-05-06,0.03304875229014481,0.005138935499358288,1.000000000000001,0.0,0.0,5,0,0,0.8706704098659651,0.8706704098659651,-8.949004731695354e-16
2020-05-07,0.041850220096036894,0.014147852721547283,1.0000000000000009,0.0,0.0,5,0,0,0.9071081581499625,0.9071081581499625,-8.949004731695354e-16
2020-05-08,0.009934811443402802,0.015775663760639658,1.0000000000000009,0.0,0.0,5,0,0,0.9161201066599547,0.9161201066599547,-8.949004731695354e-16
2020-05-11,0.04253628881189342,0.00778609868573521,1.0000000000000009,0.0,0.0,5,0,0,0.9550884561032251,0.9550884561032251,-8.949004731695354e-16
2020-05-12,-0.024433323856659972,-0.02064653876263356,1.0000000000000009,0.0,0.0,5,0,0,0.9550884561032251,0.9317524705434976,-8.949004731695354e-16
2020-05-13,0.0031185392928085864,-0.015482269256649972,1.0000000000000009,0.0,0.0,5,0,0,0.9550884561032251,0.934658177234059,-8.949004731695354e-16
2020-05-14,-0.0047876156388091395,0.009088148022526221,1.0000000000000009,0.0,0.0,5,0,0,0.9550884561032251,0.9301833931277923,-8.949004731695354e-16
2020-05-15,0.02155592131526518,0.007920630607419543,1.0000000000000009,0.0,0.0,5,0,0,0.9550884561032251,0.9502343531588213,-8.949004731695354e-16
2020-05-18,0.0011760053020264394,0.02443497073334555,1.0000000000000009,0.0,0.0,5,0,0,0.9550884561032251,0.9513518337963038,-8.949004731695354e-16
2020-05-19,0.010384538843144053,-0.005385101778970447,1.0000000000000009,0.0,0.0,5,0,0,0.9612311838678578,0.9612311838678578,-8.949004731695354e-16
2020-05-20,-0.00181196994003463,0.020759785773036166,1.0000000000000009,0.0,0.0,5,0,0,0.9612311838678578,0.9594894618572654,-8.949004731695354e-16
2020-05-21,-0.0268897960107517,-0.009695235712807837,1.0000000000000009,0.0,0.0,5,0,0,0.9612311838678578,0.9336889859534576,-8.949004731695354e-16
2020-05-22,-0.009676820604210157,0.004276835072470897,1.0000000000000009,0.0,0.0,5,0,0,0.9612311838678578,0.9246538451362591,-8.949004731695354e-16
2020-05-26,-0.021328142761464775,0.0016762024212582105,1.0000000000000009,0.0,0.0,5,0,0,0.9612311838678578,0.9049326959222557,-8.949004731695354e-16
2020-05-27,-0.013112065711315068,0.007723662003368048,1.0000000000000009,0.0,0.0,5,0,0,0.9612311838678578,0.8930671589490056,-8.949004731695354e-16
2020-05-28,0.0073305398565677304,-0.004607792111317677,1.0000000000000009,0.0,0.0,5,0,0,0.9612311838678578,0.899613823352273,-8.949004731695354e-16
2020-05-29,0.05665980055867248,0.01290212684820613,1.0000000000000009,0.0,0.0,5,0,0,0.9612311838678578,0.9505857631632376,-8.949004731695354e-16
2020-06-01,0.02542538833974861,0.006552218243746077,1.0000000000000002,0.854945827516319,0.0008340756174991778,5,0,0,0.9747547753418992,0.9747547753418992,-2.47198095326695e-16
2020-06-02,0.014530730176155249,0.005897174028552499,1.0000000000000002,0.0,0.0,5,0,0,0.9889186739703113,0.9889186739703113,-2.47198095326695e-16
2020-06-03,0.012099184257883255,0.007756801955759451,1.0000000000000002,0.0,0.0,5,0,0,1.0008837832227397,1.0008837832227397,-2.47198095326695e-16
2020-06-04,-0.03230623158413137,-0.006929796787746745,1.0000000000000002,0.0,0.0,5,0,0,1.0008837832227397,0.9685489999331444,-2.47198095326695e-16
2020-06-05,0.01057274105171091,0.020619220663437243,1.0000000000000002,0.0,0.0,5,0,0,1.0008837832227397,0.9787892177053311,-2.47198095326695e-16
2020-06-08,0.003912256869827324,0.011276645276208974,1.0000000000000002,0.0,0.0,5,0,0,1.0008837832227397,0.9826184925464118,-2.47198095326695e-16
2020-06-09,0.005149265469222897,0.0029219879593944675,1.0000000000000002,0.0,0.0,5,0,0,1.0008837832227397,0.9876782560195009,-2.47198095326695e-16
2020-06-10,0.025124615785210525,0.006685902298128932,1.0000000000000002,0.0,0.0,5,0,0,1.0124932927213977,1.0124932927213977,-2.47198095326695e-16
2020-06-11,-0.031776647227274024,-0.0526500514485605,1.0000000000000002,0.0,0.0,5,0,0,1.0124932927213977,0.9803196505386087,-2.47198095326695e-16
2020-06-12,-0.005831744098021563,0.010121334425326811,1.0000000000000002,0.0,0.0,5,0,0,1.0124932927213977,0.9746026772024056,-2.47198095326695e-16
2020-06-15,0.04219781960359881,0.014309377881483787,1.0000000000000002,0.0,0.0,5,0,0,1.015728785160177,1.015728785160177,-2.47198095326695e-16
2020-06-16,0.010418737917267551,0.01746352657425776,1.0000000000000002,0.0,0.0,5,0,0,1.0263113971677855,1.0263113971677855,-2.47198095326695e-16
2020-06-17,0.0018916655105809532,0.0014814462853549593,1.0000000000000002,0.0,0.0,5,0,0,1.028252835040924,1.028252835040924,-2.47198095326695e-16
2020-06-18,0.006755167098019932,0.003281307762108332,1.0000000000000002,0.0,0.0,5,0,0,1.035198854760638,1.035198854760638,-2.47198095326695e-16
2020-06-19,0.012182263927208448,0.00030878855700788854,1.0000000000000002,0.0,0.0,5,0,0,1.0478099204264761,1.0478099204264761,-2.47198095326695e-16
2020-06-22,0.012327451735566708,0.011097784753272721,1.0000000000000002,0.0,0.0,5,0,0,1.0607267466485815,1.0607267466485815,-2.47198095326695e-16
2020-06-23,0.0026571965630415306,0.007447959031472218,1.0000000000000002,0.0,0.0,5,0,0,1.0635453061141023,1.0635453061141023,-2.47198095326695e-16
2020-06-24,-0.019786431203257737,-0.021934825515335432,1.0000000000000002,0.0,0.0,5,0,0,1.0635453061141023,1.042501540083128,-2.47198095326695e-16
2020-06-25,0.015223665638193884,0.010881849951931866,1.0000000000000002,0.0,0.0,5,0,0,1.0635453061141023,1.0583722349566556,-2.47198095326695e-16
2020-06-26,-0.017682769177017166,-0.025933942298093315,1.0000000000000002,0.0,0.0,5,0,0,1.0635453061141023,1.0396572830225532,-2.47198095326695e-16
2020-06-29,-0.00035517800610951333,0.011984018357196646,1.0000000000000002,0.0,0.0,5,0,0,1.0635453061141023,1.039288019621732,-2.47198095326695e-16
2020-06-30,0.03001026886847402,0.01870028230479459,1.0000000000000002,0.0,0.0,5,0,0,1.070477332522364,1.070477332522364,-2.47198095326695e-16
2020-07-01,-0.001337427592850382,0.00952397919282566,1.0000000000000002,1.1997600479904023,0.0012841389148352288,5,0,0,1.0690456466003277,1.0690456466003277,-1.975416358268589e-16
2020-07-02,0.012520946440862657,0.005219309681102624,1.0000000000000002,0.0,0.0,5,0,0,1.0824311098842478,1.0824311098842478,-1.975416358268589e-16
2020-07-06,0.011021690317240429,0.022140366869405792,1.0000000000000002,0.0,0.0,5,0,0,1.094361330367139,1.094361330367139,-1.975416358268589e-16
2020-07-07,0.005421832319489228,-0.008597148006331268,1.0000000000000002,0.0,0.0,5,0,0,1.1002947739973228,1.1002947739973228,-1.975416358268589e-16
2020-07-08,0.017310122067907052,0.014365915588282263,1.0000000000000002,0.0,0.0,5,0,0,1.1193410108458965,1.1193410108458965,-1.975416358268589e-16
2020-07-09,0.012286736480847882,0.00527041219919,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.133094058878366,-1.975416358268589e-16
2020-07-10,-0.006247062561993366,0.006598589404398725,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.12601554940393,-1.975416358268589e-16
2020-07-13,-0.047607161787907026,-0.021342380569917996,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.072409144967758,-1.975416358268589e-16
2020-07-14,0.0027657904233133745,0.009410276579479238,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.0753752039107836,-1.975416358268589e-16
2020-07-15,-0.006919625471498381,0.005902619745450588,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.0679340102583847,-1.975416358268589e-16
2020-07-16,-0.00840858369977715,-0.007266022577794629,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.0589541977472885,-1.975416358268589e-16
2020-07-17,0.0018332049212694823,0.0028032056773577008,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.0608954777939978,-1.975416358268589e-16
2020-07-20,0.0427765242022653,0.025125641824030875,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.1062768988759266,-1.975416358268589e-16
2020-07-21,-0.026123499119556914,-0.008055045663313831,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.0773770752821552,-1.975416358268589e-16
2020-07-22,0.001708236716225775,0.0024127931113635537,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.079217490359372,-1.975416358268589e-16
2020-07-23,-0.028832925052543312,-0.02285882034739739,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.0481004933444464,-1.975416358268589e-16
2020-07-24,-0.006299439403578244,-0.009386907703102687,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.0414980477977627,-1.975416358268589e-16
2020-07-27,0.029981309249604404,0.01670329595678388,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.0727235228516467,-1.975416358268589e-16
2020-07-28,-0.01751770550682452,-0.012736938256066033,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.0539318680880883,-1.975416358268589e-16
2020-07-29,0.018067814841232765,0.013535805790592548,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.0729741139359783,-1.975416358268589e-16
2020-07-30,0.015506412324662433,0.004258733204005161,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.089612092960359,-1.975416358268589e-16
2020-07-31,0.029170907563267345,0.014875611833914837,1.0000000000000002,0.0,0.0,5,0,0,1.133094058878366,1.121397066603924,-1.975416358268589e-16
2020-08-03,0.04043772862825823,0.014657571490001686,1.0,0.4211927307791228,0.0004916310857857542,5,0,0,1.1667438168677782,1.1667438168677782,-1.0549287138283958e-16
2020-08-04,0.007499777893561044,0.0035220677903302633,1.0,0.0,0.0,5,0,0,1.1754941363529723,1.1754941363529723,-1.0549287138283958e-16
2020-08-05,0.02465397664034663,0.005227963930319213,1.0,0.0,0.0,5,0,0,1.204474741331483,1.204474741331483,-1.0549287138283958e-16
2020-08-06,-0.015248914399088043,0.009974104961663288,1.0,0.0,0.0,5,0,0,1.204474741331483,1.1861078091050554,-1.0549287138283958e-16
2020-08-07,-0.005338250935353783,-0.008741333215989466,1.0,0.0,0.0,5,0,0,1.204474741331483,1.17977606798367,-1.0549287138283958e-16
2020-08-10,-0.028282922829571344,-0.003868822087003898,1.0,0.0,0.0,5,0,0,1.204474741331483,1.1464085524967127,-1.0549287138283958e-16
2020-08-11,-0.045088189044338645,-0.016921391746420933,1.0,0.0,0.0,5,0,0,1.204474741331483,1.0947190669596942,-1.0549287138283958e-16
2020-08-12,0.03015615642192304,0.021274660037738924,1.0,0.0,0.0,5,0,0,1.204474741331483,1.1277315863809925,-1.0549287138283958e-16
2020-08-13,0.03525687825143331,0.0027514755861413054,1.0,0.0,0.0,5,0,0,1.204474741331483,1.1674918816223228,-1.0549287138283958e-16
2020-08-14,-0.0011679060933627028,-0.002100991623273707,1.0,0.0,0.0,5,0,0,1.204474741331483,1.1661283607398245,-1.0549287138283958e-16
2020-08-17,0.05030688380868642,0.010018821704079528,1.0,0.0,0.0,5,0,0,1.224792644689577,1.224792644689577,-1.0549287138283958e-16
2020-08-18,0.0151467031727619,0.007286773097446186,1.0,0.0,0.0,5,0,0,1.243344215326872,1.243344215326872,-1.0549287138283958e-16
2020-08-19,-0.010201464054424791,-0.005735522990964581,1.0,0.0,0.0,5,0,0,1.243344215326872,1.2306602840069378,-1.0549287138283958e-16
2020-08-20,0.03435723867213425,0.01063113981967434,1.0,0.0,0.0,5,0,0,1.2729423731088807,1.2729423731088807,-1.0549287138283958e-16
2020-08-21,0.0010949342059030087,0.004154442964935612,1.0,0.0,0.0,5,0,0,1.274336161255341,1.274336161255341,-1.0549287138283958e-16
2020-08-24,-0.008006490008126033,0.0060026168426352555,1.0,0.0,0.0,5,0,0,1.274336161255341,1.2641332015132565,-1.0549287138283958e-16
2020-08-25,0.005876837209416008,0.007627599890549064,1.0,0.0,0.0,5,0,0,1.274336161255341,1.2715623065495678,-1.0549287138283958e-16
2020-08-26,0.02740616377983085,0.01731998430209747,1.0,0.0,0.0,5,0,0,1.3064109513791249,1.3064109513791249,-1.0549287138283958e-16
2020-08-27,0.0016705978341049477,-0.0034118697109108975,1.0,0.0,0.0,5,0,0,1.3085934386849498,1.3085934386849498,-1.0549287138283958e-16
2020-08-28,0.0006720099475143737,0.006047138672500951,1.0,0.0,0.0,5,0,0,1.3094728264929982,1.3094728264929982,-1.0549287138283958e-16
2020-08-31,0.04865903647286962,0.00683166342322461,1.0,0.0,0.0,5,0,0,1.3731905125175528,1.3731905125175528,-1.0549287138283958e-16
2020-09-01,0.08794305728061746,0.013944223175236692,1.0,1.199760047990402,0.0017945382395400413,5,0,0,1.4939530844170843,1.4939530844170843,8.088148206741863e-17
2020-09-02,-0.03745077595304691,0.009774131514625584,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.4380033821682168,8.088148206741863e-17
2020-09-03,-0.08353623091029183,-0.04962516009338913,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.317877999585632,8.088148206741863e-17
2020-09-04,-0.0027003668423273286,-0.012654803594131736,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.3143192455333184,8.088148206741863e-17
2020-09-08,-0.08136356050638849,-0.041138097997475476,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.2073815520746574,8.088148206741863e-17
2020-09-09,0.06404561003104292,0.02709324507327371,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.2847090401175063,8.088148206741863e-17
2020-09-10,-0.019549366800398427,-0.019925325623800005,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.2595937918604614,8.088148206741863e-17
2020-09-11,-0.009452775583630002,-0.006053298877369051,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.2476871344194709,8.088148206741863e-17
2020-09-14,0.049150340822713856,0.01872208964850053,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.309011382316303,8.088148206741863e-17
2020-09-15,0.025192033221376198,0.012083134894079972,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.341988040546775,8.088148206741863e-17
2020-09-16,-0.01885693773087249,-0.012492945005816658,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.3166822556306088,8.088148206741863e-17
2020-09-17,-0.03262918544286253,-0.012687226822315711,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.2737199861423112,8.088148206741863e-17
2020-09-18,0.005396664168412446,-0.010723811640813041,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.280593825152116,8.088148206741863e-17
2020-09-21,0.03172503251323033,-0.001343426039180362,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.321220705891309,8.088148206741863e-17
2020-09-22,0.0019277583273562549,0.01714474741427141,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.3237677001093666,8.088148206741863e-17
2020-09-23,-0.030760722393045947,-0.03015429348587295,1.0,0.0,0.0,5,0,0,1.4939530844170843,1.2830476493734215,8.088148206741863e-17
