date,strategy,benchmark,invested,turnover,transaction_cost,holdings,stop_exits,stop_pending,portfolio_peak,portfolio_value,cash
2020-04-13,0.0,0.004763527128408329,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-14,0.0,0.03946578714794624,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-15,0.0,-0.014392230988916177,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-16,0.0,0.016582595032488046,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-17,0.0,0.013803823851603836,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-20,0.0,-0.010336145326487078,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-21,0.0,-0.03475170722872312,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-22,0.0,0.02809426652203406,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-23,0.0,-7.414618385692684e-05,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-24,0.0,0.016453633126342737,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-27,0.0,0.011076551509322519,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-28,0.0,-0.014023763275271883,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-29,0.0,0.03566323318324138,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-04-30,0.0,-0.0028223240015657902,0.0,0.0,0.0,0,0,0,0.8008793429849413,0.8008793429849413,0.8008793429849413
2020-05-01,-0.0029910269192423566,-0.03201507459916597,0.9999999999999993,0.997008973080757,0.0023954516739330234,5,0,0,0.7984838913110083,0.7984838913110083,6.006480035569695e-16
2020-05-04,0.023815893349474093,0.012290576649705676,0.9999999999999993,0.0,0.0,5,0,0,0.8175004985077443,0.8175004985077443,6.006480035569695e-16
2020-05-05,0.019826101549243358,0.011297598014398558,0.9999999999999993,0.0,0.0,5,0,0,0.833708346407716,0.833708346407716,6.006480035569695e-16
2020-05-06,0.03304875229014459,0.005138935499358288,0.9999999999999993,0.0,0.0,5,0,0,0.8612613670303707,0.8612613670303707,6.006480035569695e-16
2020-05-07,0.041850220096036894,0.014147852721547283,0.9999999999999993,0.0,0.0,5,0,0,0.8973053448008054,0.8973053448008054,6.006480035569695e-16
2020-05-08,0.00993481144340258,0.015775663760639658,0.9999999999999993,0.0,0.0,5,0,0,0.9062199042085588,0.9062199042085588,6.006480035569695e-16
2020-05-11,0.04253628881189342,0.00778609868573521,0.9999999999999994,0.0,0.0,5,0,0,0.9447671357810604,0.9447671357810604,6.006480035569695e-16
2020-05-12,-0.02443332385665986,-0.02064653876263356,0.9999999999999994,0.0,0.0,5,0,0,0.9447671357810604,0.9216833343833928,6.006480035569695e-16
2020-05-13,0.0031185392928085864,-0.015482269256649972,0.9999999999999994,0.0,0.0,5,0,0,0.9447671357810604,0.9245576400771942,6.006480035569695e-16
2020-05-14,-0.0047876156388091395,0.009088148022526221,0.9999999999999994,0.0,0.0,5,0,0,0.9447671357810604,0.9201312134605801,6.006480035569695e-16
2020-05-15,0.02155592131526518,0.007920630607419543,0.9999999999999994,0.0,0.0,5,0,0,0.9447671357810604,0.9399654894976558,6.006480035569695e-16
2020-05-18,0.0011760053020266614,0.02443497073334555,0.9999999999999994,0.0,0.0,5,0,0,0.9447671357810604,0.941070893897027,6.006480035569695e-16
2020-05-19,0.010384538843143831,-0.005385101778970447,0.9999999999999994,0.0,0.0,5,0,0,0.9508434811488528,0.9508434811488528,6.006480035569695e-16
2020-05-20,-0.001811969940034408,0.020759785773036166,0.9999999999999994,0.0,0.0,5,0,0,0.9508434811488528,0.9491205813433333,6.006480035569695e-16
2020-05-21,-0.02688979601075192,-0.009695235712807837,0.9999999999999994,0.0,0.0,5,0,0,0.9508434811488528,0.9235989225214049,6.006480035569695e-16
2020-05-22,-0.009676820604209824,0.004276835072470897,0.9999999999999994,0.0,0.0,5,0,0,0.9508434811488528,0.9146614214379237,6.006480035569695e-16
2020-05-26,-0.021328142761464886,0.0016762024212582105,0.9999999999999993,0.0,0.0,5,0,0,0.9508434811488528,0.8951533920630913,6.006480035569695e-16
2020-05-27,-0.013112065711314846,0.007723662003368048,0.9999999999999993,0.0,0.0,5,0,0,0.9508434811488528,0.8834160819646537,6.006480035569695e-16
2020-05-28,0.007330539856567508,-0.004607792111317677,0.9999999999999993,0.0,0.0,5,0,0,0.9508434811488528,0.8898919987634284,6.006480035569695e-16
2020-05-29,0.05665980055867248,0.01290212684820613,0.9999999999999994,0.0,0.0,5,0,0,0.9508434811488528,0.9403131019321227,6.006480035569695e-16
2020-06-01,0.023673674793847077,0.006552218243746077,0.9999999999999999,0.8539217358882294,0.002472221240343008,5,0,0,0.9625737685116573,0.9625737685116573,6.765421556309548e-17
2020-06-02,0.01453073017615547,0.005897174028552499,0.9999999999999999,0.0,0.0,5,0,0,0.9765606682165454,0.9765606682165454,6.765421556309548e-17
2020-06-03,0.012099184257883477,0.007756801955759451,0.9999999999999999,0.0,0.0,5,0,0,0.9883762556802992,0.9883762556802992,6.765421556309548e-17
2020-06-04,-0.032306231584131595,-0.006929796787746745,0.9999999999999999,0.0,0.0,5,0,0,0.9883762556802992,0.9564455434720346,6.765421556309548e-17
2020-06-05,0.010572741051711132,0.020619220663437243,0.9999999999999999,0.0,0.0,5,0,0,0.9883762556802992,0.9665577945332274,6.765421556309548e-17
2020-06-08,0.003912256869827324,0.011276645276208974,0.9999999999999999,0.0,0.0,5,0,0,0.9883762556802992,0.9703392169049752,6.765421556309548e-17
2020-06-09,0.005149265469223119,0.0029219879593944675,0.9999999999999999,0.0,0.0,5,0,0,0.9883762556802992,0.9753357511280168,6.765421556309548e-17
2020-06-10,0.025124615785210302,0.006685902298128932,0.9999999999999999,0.0,0.0,5,0,0,0.9998406871366877,0.9998406871366877,6.765421556309548e-17
2020-06-11,-0.03177664722727391,-0.0526500514485605,0.9999999999999999,0.0,0.0,5,0,0,0.9998406871366877,0.9680691023380701,6.765421556309548e-17
2020-06-12,-0.005831744098021452,0.010121334425326811,0.9999999999999999,0.0,0.0,5,0,0,0.9998406871366877,0.9624235710640331,6.765421556309548e-17
2020-06-15,0.042197819603598585,0.014309377881483787,1.0,0.0,0.0,5,0,0,1.0030357472980442,1.0030357472980442,6.765421556309548e-17
2020-06-16,0.010418737917267551,0.01746352657425776,1.0,0.0,0.0,5,0,0,1.0134861138707931,1.0134861138707931,6.765421556309548e-17
2020-06-17,0.0018916655105811753,0.0014814462853549593,1.0,0.0,0.0,5,0,0,1.0154032905978554,1.0154032905978554,6.765421556309548e-17
2020-06-18,0.006755167098019932,0.003281307762108332,1.0,0.0,0.0,5,0,0,1.0222625094977231,1.0222625094977231,6.765421556309548e-17
2020-06-19,0.012182263927208448,0.00030878855700788854,1.0,0.0,0.0,5,0,0,1.034715981191315,1.034715981191315,6.765421556309548e-17
2020-06-22,0.01232745173556693,0.011097784753272721,1.0,0.0,0.0,5,0,0,1.0474713925094705,1.0474713925094705,6.765421556309548e-17
2020-06-23,0.0026571965630413086,0.007447959031472218,1.0,0.0,0.0,5,0,0,1.0502547298935307,1.0502547298935307,6.765421556309548e-17
2020-06-24,-0.019786431203257626,-0.021934825515335432,1.0,0.0,0.0,5,0,0,1.0502547298935307,1.0294739369345964,6.765421556309548e-17
2020-06-25,0.015223665638193662,0.010881849951931866,1.0,0.0,0.0,5,0,0,1.0502547298935307,1.0451463039337237,6.765421556309548e-17
2020-06-26,-0.017682769177016944,-0.025933942298093315,1.0,0.0,0.0,5,0,0,1.0502547298935307,1.0266652230850513,6.765421556309548e-17
2020-06-29,-0.0003551780061097354,0.011984018357196646,1.0,0.0,0.0,5,0,0,1.0502547298935307,1.0263005741781737,6.765421556309548e-17
2020-06-30,0.03001026886847402,0.01870028230479459,1.0,0.0,0.0,5,0,0,1.0571001303491299,1.0571001303491299,6.765421556309548e-17
2020-07-01,-0.003735178305563025,0.00952397919282566,1.0000000000000007,1.1992804317409556,0.0038027542852072135,5,0,0,1.053151672875442,1.053151672875442,-6.136584296267955e-16
2020-07-02,0.012520946440862435,0.005219309681102624,1.0000000000000007,0.0,0.0,5,0,0,1.0663381285656202,1.0663381285656202,-6.136584296267955e-16
2020-07-06,0.011021690317240651,0.022140366869405792,1.0000000000000007,0.0,0.0,5,0,0,1.0780909771921363,1.0780909771921363,-6.136584296267955e-16
2020-07-07,0.005421832319489672,-0.008597148006331268,1.0000000000000007,0.0,0.0,5,0,0,1.0839362056956268,1.0839362056956268,-6.136584296267955e-16
2020-07-08,0.01731012206790683,0.014365915588282263,1.0000000000000007,0.0,0.0,5,0,0,1.1026992737300418,1.1026992737300418,-6.136584296267955e-16
2020-07-09,0.012286736480848104,0.00527041219919,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.1162478491239853,-6.136584296267955e-16
2020-07-10,-0.006247062561993477,0.006598589404398725,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.1092745789758172,-6.136584296267955e-16
2020-07-13,-0.04760716178790714,-0.021342380569917996,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.0564651646273029,-6.136584296267955e-16
2020-07-14,0.0027657904233135966,0.009410276579479238,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.0593871258621934,-6.136584296267955e-16
2020-07-15,-0.006919625471498381,0.005902619745450588,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.0520565637219,-6.136584296267955e-16
2020-07-16,-0.00840858369977715,-0.007266022577794629,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.0432102580489444,-6.136584296267955e-16
2020-07-17,0.0018332049212697044,0.0028032056773577008,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.0451226762279189,-6.136584296267955e-16
2020-07-20,0.042776524202265076,0.025125641824030875,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.0898293916819184,-6.136584296267955e-16
2020-07-21,-0.02612349911955658,-0.008055045663313831,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.0613592345278489,-6.136584296267955e-16
2020-07-22,0.001708236716225553,0.0024127931113635537,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.0631722873413745,-6.136584296267955e-16
2020-07-23,-0.028832925052543423,-0.02285882034739739,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.0325179204625194,-6.136584296267955e-16
2020-07-24,-0.006299439403578244,-0.009386907703102687,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.0260136363894572,-6.136584296267955e-16
2020-07-27,0.029981309249604404,0.01670329595678388,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.0567748685163607,-6.136584296267955e-16
2020-07-28,-0.01751770550682441,-0.012736938256066033,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.038262597582678,-6.136584296267955e-16
2020-07-29,0.018067814841232543,0.013535805790592548,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.057021733952379,-6.136584296267955e-16
2020-07-30,0.015506412324662655,0.004258733204005161,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.0734123487951746,-6.136584296267955e-16
2020-07-31,0.029170907563267345,0.014875611833914837,1.0000000000000007,0.0,0.0,5,0,0,1.1162478491239853,1.1047247611991482,-6.136584296267955e-16
2020-08-03,0.0395603832950473,0.014657571490001686,1.0000000000000004,0.42136130901837826,0.0014535469030467823,5,0,0,1.148428096187716,1.148428096187716,-4.501607420159814e-16
2020-08-04,0.007499777893561044,0.0035220677903302633,1.0000000000000004,0.0,0.0,5,0,0,1.1570410518358492,1.1570410518358492,-4.501607420159814e-16
2020-08-05,0.02465397664034663,0.005227963930319213,1.0000000000000004,0.0,0.0,5,0,0,1.1855667148997322,1.1855667148997322,-4.501607420159814e-16
2020-08-06,-0.015248914399088043,0.009974104961663288,1.0000000000000004,0.0,0.0,5,0,0,1.1855667148997322,1.1674881095498182,-4.501607420159814e-16
2020-08-07,-0.005338250935353783,-0.008741333215989466,1.0000000000000004,0.0,0.0,5,0,0,1.1855667148997322,1.1612557650569995,-4.501607420159814e-16
2020-08-10,-0.028282922829571344,-0.003868822087003898,1.0000000000000004,0.0,0.0,5,0,0,1.1855667148997322,1.1284120578684975,-4.501607420159814e-16
2020-08-11,-0.045088189044338756,-0.016921391746420933,1.0000000000000004,0.0,0.0,5,0,0,1.1855667148997322,1.0775340016834114,-4.501607420159814e-16
2020-08-12,0.03015615642192304,0.021274660037738924,1.0000000000000004,0.0,0.0,5,0,0,1.1855667148997322,1.110028285588117,-4.501607420159814e-16
2020-08-13,0.03525687825143331,0.0027514755861413054,1.0000000000000004,0.0,0.0,5,0,0,1.1855667148997322,1.1491644177087443,-4.501607420159814e-16
2020-08-14,-0.0011679060933629248,-0.002100991623273707,1.0000000000000004,0.0,0.0,5,0,0,1.1855667148997322,1.1478223015830264,-4.501607420159814e-16
2020-08-17,0.050306883808686864,0.010018821704079528,1.0000000000000004,0.0,0.0,5,0,0,1.2055656647417832,1.2055656647417832,-4.501607420159814e-16
2020-08-18,0.015146703172761677,0.007286773097446186,1.0000000000000004,0.0,0.0,5,0,0,1.2238260100209002,1.2238260100209002,-4.501607420159814e-16
2020-08-19,-0.010201464054424902,-0.005735522990964581,1.0000000000000004,0.0,0.0,5,0,0,1.2238260100209002,1.2113411929708018,-4.501607420159814e-16
2020-08-20,0.03435723867213403,0.01063113981967434,1.0000000000000004,0.0,0.0,5,0,0,1.2529595314510873,1.2529595314510873,-4.501607420159814e-16
2020-08-21,0.0010949342059034528,0.004154442964935612,1.0000000000000004,0.0,0.0,5,0,0,1.2543314397006857,1.2543314397006857,-4.501607420159814e-16
2020-08-24,-0.008006490008125922,0.0060026168426352555,1.0000000000000004,0.0,0.0,5,0,0,1.2543314397006857,1.244288647561844,-4.501607420159814e-16
2020-08-25,0.005876837209416008,0.007627599890549064,1.0000000000000004,0.0,0.0,5,0,0,1.2543314397006857,1.2516011293850893,-4.501607420159814e-16
2020-08-26,0.027406163779831072,0.01731998430209747,1.0000000000000004,0.0,0.0,5,0,0,1.2859027149240385,1.2859027149240385,-4.501607420159814e-16
2020-08-27,0.0016705978341049477,-0.0034118697109108975,1.0000000000000004,0.0,0.0,5,0,0,1.2880509412144603,1.2880509412144603,-4.501607420159814e-16
2020-08-28,0.0006720099475141517,0.006047138672500951,1.0000000000000004,0.0,0.0,5,0,0,1.2889165242598615,1.2889165242598615,-4.501607420159814e-16
2020-08-31,0.04865903647286984,0.00683166342322461,1.0000000000000002,0.0,0.0,5,0,0,1.3516339604243066,1.3516339604243066,-4.501607420159814e-16
2020-09-01,0.08533094753197856,0.013944223175236692,1.0000000000000002,1.1992804317409556,0.005296983551796761,5,0,0,1.4669701669837136,1.4669701669837136,-1.196959198423997e-16
2020-09-02,-0.0374507759530468,0.009774131514625584,1.0000000000000002,0.0,0.0,5,0,0,1.4669701669837136,1.4120309959302029,-1.196959198423997e-16
2020-09-03,-0.08353623091029205,-0.04962516009338913,1.0000000000000002,0.0,0.0,5,0,0,1.4669701669837136,1.2940752486016878,-1.196959198423997e-16
2020-09-04,-0.0027003668423272176,-0.012654803594131736,1.0000000000000002,0.0,0.0,5,0,0,1.4669701669837136,1.2905807707088874,-1.196959198423997e-16
2020-09-08,-0.08136356050638827,-0.041138097997475476,1.0000000000000002,0.0,0.0,5,0,0,1.4669701669837136,1.1855745240829336,-1.196959198423997e-16
2020-09-09,0.0640456100310427,0.02709324507327371,1.0000000000000002,0.0,0.0,5,0,0,1.4669701669837136,1.2615053677150883,-1.196959198423997e-16
2020-09-10,-0.019549366800398316,-0.019925325623800005,1.0000000000000002,0.0,0.0,5,0,0,1.4669701669837136,1.2368437365609546,-1.196959198423997e-16
2020-09-11,-0.009452775583629891,-0.006053298877369051,1.0000000000000002,0.0,0.0,5,0,0,1.4669701669837136,1.2251521302872257,-1.196959198423997e-16
2020-09-14,0.049150340822713856,0.01872208964850053,1.0000000000000002,0.0,0.0,5,0,0,1.4669701669837136,1.2853687750505167,-1.196959198423997e-16
2020-09-15,0.025192033221375976,0.012083134894079972,1.0000000000000002,0.0,0.0,5,0,0,1.4669701669837136,1.3177498279333086,-1.196959198423997e-16
2020-09-16,-0.01885693773087216,-0.012492945005816658,1.0000000000000002,0.0,0.0,5,0,0,1.4669701669837136,1.2929011014831027,-1.196959198423997e-16
2020-09-17,-0.03262918544286286,-0.012687226822315711,1.0000000000000002,0.0,0.0,5,0,0,1.4669701669837136,1.2507147916835288,-1.196959198423997e-16
