candidate,training_eligible,selection_years,required_positive_training_years,positive_training_years_50bps,worst_annual_training_excess_50bps,compounded_training_excess_30bps,compounded_training_excess_50bps,strategy_drawdown_50bps,maximum_allowed_drawdown_50bps,drawdown_gate_passed,turnover_50bps,final_evidence,rank
monthly_entry_loss_stop_20pct,False,"[2020, 2021, 2022, 2023, 2024, 2025]",6,6,0.00010925828137176019,2.0729922269579286,1.5053357801825036,0.341158389135099,0.33640750863040947,False,64.76529461543858,False,1
monthly_entry_loss_stop_25pct,False,"[2020, 2021, 2022, 2023, 2024, 2025]",6,5,-0.029913448979546287,3.00857696692105,2.3309342858232793,0.327914387555883,0.33640750863040947,True,64.30415519106181,False,2
monthly_entry_loss_stop_15pct,False,"[2020, 2021, 2022, 2023, 2024, 2025]",6,5,-0.09042470500343147,2.172305104237734,1.5706518457257874,0.34115838913509866,0.33640750863040947,False,67.38301575207709,False,3
monthly_entry_loss_stop_10pct,False,"[2020, 2021, 2022, 2023, 2024, 2025]",6,3,-0.24529429619952525,0.5407274611660662,0.11972479774787947,0.3461464319602402,0.33640750863040947,False,72.08780109572373,False,4
