date,ticker,open,high,low,close,volume
2020-01-02,UVSP,24.5201,24.5699,24.1034,24.2556,55817
2020-01-03,UVSP,24.0097,24.2262,23.5684,24.0827,62605
2020-01-06,UVSP,23.7909,24.0917,23.7314,24.073,89498
2020-01-07,UVSP,23.909,23.9559,23.7441,23.8816,71887
2020-01-08,UVSP,23.8455,24.2829,23.8056,24.1921,81574
2020-01-09,UVSP,24.2018,24.2829,24.1151,24.2018,83888
2020-01-10,UVSP,24.1101,24.2262,23.9823,24.1365,74420
2020-01-13,UVSP,24.1287,24.3825,24.1004,24.3727,98086
2020-01-14,UVSP,24.2741,24.3279,24.1462,24.2459,65788
2020-01-15,UVSP,24.1004,24.3112,23.9997,24.2829,85966
2020-01-16,UVSP,24.4118,24.5748,24.3561,24.5651,101713
2020-01-17,UVSP,24.5201,24.5846,24.3463,24.4831,130780
2020-01-21,UVSP,24.4293,24.5201,24.2829,24.3727,114357
2020-01-22,UVSP,24.4118,24.4557,23.6923,24.447,89701
2020-01-23,UVSP,24.4557,24.4557,22.9816,23.5731,218788
2020-01-24,UVSP,23.5361,23.5731,23.089,23.2355,175942
2020-01-27,UVSP,22.8156,23.1612,22.6898,22.9914,97266
2020-01-28,UVSP,23.0617,23.2726,22.9914,23.2539,143606
2020-01-29,UVSP,23.2169,23.2169,22.761,22.845,129530
2020-01-30,UVSP,22.5687,23.0803,22.5687,23.0421,96825
2020-01-31,UVSP,22.8703,22.8977,22.5248,22.6331,168792
2020-02-03,UVSP,22.7435,23.008,22.7435,22.8703,97053
2020-02-04,UVSP,23.1174,23.2999,23.0003,23.0324,99340
2020-02-05,UVSP,23.2071,23.3439,23.1368,23.1886,97348
2020-02-06,UVSP,23.3058,23.3058,23.1612,23.1612,80835
2020-02-07,UVSP,23.0519,23.1535,22.9719,23.0519,192151
2020-02-10,UVSP,22.9719,23.1984,22.9056,23.1535,150802
2020-02-11,UVSP,23.2169,23.4707,23.1984,23.2071,76773
2020-02-12,UVSP,23.3145,23.5273,23.1535,23.3809,96042
2020-02-13,UVSP,23.3058,23.5908,23.3058,23.5731,56006
2020-02-14,UVSP,23.5547,23.5908,23.3439,23.418,96822
2020-02-18,UVSP,23.3907,23.6923,23.0803,23.1886,96665
2020-02-19,UVSP,23.2921,23.4366,23.2258,23.2999,60958
2020-02-20,UVSP,23.1984,23.4902,23.1174,23.2539,71192
2020-02-21,UVSP,23.2539,23.2921,23.0324,23.1691,78481
2020-02-24,UVSP,22.5443,22.8059,22.5443,22.5882,81961
2020-02-25,UVSP,22.5345,22.5345,21.8776,22.1051,149389
2020-02-26,UVSP,22.1881,22.3236,22.0143,22.1881,158165
2020-02-27,UVSP,21.8679,22.1881,21.3767,21.4587,222940
2020-02-28,UVSP,21.0752,21.4393,20.838,21.3222,347600
2020-03-02,UVSP,21.2402,21.8317,21.0762,21.8239,139175
2020-03-03,UVSP,21.6325,21.7692,21.0478,21.2743,187733
2020-03-04,UVSP,21.449,21.449,20.9307,21.3593,135886
2020-03-05,UVSP,20.9404,21.3222,20.3917,20.911,222232
2020-03-06,UVSP,20.2825,20.6915,19.9271,20.3098,162534
2020-03-09,UVSP,19.1247,19.1345,17.303,17.3129,167055
2020-03-10,UVSP,17.8186,18.5263,17.1381,17.7912,161730
2020-03-11,UVSP,17.3324,17.5149,16.8257,16.9077,159082
2020-03-12,UVSP,16.0985,16.6149,15.3907,15.4834,204633
2020-03-13,UVSP,16.366,17.1479,15.5567,16.6236,205449
2020-03-16,UVSP,13.9851,15.6406,13.9851,14.4458,104374
2020-03-17,UVSP,14.5834,15.6309,13.6532,15.5567,197175
2020-03-18,UVSP,14.7924,14.7924,13.2676,13.2773,192520
2020-03-19,UVSP,13.2207,14.6927,12.88,14.4458,272526
2020-03-20,UVSP,14.4458,14.8411,13.3583,13.4237,270639
2020-03-23,UVSP,13.4871,13.9557,12.3108,12.751,166144
2020-03-24,UVSP,13.3134,13.9469,12.9727,13.5613,173005
2020-03-25,UVSP,13.8844,14.9367,13.2499,13.5701,260412
2020-03-26,UVSP,13.6629,14.4262,13.5525,14.3608,201153
2020-03-27,UVSP,13.8376,14.6743,13.286,14.2983,152383
2020-03-30,UVSP,14.4975,14.766,14.0269,14.7015,131206
2020-03-31,UVSP,14.4887,15.0052,14.4887,15.0052,190218
