date,ticker,open,high,low,close,volume
2020-01-02,CDTX,3.86,3.89,3.1,3.41,685728
2020-01-03,CDTX,3.42,3.46,3.2,3.43,151349
2020-01-06,CDTX,3.43,3.73,3.3,3.62,160959
2020-01-07,CDTX,3.64,3.96,3.56,3.85,287080
2020-01-08,CDTX,3.85,3.95,3.67,3.73,214542
2020-01-09,CDTX,3.76,3.95,3.73,3.8,158488
2020-01-10,CDTX,3.54,3.78,3.26,3.5,662003
2020-01-13,CDTX,3.44,3.44,3.17,3.22,383659
2020-01-14,CDTX,3.21,3.34,3.2,3.33,366755
2020-01-15,CDTX,3.32,3.64,3.32,3.61,463716
2020-01-16,CDTX,3.6,3.73,3.35,3.67,1365886
2020-01-17,CDTX,3.5,3.59,3.1,3.48,967605
2020-01-21,CDTX,3.5,4.34,3.46,3.91,619616
2020-01-22,CDTX,3.84,3.9,3.6,3.75,329356
2020-01-23,CDTX,3.72,3.82,3.53,3.53,236552
2020-01-24,CDTX,3.5,3.64,3.38,3.5,265865
2020-01-27,CDTX,3.43,4.44,3.38,4.26,2037810
2020-01-28,CDTX,4.01,4.18,3.66,3.94,729509
2020-01-29,CDTX,3.93,3.93,3.54,3.67,424311
2020-01-30,CDTX,3.65,3.67,3.31,3.42,345520
2020-01-31,CDTX,3.44,3.44,3.05,3.15,541287
2020-02-03,CDTX,3.21,3.23,3.0,3.02,339406
2020-02-04,CDTX,3.02,3.1,2.86,2.97,803907
2020-02-05,CDTX,3.0,3.02,2.87,2.93,219338
2020-02-06,CDTX,2.98,3.03,2.94,2.97,169731
2020-02-07,CDTX,2.91,3.02,2.9,2.92,309282
2020-02-10,CDTX,2.94,3.0,2.8,2.92,229522
2020-02-11,CDTX,2.93,2.99,2.85,2.94,190910
2020-02-12,CDTX,2.95,3.17,2.95,3.03,245600
2020-02-13,CDTX,3.05,3.14,2.9,2.94,208015
2020-02-14,CDTX,2.92,3.04,2.92,2.98,373405
2020-02-18,CDTX,3.01,3.17,2.98,3.05,229523
2020-02-19,CDTX,3.05,3.22,3.01,3.19,190156
2020-02-20,CDTX,3.18,3.22,3.01,3.16,99804
2020-02-21,CDTX,3.17,3.24,3.08,3.16,154714
2020-02-24,CDTX,3.13,3.16,2.99,2.99,332457
2020-02-25,CDTX,3.0,3.02,2.72,2.88,429028
2020-02-26,CDTX,2.85,2.95,2.83,2.9,191966
2020-02-27,CDTX,2.9,2.97,2.71,2.84,169564
2020-02-28,CDTX,2.8,2.93,2.75,2.9,290472
2020-03-02,CDTX,2.95,3.0,2.72,2.96,260540
2020-03-03,CDTX,2.95,3.05,2.83,2.86,212589
2020-03-04,CDTX,2.79,3.45,2.67,3.15,1902477
2020-03-05,CDTX,3.02,3.17,2.94,3.06,600302
2020-03-06,CDTX,3.02,3.03,2.84,2.91,389132
2020-03-09,CDTX,2.72,2.78,2.57,2.65,196077
2020-03-10,CDTX,2.74,2.74,2.34,2.64,584007
2020-03-11,CDTX,2.59,2.69,2.39,2.48,480623
2020-03-12,CDTX,2.27,2.34,2.02,2.12,415662
2020-03-13,CDTX,2.25,2.59,2.06,2.29,655349
2020-03-16,CDTX,1.3,2.04,1.3,1.74,589872
2020-03-17,CDTX,1.77,1.86,1.62,1.8,207826
2020-03-18,CDTX,1.75,1.82,1.61,1.74,304021
2020-03-19,CDTX,1.74,2.04,1.74,1.98,99724
2020-03-20,CDTX,2.05,2.3,2.0,2.09,241916
2020-03-23,CDTX,2.08,2.21,2.0,2.21,103257
2020-03-24,CDTX,2.28,2.4,2.2,2.38,104716
2020-03-25,CDTX,2.38,2.5,2.27,2.45,197227
2020-03-26,CDTX,2.43,2.62,2.37,2.46,180313
2020-03-27,CDTX,2.41,2.5,2.34,2.47,119816
2020-03-30,CDTX,2.46,2.52,2.39,2.39,74526
2020-03-31,CDTX,2.43,2.53,2.39,2.48,97614
2020-04-01,CDTX,2.37,2.5,2.37,2.47,105159
2020-04-02,CDTX,2.47,2.47,2.28,2.39,132390
2020-04-03,CDTX,2.42,2.48,2.35,2.46,89667
