date,strategy,benchmark,invested,turnover,holdings,qqq
2019-02-12,0.0,0.014603401997884458,0.0,0.0,0,0.014786223277909682
2019-02-13,0.0,0.0007768166031865142,0.0,0.0,0,0.0007022060974894995
2019-02-14,0.0,0.0008854398411597408,0.0,0.0,0,0.0012279983626690694
2019-02-15,0.0,0.006120951235138117,0.0,0.0,0,0.004205116224740069
2019-02-19,0.0,0.0019217092766132815,0.0,0.0,0,0.0019774339886005077
2019-02-20,0.0,0.00030718186881650844,0.0,0.0,0,-0.00017413512885999793
2019-02-21,0.0,-0.003920353366181795,0.0,0.0,0,-0.003657474600870847
2019-02-22,0.0,0.009092846772863705,0.0,0.0,0,0.007400069921920327
2019-02-25,0.0,0.0035762015213469667,0.0,0.0,0,0.0036439354502864063
2019-02-26,0.0,-0.0006830666917291284,0.0,0.0,0,0.0010373443983398012
2019-02-27,0.0,0.000690130229031416,0.0,0.0,0,-0.0006332757628093599
2019-02-28,0.0,-0.0029095203503475275,0.0,0.0,0,-0.002304280200472464
2019-03-01,-0.0029910269192422456,0.0083398674373647,0.9999999999999992,0.997008973080757,5,0.006928806513078145
2019-03-04,-0.01251688550576635,-0.002340945416064444,0.9999999999999992,0.0,5,0.00017202821262674028
2019-03-05,0.0026010025228964118,-0.00015966860509819547,0.9999999999999992,0.0,5,0.0007453273707145325
2019-03-06,-0.00474350886091679,-0.009297340798184672,0.9999999999999992,0.0,5,-0.005671727298768303
2019-03-07,-0.016808088879672223,-0.011252438225459849,0.9999999999999992,0.0,5,-0.012272412998386661
2019-03-08,-0.013487202769109308,-0.0017947816197891875,0.9999999999999992,0.0,5,-0.0015166540278832574
2019-03-11,0.01965407474945513,0.020237198267889056,0.9999999999999992,0.0,5,0.020798037039200912
2019-03-12,0.0017645548239439979,0.0043621907690307715,0.9999999999999992,0.0,5,0.0054941910376009595
2019-03-13,0.002051654081602017,0.006900302248846302,0.9999999999999992,0.0,5,0.0075132335363423675
2019-03-14,-0.0017945843927558158,-0.0016353956771808509,0.9999999999999992,0.0,5,-0.0016948195017231216
2019-03-15,0.0023504217548968587,0.007550816152966933,0.9999999999999992,0.0,5,0.009280742459396585
2019-03-18,0.0008675986516426537,0.0033751836404405378,0.9999999999999992,0.0,5,0.0023785253714607713
2019-03-19,-9.617152575247534e-05,0.0012275876014975484,0.9999999999999992,0.0,5,0.0033622863547213555
2019-03-20,0.006846086035608767,0.0006499265104014107,0.9999999999999992,0.0,5,0.003965372800893263
2019-03-21,0.01272203554792073,0.01423084798541474,0.9999999999999992,0.0,5,0.01563195371606585
2019-03-22,-0.031210535289639574,-0.02504032422668312,0.9999999999999992,0.0,5,-0.0219641781234593
2019-03-25,0.010476068541502626,-0.0006712183133802396,0.9999999999999992,0.0,5,-0.0019041218637992907
2019-03-26,4.1264168071597496e-05,0.007067720758254792,0.9999999999999992,0.0,5,0.004657165301312993
2019-03-27,-0.0015625745001011104,-0.0062588539066401605,0.9999999999999992,0.0,5,-0.0064227869310250485
2019-03-28,0.03253752262656451,0.003374161737008441,0.9999999999999993,0.0,5,0.0023046655424394658
2019-03-29,0.00254020015155465,0.007843078297170125,0.9999999999999993,0.0,5,0.007571084067074185
2019-04-01,0.009092639343959652,0.012884756042828016,0.9999999999999998,1.5971251746855653,5,0.013247244795725255
2019-04-02,-0.00045207413293502086,0.002526494683768421,0.9999999999999998,0.0,5,0.003790375741595131
2019-04-03,0.031546982893515096,0.005970410424802175,0.9999999999999998,0.0,5,0.005746182892792717
2019-04-04,-0.0013441132322905558,-0.0004774841645606154,0.9999999999999998,0.0,5,-0.00038089019479803365
2019-04-05,0.00474543412704298,0.005944172441304074,0.9999999999999998,0.0,5,0.0051711937292471255
2019-04-08,-0.006038285609135108,0.0019134139500776026,0.9999999999999998,0.0,5,0.0025452182389256173
2019-04-09,-0.018654059435022963,-0.005607338878727552,0.9999999999999998,0.0,5,-0.0035110462917949947
2019-04-10,0.007537902604203284,0.006948850134243623,0.9999999999999998,0.0,5,0.005366435385949719
2019-04-11,0.0014889509432072234,-0.0021195116641509193,0.9999999999999998,0.0,5,-0.0023723513236640903
2019-04-12,-0.007615770888036,0.0046305062892646465,0.9999999999999998,0.0,5,0.004323623196238469
2019-04-15,-0.003305156216060423,-0.0010208212004564343,0.9999999999999998,0.0,5,0.00016143787332500992
2019-04-16,0.016279337154275098,0.00303663117364783,0.9999999999999998,0.0,5,0.0034434520606907437
2019-04-17,-0.005436762744470469,-0.000518722586725584,0.9999999999999998,0.0,5,0.0034852546916890326
2019-04-18,0.001669708686022453,0.0002476213313571396,0.9999999999999998,0.0,5,0.0012823938017632042
2019-04-22,0.009514920801678706,0.0021517592747273273,0.9999999999999998,0.0,5,0.0028283259512247305
2019-04-23,0.00286994739006019,0.013168589454877866,0.9999999999999998,0.0,5,0.01271817794806318
2019-04-24,0.006464012698202293,-0.0023162686112060404,0.9999999999999998,0.0,5,-0.003152750775051172
2019-04-25,-0.0002475392605837401,0.0020575635442949824,0.9999999999999998,0.0,5,0.004058826630119583
2019-04-26,0.009155342937954725,0.0034143111093352108,0.9999999999999998,0.0,5,0.0008924821503570879
2019-04-29,-0.006613110988808235,0.0018965678323745738,0.9999999999999998,0.0,5,0.0019407290847102132
2019-04-30,0.0014173460691078166,-0.006625960944810716,0.9999999999999998,0.0,5,-0.00774787980316205
2019-05-01,-0.01821109503090801,-0.007169653307876334,0.0,0.9999999999999998,0,-0.003218318033132661
2019-05-02,0.0,-0.0015988416674677097,0.0,0.0,0,-0.004340231831895469
2019-05-03,0.0,0.015830986826797178,0.0,0.0,0,0.015948115464355928
2019-05-06,0.0,-0.0049865262126408405,0.0,0.0,0,-0.0061221286170268785
2019-05-07,0.0,-0.019638619327883133,0.0,0.0,0,-0.01947983573760126
2019-05-08,0.0,-0.0025666268839499295,0.0,0.0,0,-0.002523625429553311
2019-05-09,0.0,-0.004120443444817656,0.0,0.0,0,-0.005383000484470046
2019-05-10,0.0,0.0008027340767942093,0.0,0.0,0,0.0012447908210209135
2019-05-13,0.0,-0.03409396855469371,0.0,0.0,0,-0.034702702702702704
2019-05-14,0.0,0.011438468841457272,0.0,0.0,0,0.01097547317728731
2019-05-15,0.0,0.011333610584961296,0.0,0.0,0,0.01412429378531077
2019-05-16,0.0,0.009703201929178062,0.0,0.0,0,0.010049702332186383
2019-05-17,0.0,-0.010353188707419858,0.0,0.0,0,-0.010220083274752767
2019-05-20,0.0,-0.014572136990285367,0.0,0.0,0,-0.016881555944055937
2019-05-21,0.0,0.010820071339249226,0.0,0.0,0,0.0104473464851349
2019-05-22,0.0,-0.004480047972954426,0.0,0.0,0,-0.004454710443821064
2019-05-23,0.0,-0.01581248008764158,0.0,0.0,0,-0.015302176555076819
2019-05-24,0.0,0.0011444257721118234,0.0,0.0,0,-0.0005049088359044829
2019-05-28,0.0,-0.0038836797093019237,0.0,0.0,0,-0.0037606645711718567
2019-05-29,0.0,-0.007892367146347001,0.0,0.0,0,-0.008225815538903558
2019-05-30,0.0,0.002704287982018938,0.0,0.0,0,0.004203828892802353
2019-05-31,0.0,-0.015139341436011255,0.0,0.0,0,-0.015952933190021
2019-06-03,0.0,-0.016118004013309872,0.0,0.0,0,-0.022017821212992117
2019-06-04,0.0,0.02646932641667421,0.0,0.0,0,0.028156595344462687
2019-06-05,0.0,0.006424754668123311,0.0,0.0,0,0.0074323938025271374
2019-06-06,0.0,0.005289407403887392,0.0,0.0,0,0.007945065546790753
2019-06-07,0.0,0.01661735571606404,0.0,0.0,0,0.019311975677045012
2019-06-10,0.0,0.010471293183099029,0.0,0.0,0,0.011654882898807006
2019-06-11,0.0,-7.670803621429023e-05,0.0,0.0,0,0.0013650013650012838
2019-06-12,0.0,-0.0038158304448751013,0.0,0.0,0,-0.005779716466739471
2019-06-13,0.0,0.0056988700813356274,0.0,0.0,0,0.005923000987166693
2019-06-14,0.0,-0.005163841931470348,0.0,0.0,0,-0.0042525351651946375
2019-06-17,0.0,0.006202630197991832,0.0,0.0,0,0.006022777047744343
2019-06-18,0.0,0.01387630624268632,0.0,0.0,0,0.014531403069554694
2019-06-19,0.0,0.004204224909154064,0.0,0.0,0,0.0037551633496057946
2019-06-20,0.0,0.008015204299194334,0.0,0.0,0,0.009299342632675733
2019-06-21,0.0,-0.002438078690952694,0.0,0.0,0,-0.00148265819433413
2019-06-24,0.0,-0.003238388836250272,0.0,0.0,0,2.9591133266171354e-05
2019-06-25,0.0,-0.01511173251279141,0.0,0.0,0,-0.01716624149659851
2019-06-26,0.0,0.0032023964528253845,0.0,0.0,0,0.004650408262585781
2019-06-27,0.0,0.007305918801059352,0.0,0.0,0,0.0038215189192098986
2019-06-28,0.0,0.0048295130583631,0.0,0.0,0,0.0012868632707774275
2019-07-01,-0.0029910269192422456,0.01060672648817107,0.9999999999999991,0.997008973080757,5,0.013494698511299141
2019-07-02,0.0038557703155497336,0.002215949203428158,0.9999999999999991,0.0,5,0.003962802493923556
2019-07-03,0.005423398500068455,0.007539711793548065,0.9999999999999991,0.0,5,0.00752591968843741
2019-07-05,0.0028271327406963476,-0.0010330186543096032,0.9999999999999991,0.0,5,-0.002037191809444172
2019-07-08,0.0007245302618061888,-0.007769141328066498,0.9999999999999991,0.0,5,-0.007013870714472681
2019-07-09,0.00722435515281572,0.0053529348505865215,0.9999999999999991,0.0,5,0.00500764324495262
2019-07-10,-0.0007509824418915345,0.00746773720081606,0.9999999999999991,0.0,5,0.009965383405014183
2019-07-11,-0.006993994203570941,-0.0007912558396766523,0.9999999999999991,0.0,5,-0.0007270461154965657
2019-07-12,-0.025450382762768564,0.005868639001273657,0.9999999999999991,0.0,5,0.005768631119426493
2019-07-15,0.006074738941489022,0.0017043379517736046,0.9999999999999991,0.0,5,0.0032036376789128518
2019-07-16,-0.008184598348259242,-0.0042855151414283865,0.9999999999999991,0.0,5,-0.005150656708730272
2019-07-17,-0.0016264798702204653,-0.004571411309320816,0.9999999999999991,0.0,5,-0.004918457157649603
2019-07-18,-0.007492850356280556,0.002691464238547381,0.9999999999999991,0.0,5,0.0011446409989595008
2019-07-19,-0.005719525852658114,-0.007402000979574108,0.9999999999999991,0.0,5,-0.007327720611163047
2019-07-22,0.011744152541971697,0.007076593549452781,0.9999999999999991,0.0,5,0.007957698549814207
2019-07-23,0.003330231044560872,0.005760604073582476,0.9999999999999991,0.0,5,0.006544434633563467
2019-07-24,0.006583827472271375,0.008495479143152407,0.9999999999999991,0.0,5,0.007017905980700734
2019-07-25,-0.007905532079961142,-0.009969356486210335,0.9999999999999991,0.0,5,-0.009479887266205522
2019-07-26,0.004310803905833938,0.0111269715265081,0.9999999999999991,0.0,5,0.010294878427314913
2019-07-29,-0.004210868261558032,-0.004427247332300155,0.9999999999999991,0.0,5,-0.0034307952276100284
2019-07-30,-0.0037203401305591077,-0.002377778258217389,0.9999999999999991,0.0,5,-0.004316103175418862
2019-07-31,-0.03615354265987014,-0.011867914399256718,0.9999999999999992,0.0,5,-0.013830116627102984
2019-08-01,-0.0034519036684258486,-0.007865014982288532,1.0,1.5971251746855653,5,-0.004971219256933557
2019-08-02,-0.010236571139549122,-0.013197967565540036,1.0,0.0,5,-0.01472521693399964
2019-08-05,-0.03587606527588916,-0.034736053900979225,1.0,0.0,5,-0.035334934614358326
2019-08-06,0.021634248982497217,0.013879037644123127,1.0,0.0,5,0.013998782714546465
2019-08-07,0.006868077052113453,0.0037736602976790046,1.0,0.0,5,0.005402160864345751
2019-08-08,0.04583241392242687,0.022425780254364147,1.0,0.0,5,0.02176390773405701
2019-08-09,-0.001722533443989871,-0.009953788456660062,1.0,0.0,5,-0.009401891001805884
2019-08-12,-0.02177519713087972,-0.012027668667372704,1.0,0.0,5,-0.011475146120435542
2019-08-13,0.016297407060585023,0.01945081028584772,1.0,0.0,5,0.02191483590995391
2019-08-14,-0.035029090209494185,-0.0302406582319239,1.0,0.0,5,-0.029884813418971312
2019-08-15,0.002201021893597055,-0.0009415817583050545,1.0,0.0,5,-0.0011490479317136648
2019-08-16,0.013941937696035911,0.01665719429227641,1.0,0.0,5,0.016050397151465168
2019-08-19,0.0076697466268418335,0.013528372920219578,1.0,0.0,5,0.015904679749838335
2019-08-20,-0.011607992375378573,-0.006778868837584939,1.0,0.0,5,-0.007748235418988503
2019-08-21,0.013769596671198592,0.009014198684866193,1.0,0.0,5,0.008878429694603396
2019-08-22,0.005214472416366078,-0.003593409648874557,1.0,0.0,5,-0.003233844033292521
2019-08-23,-0.02921245655141602,-0.029984783248160896,1.0,0.0,5,-0.03164556962025333
2019-08-26,0.01719340695785898,0.01315444085673323,1.0,0.0,5,0.015104080848025392
2019-08-27,0.008622868192485367,-0.003411113599097626,1.0,0.0,5,-0.00211016123796115
2019-08-28,0.008095306313904205,0.0038239287634664887,1.0,0.0,5,0.0035785935043106676
2019-08-29,0.016954648763365388,0.01482906719752708,1.0,0.0,5,0.015289858987519667
2019-08-30,0.00022653755010315635,-0.0013181595115984157,1.0,0.0,5,-0.002394636015325746
2019-09-03,-0.012529547354296455,-0.011141659941398818,0.0,1.0,0,-0.009708219981863775
2019-09-04,0.0,0.013045162581274417,0.0,0.0,0,0.014435766226770896
2019-09-05,0.0,0.01754447876293086,0.0,0.0,0,0.01831890829926186
2019-09-06,0.0,-0.0016952800330266582,0.0,0.0,0,-0.0009907185316508915
2019-09-09,0.0,-0.0019288862598715317,0.0,0.0,0,-0.002087791638394565
2019-09-10,0.0,-0.000405530061497017,0.0,0.0,0,-0.0028767194936973883
2019-09-11,0.0,0.010578711688568498,0.0,0.0,0,0.009389425094418868
2019-09-12,0.0,0.003034329299695271,0.0,0.0,0,0.0041573559216336875
2019-09-13,0.0,-0.0021672787441021635,0.0,0.0,0,-0.003570874087874487
2019-09-16,0.0,-0.0028336580360560637,0.0,0.0,0,-0.004466604341954783
2019-09-17,0.0,0.003983545797285659,0.0,0.0,0,0.004799666110183676
2019-09-18,0.0,-0.0010542241528851415,0.0,0.0,0,-0.0004153686396676237
2019-09-19,0.0,0.0006713388908767826,0.0,0.0,0,0.0016621649698731478
2019-09-20,0.0,-0.007969076999407076,0.0,0.0,0,-0.010578718108276375
2019-09-23,0.0,-0.0006417974694929995,0.0,0.0,0,0.00044103773584902584
2019-09-24,0.0,-0.014647850343792124,0.0,0.0,0,-0.013280839895013052
2019-09-25,0.0,0.010477092515879471,0.0,0.0,0,0.011225195509921848
2019-09-26,0.0,-0.005784016671049441,0.0,0.0,0,-0.0036826599326599263
2019-09-27,0.0,-0.011335344508786482,0.0,0.0,0,-0.012408913296018564
2019-09-30,0.0,0.007520489084761994,0.0,0.0,0,0.009517189755654076
2019-10-01,0.0,-0.011333385287620845,0.0,0.0,0,-0.008156347651077756
2019-10-02,0.0,-0.015606927689401306,0.0,0.0,0,-0.01719442516153158
2019-10-03,0.0,0.011177547284929812,0.0,0.0,0,0.010975278456941018
2019-10-04,0.0,0.013998529013867556,0.0,0.0,0,0.01472564088783801
2019-10-07,0.0,-0.0032797115860200288,0.0,0.0,0,-0.0030189078968274607
2019-10-08,0.0,-0.016654772513319593,0.0,0.0,0,-0.01498087547811311
2019-10-09,0.0,0.010220175163927703,0.0,0.0,0,0.009761622262970615
2019-10-10,0.0,0.005951562021231371,0.0,0.0,0,0.007744485392298328
2019-10-11,0.0,0.013364751970617927,0.0,0.0,0,0.01287894848420601
2019-10-14,0.0,-0.0010413377617586317,0.0,0.0,0,-0.00010465177123153424
2019-10-15,0.0,0.012431911096046022,0.0,0.0,0,0.012716521011042037
2019-10-16,0.0,-0.003010267882891937,0.0,0.0,0,-0.0024803637866889217
2019-10-17,0.0,0.004021316513880269,0.0,0.0,0,0.0026419394944054986
2019-10-18,0.0,-0.008251972167540478,0.0,0.0,0,-0.009609919917333953
2019-10-21,0.0,0.009079651006114187,0.0,0.0,0,0.008868485575668883
2019-10-22,0.0,-0.0071898163004042726,0.0,0.0,0,-0.00796318320492262
2019-10-23,0.0,0.0019113557472294485,0.0,0.0,0,0.001928590044305567
2019-10-24,0.0,0.00812949595987078,0.0,0.0,0,0.009728436166892118
2019-10-25,0.0,0.007002406777649295,0.0,0.0,0,0.007985985882837499
2019-10-28,0.0,0.010053244280645579,0.0,0.0,0,0.009865058270292382
2019-10-29,0.0,-0.005902072764870758,0.0,0.0,0,-0.007744090702029638
2019-10-30,0.0,0.0032779259393573845,0.0,0.0,0,0.004845949806162153
2019-10-31,0.0,-0.0013993409546181335,0.0,0.0,0,0.0004568759835523739
2019-11-01,-0.0029910269192422456,0.011340558714741933,0.9999999999999993,0.9970089730807571,5,0.00908260604830513
2019-11-04,0.0005360506833298473,0.0055804394934444446,0.9999999999999993,0.0,5,0.00618494493890509
2019-11-05,-0.004277480892023067,0.00017543755216453683,0.9999999999999993,0.0,5,0.000549725137431345
2019-11-06,-0.004557147181645238,-0.002851299735780244,0.9999999999999993,0.0,5,-0.0022476399780232414
2019-11-07,0.0014233411856532374,0.0028404055681965357,0.9999999999999993,0.0,5,0.003354024829795854
2019-11-08,0.007214359043107965,0.004836090544339866,0.9999999999999993,0.0,5,0.003991418450331796
2019-11-11,0.00044239951540236966,-0.001301344790991532,0.9999999999999993,0.0,5,-0.0013417482482731558
2019-11-12,-0.0026594769845748045,0.002576651437216526,0.9999999999999993,0.0,5,0.0028861464968155115
2019-11-13,0.00013325879176506739,-0.00047020478147663525,0.9999999999999993,0.0,5,0.00024808970923895224
2019-11-14,-0.0031448974899596083,-0.00036312943083094407,0.9999999999999993,0.0,5,-0.0007936901632025206
2019-11-15,0.01862030813706106,0.0072898287355041,0.9999999999999993,0.0,5,0.007347465620811233
2019-11-18,0.003132897228471432,0.0010666761770614652,0.9999999999999993,0.0,5,0.0007885269331231459
2019-11-19,-0.0017610522931337247,0.002423385313890636,0.9999999999999993,0.0,5,0.0014773230905602563
2019-11-20,-0.009102229579112775,-0.005125591141741936,0.9999999999999993,0.0,5,-0.0059989182278606945
2019-11-21,-0.017590843564744274,-0.0024066082538906075,0.9999999999999993,0.0,5,-0.0022260697501857996
2019-11-22,0.0037307817781111474,0.001607049437998942,0.9999999999999993,0.0,5,0.0006445215666834869
2019-11-25,0.019675143912093684,0.013217357676603037,0.9999999999999993,0.0,5,0.011841648912451097
2019-11-26,-0.002671465797866812,0.0017885337419787373,0.9999999999999993,0.0,5,0.001909705219861113
2019-11-27,0.009663730616063848,0.006618948347834053,0.9999999999999993,0.0,5,0.00698890572308275
2019-11-29,-0.009597933624675647,-0.004560531322886807,0.9999999999999993,0.0,5,-0.004562220927975091
2019-12-02,-0.01687952779121127,-0.0112491882580813,1.0000000000000002,0.4252938674340098,5,-0.01023890784982906
2019-12-03,-0.0056349350870152914,-0.005526453566671918,1.0000000000000002,0.0,5,-0.007832512315270934
2019-12-04,0.0064072848965750495,0.005402211824567793,1.0000000000000002,0.0,5,0.005064296708207294
2019-12-05,0.007921988685103631,0.00047046285745167005,1.0000000000000002,0.0,5,0.001975991700834845
2019-12-06,0.011224742058241421,0.010014362653823827,1.0000000000000002,0.0,5,0.0106986146033623
2019-12-09,-0.012508174792865145,-0.004008557562606985,1.0000000000000002,0.0,5,-0.0045365853658536626
2019-12-10,0.0051319843164865375,-0.0006553597014163914,1.0000000000000002,0.0,5,-0.0008330474837063839
2019-12-11,0.007511458978330943,0.004395230986187437,1.0000000000000002,0.0,5,0.00529671407552712
2019-12-12,0.0029272247514446903,0.007311085730058897,1.0000000000000002,0.0,5,0.007464142843204291
2019-12-13,0.0032980818103711673,0.002014334611520452,1.0000000000000002,0.0,5,0.003292818749697446
2019-12-16,0.010798743554232493,0.009084337839607715,1.0000000000000002,0.0,5,0.010039094550895689
2019-12-17,-0.0026067833549666686,0.0010358136198049817,1.0000000000000002,0.0,5,0.0005734218951589654
2019-12-18,0.0015267150349553837,0.0004952874870667312,1.0000000000000002,0.0,5,0.0007641243612399595
2019-12-19,0.006169148031108795,0.006738900785428381,1.0000000000000002,0.0,5,0.006251491290861333
2019-12-20,0.0058803063908485775,0.004246581188940279,1.0000000000000002,0.0,5,0.0040311106895569715
2019-12-23,0.00436856958910159,0.0023182624908124616,1.0000000000000002,0.0,5,0.002634027679372819
2019-12-24,0.0028628962084540355,0.0008081581189445242,1.0000000000000002,0.0,5,0.0005193333648079168
2019-12-26,0.002293576662306007,0.007763948670862941,1.0000000000000002,0.0,5,0.008824084560211443
2019-12-27,-0.003275944520985341,-0.0017478185601739193,1.0000000000000002,0.0,5,-0.0008419477056923474
2019-12-30,-0.003439994019074577,-0.0067317039385285105,1.0000000000000002,0.0,5,-0.006554000280885708
2019-12-31,0.00517868589531667,0.002974449938476287,1.0000000000000002,0.0,5,0.0018849253098345287
2020-01-02,0.005552424564573499,0.013328444969281872,0.9999999999999993,1.2263536295331976,5,0.016697239076242765
2020-01-03,-0.017760784442908184,-0.007855191857838673,0.9999999999999993,0.0,5,-0.009159881569207995
2020-01-06,-0.00031087725196876637,0.005619309971283348,0.9999999999999993,0.0,5,0.006443178634793156
2020-01-07,-0.0006841612662988883,-0.00031746819144873317,0.9999999999999993,0.0,5,-0.00013917238819827205
2020-01-08,0.011502430396947316,0.006689040547814162,0.9999999999999993,0.0,5,0.0075163550317820516
2020-01-09,0.011251528656261334,0.008126579909684128,0.9999999999999993,0.0,5,0.008473405480083018
2020-01-10,-0.0033846321542556623,-0.0026695808846131097,0.9999999999999993,0.0,5,-0.002557194392438067
2020-01-13,0.01566518918187243,0.010357418661689266,0.9999999999999993,0.0,5,0.01153687680263693
2020-01-14,-0.006437917056685727,-0.002436895763831548,0.9999999999999993,0.0,5,-0.003937542430413998
2020-01-15,-0.017004062612229087,0.0007966530131704452,0.9999999999999993,0.0,5,0.00040894220283527183
2020-01-16,0.016668411397884775,0.010631049485758437,0.9999999999999993,0.0,5,0.009583503656265702
2020-01-17,0.0052274574192898715,0.0033996001273852716,0.9999999999999993,0.0,5,0.004948713334533172
2020-01-21,-0.01686043130977366,-0.001931080529598339,0.9999999999999993,0.0,5,-0.0004476676515355882
2020-01-22,0.0077500304107331885,0.0013830075044956036,0.9999999999999993,0.0,5,0.0026424220709422297
2020-01-23,0.0032305025616903293,0.0019939748093769083,0.9999999999999993,0.0,5,0.003216152231205527
2020-01-24,-0.030730897061375773,-0.00931353167922011,0.9999999999999993,0.0,5,-0.008415334609733427
2020-01-27,-0.029469545294894872,-0.018851561231368552,0.9999999999999993,0.0,5,-0.020655590480466834
2020-01-28,0.024800045198751786,0.014264764594472235,0.9999999999999993,0.0,5,0.015359926639156196
2020-01-29,-0.024802847611277934,0.0005912286268099365,0.9999999999999993,0.0,5,0.0016256491307293786
2020-01-30,0.0003812782583676455,0.002562705062495896,0.9999999999999993,0.0,5,0.0035616067805777085
2020-01-31,-0.027114377707172288,-0.015914659511836238,0.9999999999999993,0.0,5,-0.015858041329739447
2020-02-03,0.0061800925067612145,0.013382231185769866,1.0000000000000002,1.1994583010067863,5,0.015109325786278438
2020-02-04,0.04161029212881706,0.020981440637460214,1.0,0.0,5,0.022888748988218355
2020-02-05,0.005453996548248297,0.004299760274898423,1.0,0.0,5,0.003297138084142892
2020-02-06,0.010063436169619688,0.0066750276592026925,1.0,0.0,5,0.008632021733414819
2020-02-07,-0.014350173282070666,-0.005394879712713352,1.0,0.0,5,-0.0043007949954384506
2020-02-10,0.015517494508320073,0.011331304968563938,1.0,0.0,5,0.012085514834206279
2020-02-11,0.015201419440356911,0.0010958011088375574,1.0,0.0,5,0.0001724360908736955
2020-02-12,0.01753077306747608,0.009027921782771786,1.0,0.0,5,0.009740959441403518
2020-02-13,0.00023182175171587716,-0.001438449263620245,1.0,0.0,5,-0.001280573697016174
2020-02-14,-0.002310293934658536,0.001977971574602444,1.0,0.0,5,0.002863614993374952
2020-02-18,-0.005173768341366625,0.0001603608244948873,1.0,0.0,5,0.0003835663143538781
2020-02-19,0.10785894534230578,0.008675819786086558,1.0,0.0,5,0.009585481191155765
2020-02-20,-0.007234650142931787,-0.006745287549335677,1.0,0.0,5,-0.009283483838298578
2020-02-21,-0.026442301130795598,-0.017882362352014458,1.0,0.0,5,-0.019209472697844676
2020-02-24,-0.05291732434444962,-0.037101881506922174,1.0,0.0,5,-0.03856342554392689
2020-02-25,-0.0421334776293919,-0.027726074002977774,1.0,0.0,5,-0.027191833416143285
2020-02-26,0.01016153373570905,0.0016908051235420274,1.0,0.0,5,0.005153921158935759
2020-02-27,-0.04892964996711335,-0.04613067955925165,1.0000000000000002,0.0,5,-0.05007390983000748
2020-02-28,0.027056812051377888,0.0001038466147211814,1.0,0.0,5,0.0007780587434353947
2020-03-02,0.03125118394896509,0.044914576527982586,0.9999999999999998,1.2308052113952723,5,0.05160349854227375
2020-03-03,-0.016034612327025854,-0.029945823525981186,0.9999999999999998,0.0,5,-0.03206727659181219
2020-03-04,0.0485344564553869,0.03846114074039164,0.9999999999999998,0.0,5,0.041722360129845315
2020-03-05,-0.0017378284693414514,-0.030993259792112537,0.9999999999999998,0.0,5,-0.030382183117954265
2020-03-06,-0.011609984856912337,-0.018649427851619715,0.9999999999999998,0.0,5,-0.016872252942010335
2020-03-09,-0.09258614569094992,-0.07287401875463217,0.9999999999999999,0.0,5,-0.06946447456975302
2020-03-10,0.03883710479348346,0.04950139989280422,0.9999999999999998,0.0,5,0.054450586351191044
2020-03-11,-0.046181272539199125,-0.047002450789465855,0.9999999999999999,0.0,5,-0.043554945862525396
2020-03-12,-0.10679298587155883,-0.09434674315042646,0.9999999999999999,0.0,5,-0.09169142505890793
