date,strategy,benchmark,invested,turnover,transaction_cost,holdings,stock_stop_exits,portfolio_stop_exits,stop_exits,coincident_stop_veto,portfolio_value,cash
2020-03-06,-0.011609984856912225,-0.018649427851619715,0.9999999999999998,0.0,0.0,5,0,0,0,False,1.0108541851348016,1.196959198423997e-16
2020-03-09,-0.0925861456909498,-0.07287401875463217,0.9999999999999999,0.0,0.0,5,0,0,0,False,0.9172630922776045,1.196959198423997e-16
2020-03-10,0.03883710479348346,0.04950139989280422,0.9999999999999999,0.0,0.0,5,0,0,0,False,0.9528869351155845,1.196959198423997e-16
2020-03-11,-0.04618127253919935,-0.047002450789465855,0.9999999999999999,0.0,0.0,5,0,0,0,False,0.9088814038659694,1.196959198423997e-16
2020-03-12,-0.10679298587155883,-0.09434674315042646,0.9999999999999999,0.0,0.0,5,0,0,0,False,0.8118192449439884,1.196959198423997e-16
2020-03-13,0.052105198207957004,0.09336974349106453,0.8517945730719448,0.14858511892186577,0.00038089801727070837,4,1,0,1,False,0.8541192476108289,0.1265851077396322
2020-03-16,-0.09460197553818783,-0.12314095473462161,0.8363090895673738,0.0,0.0,4,0,0,0,False,0.7733178794416539,0.1265851077396322
2020-03-17,0.05496915984425277,0.06230493229300893,0.4723621764597832,0.37317856220107654,0.0009143705664954344,2,2,0,2,False,0.8158265135671008,0.43046092600494823
2020-03-18,-0.01766107187147281,-0.047027996668693506,0.46287599072813923,0.0,0.0,2,0,0,0,False,0.8014181428763392,0.43046092600494823
2020-03-19,0.006230497841095417,0.022996278112125124,0.46620181914155834,0.0,0.0,2,0,0,0,False,0.8064113768853448,0.43046092600494823
2020-03-20,-0.028316807869023353,-0.03790742795818758,0.4506458636093305,0.0,0.0,2,0,0,0,False,0.7835763808626879,0.43046092600494823
2020-03-23,0.02021027922663543,-0.00274003128125222,0.46152852252468557,0.0,0.0,2,0,0,0,False,0.7994126783153193,0.43046092600494823
2020-03-24,0.020713722511017663,0.08121510116672437,0.47245592412469783,0.0,0.0,2,0,0,0,False,0.8159714907057323,0.43046092600494823
2020-03-25,-0.018497345399416498,-0.00452555055670445,0.4625138572956963,0.0,0.0,2,0,0,0,False,0.8008781842060716,0.43046092600494823
2020-03-26,0.027011992715268107,0.05596340338746186,0.47665056833146646,0.0,0.0,2,0,0,0,False,0.8225114998836631,0.43046092600494823
2020-03-27,-0.006124925741016529,-0.037852976708038666,0.47342533762733296,0.0,0.0,2,0,0,0,False,0.8174736780257436,0.43046092600494823
2020-03-30,0.01882631661277734,0.03622450523999721,0.483155613683661,0.0,0.0,2,0,0,0,False,0.8328636963108679,0.43046092600494823
2020-03-31,-0.004112917065326349,-0.009525131487367,0.48102109649489044,0.0,0.0,2,0,0,0,False,0.8294381970012201,0.43046092600494823
2020-04-01,-0.006303442397454284,-0.04409293328537367,0.0,0.4784786779008167,0.0011848012691049942,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-02,0.0,0.017217392960644506,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-03,0.0,-0.015256480428131214,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-06,0.0,0.07326111918952294,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-07,0.0,-0.0032831557419424895,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-08,0.0,0.025818865507638122,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-09,0.0,0.007746999811479638,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-13,0.0,0.004763527128408329,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-14,0.0,0.03946578714794624,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-15,0.0,-0.014392230988916177,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-16,0.0,0.016582595032488046,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-17,0.0,0.013803823851603836,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-20,0.0,-0.010336145326487078,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-21,0.0,-0.03475170722872312,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-22,0.0,0.02809426652203406,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-23,0.0,-7.414618385692684e-05,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-24,0.0,0.016453633126342737,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-27,0.0,0.011076551509322519,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-28,0.0,-0.014023763275271883,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-29,0.0,0.03566323318324138,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-04-30,0.0,-0.0028223240015657902,0.0,0.0,0.0,0,0,0,0,False,0.8242098811041746,0.8242098811041746
2020-05-01,-0.0029910269192422456,-0.03201507459916597,0.9999999999999993,0.9970089730807571,0.002465233941488058,5,0,0,0,False,0.8217446471626866,5.069729358542219e-16
2020-05-04,0.02381589334947387,0.012290576649705676,0.9999999999999993,0.0,0.0,5,0,0,0,False,0.8413152300400142,5.069729358542219e-16
2020-05-05,0.01982610154924358,0.011297598014398558,0.9999999999999993,0.0,0.0,5,0,0,0,False,0.8579952312257128,5.069729358542219e-16
2020-05-06,0.03304875229014459,0.005138935499358288,0.9999999999999993,0.0,0.0,5,0,0,0,False,0.8863509030886166,5.069729358542219e-16
2020-05-07,0.041850220096036894,0.014147852721547283,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9234448834651964,5.069729358542219e-16
2020-05-08,0.00993481144340258,0.015775663760639658,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.932619134260798,5.069729358542219e-16
2020-05-11,0.04253628881189342,0.00778609868573521,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9722892911072134,5.069729358542219e-16
2020-05-12,-0.024433323856659972,-0.02064653876263356,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9485330319752285,5.069729358542219e-16
2020-05-13,0.0031185392928085864,-0.015482269256649972,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9514910695059702,5.069729358542219e-16
2020-05-14,-0.0047876156388092506,0.009088148022526221,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.946935695981416,5.069729358542219e-16
2020-05-15,0.02155592131526518,0.007920630607419543,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9673477673346073,5.069729358542219e-16
2020-05-18,0.0011760053020266614,0.02443497073334555,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9684853734378963,5.069729358542219e-16
2020-05-19,0.010384538843143831,-0.005385101778970447,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9785426474173788,5.069729358542219e-16
2020-05-20,-0.001811969940034519,0.020759785773036166,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9767695575552168,5.069729358542219e-16
2020-05-21,-0.0268897960107517,-0.009695235712807837,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9505044234030448,5.069729358542219e-16
2020-05-22,-0.009676820604209935,0.004276835072470897,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9413065626142655,5.069729358542219e-16
2020-05-26,-0.021328142761464886,0.0016762024212582105,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9212302418645246,5.069729358542219e-16
2020-05-27,-0.013112065711314846,0.007723662003368048,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9091510103979465,5.069729358542219e-16
2020-05-28,0.007330539856567508,-0.004607792111317677,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9158155781153073,5.069729358542219e-16
2020-05-29,0.05665980055867248,0.01290212684820613,0.9999999999999994,0.0,0.0,5,0,0,0,False,0.9677055061198461,5.069729358542219e-16
2020-06-01,0.023673674793847077,0.006552218243746077,0.9999999999999999,0.8539217358882294,0.0025442398938295982,5,0,0,0,False,0.9906146515679425,8.239936510889834e-17
2020-06-02,0.01453073017615547,0.005897174028552499,1.0,0.0,0.0,5,0,0,0,False,1.0050090057784224,8.239936510889834e-17
2020-06-03,0.012099184257883477,0.007756801955759451,1.0,0.0,0.0,5,0,0,0,False,1.0171687949201678,8.239936510889834e-17
2020-06-04,-0.032306231584131484,-0.006929796787746745,0.9999999999999999,0.0,0.0,5,0,0,0,False,0.9843079042713249,8.239936510889834e-17
2020-06-05,0.01057274105171091,0.020619220663437243,0.9999999999999999,0.0,0.0,5,0,0,0,False,0.9947147368583379,8.239936510889834e-17
2020-06-08,0.003912256869827546,0.011276645276208974,0.9999999999999999,0.0,0.0,5,0,0,0,False,0.9986063164211305,8.239936510889834e-17
2020-06-09,0.005149265469222897,0.0029219879593944675,1.0,0.0,0.0,5,0,0,0,False,1.0037484054436256,8.239936510889834e-17
2020-06-10,0.025124615785210302,0.006685902298128932,1.0,0.0,0.0,5,0,0,0,False,1.0289671984754143,8.239936510889834e-17
2020-06-11,-0.03177664722727358,-0.0526500514485605,0.9999999999999999,0.0,0.0,5,0,0,0,False,0.996270070801025,8.239936510889834e-17
2020-06-12,-0.005831744098021563,0.010121334425326811,0.9999999999999999,0.0,0.0,5,0,0,0,False,0.9904600786955956,8.239936510889834e-17
2020-06-15,0.04219781960359836,0.014309377881483787,1.0,0.0,0.0,5,0,0,0,False,1.0322553344209582,8.239936510889834e-17
2020-06-16,0.010418737917267551,0.01746352657425776,1.0,0.0,0.0,5,0,0,0,False,1.0430101322139915,8.239936510889834e-17
2020-06-17,0.0018916655105811753,0.0014814462853549593,1.0,0.0,0.0,5,0,0,0,False,1.0449831585082874,8.239936510889834e-17
2020-06-18,0.006755167098019932,0.003281307762108332,1.0,0.0,0.0,5,0,0,0,False,1.0520421943586276,8.239936510889834e-17
2020-06-19,0.012182263927208226,0.00030878855700788854,1.0,0.0,0.0,5,0,0,0,False,1.0648584500328637,8.239936510889834e-17
2020-06-22,0.01232745173556693,0.011097784753272721,1.0,0.0,0.0,5,0,0,0,False,1.0779854411808545,8.239936510889834e-17
2020-06-23,0.0026571965630415306,0.007447959031472218,1.0,0.0,0.0,5,0,0,0,False,1.080849860390169,8.239936510889834e-17
2020-06-24,-0.019786431203257737,-0.021934825515335432,1.0,0.0,0.0,5,0,0,0,False,1.0594636989865083,8.239936510889834e-17
2020-06-25,0.015223665638193662,0.010881849951931866,1.0,0.0,0.0,5,0,0,0,False,1.0755926200956827,8.239936510889834e-17
2020-06-26,-0.017682769177017166,-0.025933942298093315,1.0,0.0,0.0,5,0,0,0,False,1.0565731640660276,8.239936510889834e-17
2020-06-29,-0.00035517800610951333,0.011984018357196646,1.0,0.0,0.0,5,0,0,0,False,1.0561978925163058,8.239936510889834e-17
2020-06-30,0.03001026886847402,0.01870028230479459,1.0,0.0,0.0,5,0,0,0,False,1.0878946752490357,8.239936510889834e-17
2020-07-01,-0.003735178305563025,0.00952397919282566,1.0000000000000007,1.1992804317409556,0.003913532899471925,5,0,0,0,False,1.083831194659308,-6.522560269672795e-16
2020-07-02,0.012520946440862657,0.005219309681102624,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.0974017869985733,-6.522560269672795e-16
2020-07-06,0.011021690317240651,0.022140366869405792,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.109497009648458,-6.522560269672795e-16
2020-07-07,0.00542183231948945,-0.008597148006331268,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.115512516393747,-6.522560269672795e-16
2020-07-08,0.017310122067906608,0.014365915588282263,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.1348221742208005,-6.522560269672795e-16
2020-07-09,0.012286736480848104,0.00527041219919,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.1487654352280745,-6.522560269672795e-16
2020-07-10,-0.006247062561993477,0.006598589404398725,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.141589025685149,-6.522560269672795e-16
2020-07-13,-0.04760716178790714,-0.021342380569917996,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.087241212244057,-6.522560269672795e-16
2020-07-14,0.0027657904233135966,0.009410276579479238,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.0902482935767135,-6.522560269672795e-16
2020-07-15,-0.006919625471498381,0.005902619745450588,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.0827041837142224,-6.522560269672795e-16
2020-07-16,-0.008408583699777039,-0.007266022577794629,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.0736001749633626,-6.522560269672795e-16
2020-07-17,0.0018332049212694823,0.0028032056773577008,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.0755683040875812,-6.522560269672795e-16
2020-07-20,0.042776524202265076,0.025125641824030875,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.121577377678573,-6.522560269672795e-16
2020-07-21,-0.026123499119556692,-0.008055045663313831,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.092277852040272,-6.522560269672795e-16
2020-07-22,0.001708236716225553,0.0024127931113635537,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.0941437211714473,-6.522560269672795e-16
2020-07-23,-0.028832925052543312,-0.02285882034739739,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.0625963572622001,-6.522560269672795e-16
2020-07-24,-0.006299439403578466,-0.009386907703102687,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.0559025958991637,-6.522560269672795e-16
2020-07-27,0.029981309249604626,0.01670329595678388,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.0875599381642769,-6.522560269672795e-16
2020-07-28,-0.01751770550682452,-0.012736938256066033,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.0685083834464948,-6.522560269672795e-16
2020-07-29,0.018067814841232543,0.013535805790592548,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.0878139950749108,-6.522560269672795e-16
2020-07-30,0.015506412324662877,0.004258733204005161,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.1046820874150811,-6.522560269672795e-16
2020-07-31,0.029170907563267345,0.014875611833914837,1.0000000000000007,0.0,0.0,5,0,0,0,False,1.1369066664738636,-6.522560269672795e-16
2020-08-03,0.039560383295047075,0.014657571490001686,1.0000000000000004,0.42136130901837826,0.0014958903992633703,5,0,0,0,False,1.181883129970264,-3.5908775952719907e-16
2020-08-04,0.007499777893561044,0.0035220677903302633,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.1907469909411876,-3.5908775952719907e-16
2020-08-05,0.02465397664034663,0.005227963930319213,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.2201036394404148,-3.5908775952719907e-16
2020-08-06,-0.015248914399088043,0.009974104961663288,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.201498383484572,-3.5908775952719907e-16
2020-08-07,-0.005338250935353672,-0.008741333215989466,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.1950844836151095,-3.5908775952719907e-16
2020-08-10,-0.028282922829571344,-0.003868822087003898,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.1612840013902053,-3.5908775952719907e-16
2020-08-11,-0.045088189044338756,-0.016921391746420933,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.1089238088013575,-3.5908775952719907e-16
2020-08-12,0.03015615642192304,0.021274660037738924,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.142364688639566,-3.5908775952719907e-16
2020-08-13,0.03525687825143331,0.0027514755861413054,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.1826409013856676,-3.5908775952719907e-16
2020-08-14,-0.0011679060933628138,-0.002100991623273707,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.1812596878706791,-3.5908775952719907e-16
2020-08-17,0.05030688380868664,0.010018821704079528,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.240685181736275,-3.5908775952719907e-16
2020-08-18,0.015146703172761677,0.007286773097446186,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.2594774719148782,-3.5908775952719907e-16
2020-08-19,-0.010201464054424902,-0.005735522990964581,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.2466289577577807,-3.5908775952719907e-16
2020-08-20,0.03435723867213447,0.01063113981967434,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.289459686395059,-3.5908775952719907e-16
2020-08-21,0.0010949342059030087,0.004154442964935612,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.290871559912826,-3.5908775952719907e-16
2020-08-24,-0.008006490008125922,0.0060026168426352555,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.28053620966661,-3.5908775952719907e-16
2020-08-25,0.005876837209416008,0.007627599890549064,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.2880617125115832,-3.5908775952719907e-16
2020-08-26,0.027406163779831072,0.01731998430209747,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.3233625427632052,-3.5908775952719907e-16
2020-08-27,0.0016705978341049477,-0.0034118697109108975,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.325573349360881,-3.5908775952719907e-16
2020-08-28,0.0006720099475143737,0.006047138672500951,1.0000000000000004,0.0,0.0,5,0,0,0,False,1.3264641478378114,-3.5908775952719907e-16
2020-08-31,0.04865903647286984,0.00683166342322461,1.0000000000000002,0.0,0.0,5,0,0,0,False,1.3910086151874057,-3.5908775952719907e-16
2020-09-01,0.08533094753197878,0.013944223175236692,1.0,1.1992804317409558,0.0054512907864065945,5,0,0,0,False,1.5097046983464926,9.540979117872439e-18
2020-09-02,-0.03745077595304669,0.009774131514625584,1.0,0.0,0.0,5,0,0,0,False,1.4531650859334562,9.540979117872439e-18
2020-09-03,-0.08353623091029216,-0.04962516009338913,1.0,0.0,0.0,5,0,0,0,False,1.3317731517641445,9.540979117872439e-18
2020-09-04,-0.0027003668423272176,-0.012654803594131736,1.0,0.0,0.0,5,0,0,0,False,1.328176875703619,9.540979117872439e-18
2020-09-08,-0.08136356050638838,-0.041138097997475476,1.0,0.0,0.0,5,0,0,0,False,1.2201116761141217,9.540979117872439e-18
2020-09-09,0.06284114451558476,0.02709324507327371,0.6233830034688461,0.37732264610437005,0.0014695824388870652,3,2,0,2,False,1.2967848902779617,0.488391230523468
2020-09-10,-0.019421983220267447,-0.019925325623800005,0.6159234756577727,0.0,0.0,3,0,0,0,False,1.2715987558986868,0.488391230523468
2020-09-11,-0.009384215370797477,-0.006053298877369051,0.6122850753019335,0.0,0.0,3,0,0,0,False,1.2596657993080953,0.488391230523468
2020-09-14,0.014790692118228144,0.01872208964850053,0.617936065329129,0.0,0.0,3,0,0,0,False,1.278297128317523,0.488391230523468
2020-09-15,0.007248054123170533,0.012083134894079972,0.6206853583812925,0.0,0.0,3,0,0,0,False,1.287562295089062,0.488391230523468
2020-09-16,-0.014492340200555343,-0.012492945005816658,0.615107363350276,0.0,0.0,3,0,0,0,False,1.2689025042792235,0.488391230523468
2020-09-17,-0.027609350789579268,-0.012687226822315711,0.6041790025827006,0.0,0.0,3,0,0,0,False,1.2338689299208028,0.488391230523468
2020-09-18,-0.017703551996725242,-0.010723811640813041,0.597045272614098,0.0,0.0,3,0,0,0,False,1.2120250671628061,0.488391230523468
2020-09-21,0.012687080761458747,-0.001343426039180362,0.20799784163554283,0.3948133596560624,0.0014555082346065491,1,2,0,2,False,1.2274021270748132,0.9721051338243778
2020-09-22,-0.000640486040448196,0.01714474741427141,0.2074902502038794,0.0,0.0,1,0,0,0,False,1.2266159931464053,0.9721051338243778
2020-09-23,-0.00793109450586249,-0.03015429348587295,0.20115453129600794,0.0,0.0,1,0,0,0,False,1.216887585782359,0.9721051338243778
2020-09-24,0.0029340082846600612,0.003696021818865969,0.2034914938518488,0.0,0.0,1,0,0,0,False,1.2204579440405443,0.9721051338243778
2020-09-25,0.005998463317843372,0.022609915812147552,0.20824083217660364,0.0,0.0,1,0,0,0,False,1.227778816248842,0.9721051338243778
2020-09-28,0.0038017191192321054,0.018683148317077736,0.21123947813308058,0.0,0.0,1,0,0,0,False,1.2324464864487634,0.9721051338243778
2020-09-29,0.006086290952752149,-0.002905311445918657,0.21601106290796177,0.0,0.0,1,0,0,0,False,1.2399475143489878,0.9721051338243778
2020-09-30,0.0005811719926593906,0.007424295323056107,0.2164664306737625,0.0,0.0,1,0,0,0,False,1.240668137116695,0.9721051338243778
2020-10-01,0.0050959453872501115,0.014237743451981144,0.9999999999999998,0.8208812254841843,0.0030784744900954385,5,0,0,0,False,1.246990514187143,1.3444106938820255e-16
2020-10-02,-0.018052086305805792,-0.022204564516841052,0.9999999999999998,0.0,0.0,5,0,0,0,False,1.2244797338025155,1.3444106938820255e-16
2020-10-05,0.05111140949270765,0.023250564334085677,0.9999999999999998,0.0,0.0,5,0,0,0,False,1.2870646188924175,1.3444106938820255e-16
2020-10-06,-0.011163509612290068,-0.01569824840061773,0.9999999999999998,0.0,0.0,5,0,0,0,False,1.2726964606477735,1.3444106938820255e-16
