date,strategy,benchmark,invested,turnover,holdings,portfolio_value,cash
2019-03-06,-0.030797483791778824,-0.009297340798184672,0.9999999999999999,0.0,3,941835.9655420532,8.86757334228605e-11
2019-03-07,0.0027447020974809,-0.011252438225459849,0.9999999999999999,0.0,3,944421.0246921594,8.86757334228605e-11
2019-03-08,0.011127689130449259,-0.0017947816197891875,0.9999999999999999,0.0,3,954930.2482631941,8.86757334228605e-11
2019-03-11,0.026459076455760844,0.020237198267889056,0.9999999999999999,0.0,3,980196.8207119087,8.86757334228605e-11
2019-03-12,0.0003863028980466421,0.0043621907690307715,0.9999999999999999,0.0,3,980575.4735844058,8.86757334228605e-11
2019-03-13,0.002824445786489216,0.006900302248846302,0.9999999999999999,0.0,3,983345.0558491059,8.86757334228605e-11
2019-03-14,0.012334031558242309,-0.0016353956771808509,0.9999999999999999,0.0,3,995473.6648005903,8.86757334228605e-11
2019-03-15,0.0015382674446418054,0.007550816152966933,0.9999999999999999,0.0,3,997004.9695311512,8.86757334228605e-11
2019-03-18,-0.010299706573150491,0.0033751836404405378,0.9999999999999999,0.0,3,986736.1108930075,8.86757334228605e-11
2019-03-19,0.007524365829765234,0.0012275876014975484,0.9999999999999999,0.0,3,994160.6743688063,8.86757334228605e-11
2019-03-20,0.00990247169320857,0.0006499265104014107,0.9999999999999999,0.0,3,1004005.3223052445,8.86757334228605e-11
2019-03-21,0.03187151974151603,0.01423084798541474,0.9999999999999999,0.0,3,1036004.4977556834,8.86757334228605e-11
2019-03-22,-0.03929095458666565,-0.02504032422668312,0.9999999999999999,0.0,3,995298.8920827835,8.86757334228605e-11
2019-03-25,0.01331235958884247,-0.0006712183133802396,0.9999999999999999,0.0,3,1008548.668832566,8.86757334228605e-11
2019-03-26,0.004815527483162274,0.007067720758254792,0.9999999999999999,0.0,3,1013405.3626654359,8.86757334228605e-11
2019-03-27,-0.01790804719621175,-0.0062588539066401605,0.9999999999999999,0.0,3,995257.2516019292,8.86757334228605e-11
2019-03-28,0.004997254969271836,0.003374161737008441,0.9999999999999999,0.0,3,1000230.8058482008,8.86757334228605e-11
2019-03-29,0.017822722125479418,0.007843078297170125,0.9999999999999999,0.0,3,1018057.6415621776,8.86757334228605e-11
2019-04-01,0.014201726597604658,0.012884756042828016,1.0,0.672000959635792,3,1032515.8178482458,-3.54702933691442e-11
2019-04-02,0.0037319359575478384,0.002526494683768421,1.0,0.0,3,1036369.1007556107,-3.54702933691442e-11
2019-04-03,0.017311888004667653,0.005970410424802175,1.0,0.0,3,1054310.60655939,-3.54702933691442e-11
2019-04-04,-0.02827690260367377,-0.0004774841645606154,1.0,0.0,3,1024497.9682236899,-3.54702933691442e-11
2019-04-05,0.014323371716013389,0.005944172441304074,1.0,0.0,3,1039172.2334448582,-3.54702933691442e-11
2019-04-08,0.0036073913549254932,0.0019134139500776026,1.0,0.0,3,1042920.9343760657,-3.54702933691442e-11
2019-04-09,-0.0028441466711481844,-0.005607338878727552,1.0,0.0,3,1039954.7142722893,-3.54702933691442e-11
2019-04-10,0.021344606067125405,0.006948850134243623,1.0,0.0,3,1062152.1379760813,-3.54702933691442e-11
2019-04-11,-0.0071611014665780015,-0.0021195116641509193,1.0,0.0,3,1054545.958743092,-3.54702933691442e-11
2019-04-12,0.0070668531953204106,0.0046305062892646465,1.0,0.0,3,1061998.2802212478,-3.54702933691442e-11
2019-04-15,-0.0014649362719050263,-0.0010208212004564343,1.0,0.0,3,1060442.520419851,-3.54702933691442e-11
2019-04-16,-0.013730889142046454,0.00303663117364783,1.0,0.0,3,1045881.7017304536,-3.54702933691442e-11
2019-04-17,-0.057178234968788266,-0.000518722586725584,1.0,0.0,3,986080.0320393536,-3.54702933691442e-11
2019-04-18,-0.004683582684858911,0.0002476213313571396,1.0,0.0,3,981461.644675409,-3.54702933691442e-11
2019-04-22,0.012119179449780804,0.0021517592747273273,1.0,0.0,3,993356.1544703073,-3.54702933691442e-11
2019-04-23,0.027036382210115617,0.013168589454877866,1.0,0.0,3,1020212.9111333371,-3.54702933691442e-11
2019-04-24,-0.017491016341296572,-0.0023162686112060404,1.0,0.0,3,1002368.3504331021,-3.54702933691442e-11
2019-04-25,0.00950436368599572,0.0020575635442949824,1.0,0.0,3,1011895.2237829498,-3.54702933691442e-11
2019-04-26,0.01563488513580502,0.0034143111093352108,1.0,0.0,3,1027716.0893762659,-3.54702933691442e-11
2019-04-29,0.005662201167846659,0.0018965678323745738,1.0,0.0,3,1033535.224617747,-3.54702933691442e-11
2019-04-30,0.001956880514098147,-0.006625960944810716,1.0,0.0,3,1035557.7295594356,-3.54702933691442e-11
2019-05-01,0.0008038382001698263,-0.007169653307876334,1.0,1.332889036987671,3,1036390.1504209365,2.5693225325085223e-11
2019-05-02,-0.0063624343210760825,-0.0015988416674677097,1.0,0.0,3,1029796.1861578731,2.5693225325085223e-11
2019-05-03,-0.011319930700102399,0.015830986826797178,1.0,0.0,3,1018138.9646953363,2.5693225325085223e-11
2019-05-06,0.00661913304806383,-0.0049865262126408405,1.0,0.0,3,1024878.1619640726,2.5693225325085223e-11
2019-05-07,-0.003464976035972178,-0.019638619327883133,1.0,0.0,3,1021326.9836930758,2.5693225325085223e-11
2019-05-08,0.003744663537630588,-0.0025666268839499295,1.0,0.0,3,1025151.5096089096,2.5693225325085223e-11
2019-05-09,0.0008052059858896232,-0.004120443444817656,1.0,0.0,3,1025976.9677408906,2.5693225325085223e-11
2019-05-10,0.010135664540960487,0.0008027340767942093,1.0,0.0,3,1036375.9261126642,2.5693225325085223e-11
2019-05-13,-0.049657975042176394,-0.03409396855469371,1.0,0.0,3,984911.596239449,2.5693225325085223e-11
2019-05-14,0.023759558976573336,0.011438468841457272,1.0,0.0,3,1008312.6613970111,2.5693225325085223e-11
2019-05-15,0.01713211791007274,0.011333610584961296,1.0,0.0,3,1025587.1928022839,2.5693225325085223e-11
2019-05-16,0.04332018144772576,0.009703201929178062,1.0,0.0,3,1070015.8160849425,2.5693225325085223e-11
2019-05-17,-0.0068512330923243825,-0.010353188707419858,1.0,0.0,3,1062684.888316471,2.5693225325085223e-11
2019-05-20,-0.0021073360959968923,-0.014572136990285367,1.0,0.0,3,1060445.4540926511,2.5693225325085223e-11
2019-05-21,0.01620844675755695,0.010820071339249226,1.0,0.0,3,1077633.6277746053,2.5693225325085223e-11
2019-05-22,-0.0019371060264187223,-0.004480047972954426,1.0,0.0,3,1075546.1371799717,2.5693225325085223e-11
2019-05-23,-0.023577238941651646,-0.01581248008764158,1.0,0.0,3,1050187.728910909,2.5693225325085223e-11
2019-05-24,0.015301904156782564,0.0011444257721118234,1.0,0.0,3,1066257.600885333,2.5693225325085223e-11
2019-05-28,0.00825611432194373,-0.0038836797093019237,1.0,0.0,3,1075060.7455348838,2.5693225325085223e-11
2019-05-29,-0.01776439625032722,-0.007892367146347001,1.0,0.0,3,1055962.94045803,2.5693225325085223e-11
2019-05-30,-3.334126262555248e-05,0.002704287982018938,1.0,0.0,3,1055927.7333203093,2.5693225325085223e-11
2019-05-31,-0.019217186135398356,-0.015139341436011255,1.0,0.0,3,1035635.7735235636,2.5693225325085223e-11
2019-06-03,-0.052255499898554825,-0.016118004013309872,0.0,1.0,0,981518.1084652633,981518.1084652633
2019-06-04,0.0,0.02646932641667421,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-05,0.0,0.006424754668123311,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-06,0.0,0.005289407403887392,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-07,0.0,0.01661735571606404,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-10,0.0,0.010471293183099029,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-11,0.0,-7.670803621429023e-05,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-12,0.0,-0.0038158304448751013,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-13,0.0,0.0056988700813356274,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-14,0.0,-0.005163841931470348,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-17,0.0,0.006202630197991832,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-18,0.0,0.01387630624268632,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-19,0.0,0.004204224909154064,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-20,0.0,0.008015204299194334,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-21,0.0,-0.002438078690952694,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-24,0.0,-0.003238388836250272,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-25,0.0,-0.01511173251279141,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-26,0.0,0.0032023964528253845,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-27,0.0,0.007305918801059352,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-06-28,0.0,0.0048295130583631,0.0,0.0,0,981518.1084652633,981518.1084652633
2019-07-01,-0.0009990009990009652,0.01060672648817107,1.0,0.999000999000999,3,980537.5708943689,-2.2282620193436742e-11
2019-07-02,-0.007113956150321066,0.002215949203428158,1.0,0.0,3,973562.0696112841,-2.2282620193436742e-11
2019-07-03,0.010239705423372936,0.007539711793548065,1.0,0.0,3,983531.058415473,-2.2282620193436742e-11
2019-07-05,0.0034252430317209814,-0.0010330186543096032,1.0,0.0,3,986899.8913197917,-2.2282620193436742e-11
2019-07-08,-0.011193842019695532,-0.007769141328066498,1.0,0.0,3,975852.6898471032,-2.2282620193436742e-11
2019-07-09,-0.003228658788191563,0.0053529348505865215,1.0,0.0,3,972701.994484048,-2.2282620193436742e-11
2019-07-10,5.35436701321057e-05,0.00746773720081606,1.0,0.0,3,972754.0765187775,-2.2282620193436742e-11
2019-07-11,0.011703370954459613,-0.0007912558396766523,1.0,0.0,3,984138.5783237396,-2.2282620193436742e-11
2019-07-12,0.013032331978428902,0.005868639001273657,1.0,0.0,3,996964.1989892337,-2.2282620193436742e-11
2019-07-15,-0.029932444769797173,0.0017043379517736046,1.0,0.0,3,967122.6231655234,-2.2282620193436742e-11
2019-07-16,-0.011234704040854582,-0.0042855151414283865,1.0,0.0,3,956257.2867230438,-2.2282620193436742e-11
2019-07-17,-0.014446030475989469,-0.004571411309320816,1.0,0.0,3,942443.1648161557,-2.2282620193436742e-11
2019-07-18,0.002023343574676595,0.002691464238547381,1.0,0.0,3,944350.0511381843,-2.2282620193436742e-11
2019-07-19,-0.010345380224915601,-0.007402000979574108,1.0,0.0,3,934580.3907937412,-2.2282620193436742e-11
2019-07-22,0.009668419297029995,0.007076593549452781,1.0,0.0,3,943616.3058787172,-2.2282620193436742e-11
2019-07-23,0.011316102524737026,0.005760604073582476,1.0,0.0,3,954294.3647400545,-2.2282620193436742e-11
2019-07-24,0.00586547403520532,0.008495479143152407,1.0,0.0,3,959891.75355838,-2.2282620193436742e-11
2019-07-25,-0.07360981036290803,-0.009969356486210335,1.0,0.0,3,889234.3036100283,-2.2282620193436742e-11
2019-07-26,-0.015231169593504235,0.0111269715265081,1.0,0.0,3,875690.2251233824,-2.2282620193436742e-11
2019-07-29,-0.013260742616819421,-0.004427247332300155,1.0,0.0,3,864077.9224359565,-2.2282620193436742e-11
2019-07-30,0.0037701578242397282,-0.002377778258217389,1.0,0.0,3,867335.6325759813,-2.2282620193436742e-11
2019-07-31,-0.013515574465594593,-0.011867914399256718,1.0,0.0,3,855613.093247237,-2.2282620193436742e-11
2019-08-01,0.004782491470873618,-0.007865014982288532,1.0,1.998001998001998,3,859705.0555680597,4.547473508864641e-13
2019-08-02,-0.02403816554276217,-0.013197967565540036,1.0,0.0,3,839039.3231243651,4.547473508864641e-13
2019-08-05,-0.03557117792997222,-0.034736053900979225,1.0,0.0,3,809193.7060712648,4.547473508864641e-13
2019-08-06,0.033008988112937176,0.013879037644123127,1.0,0.0,3,835904.3714960348,4.547473508864641e-13
2019-08-07,0.017383859046825823,0.0037736602976790046,1.0,0.0,3,850435.6152667474,4.547473508864641e-13
2019-08-08,0.03593857749397311,0.022425780254364147,1.0,0.0,3,880999.0615296462,4.547473508864641e-13
2019-08-09,-0.002083695580651579,-0.009953788456660062,1.0,0.0,3,879163.3276785787,4.547473508864641e-13
2019-08-12,-0.01732203761800899,-0.012027668667372704,1.0,0.0,3,863934.4274441564,4.547473508864641e-13
2019-08-13,0.022139452066501475,0.01945081028584772,1.0,0.0,3,883061.4622891566,4.547473508864641e-13
2019-08-14,-0.045468269661807725,-0.0302406582319239,1.0,0.0,3,842910.185593843,4.547473508864641e-13
2019-08-15,0.004715674415251225,-0.0009415817583050545,1.0,0.0,3,846885.0755904025,4.547473508864641e-13
2019-08-16,0.033748207713762746,0.01665719429227641,1.0,0.0,3,875465.929031113,4.547473508864641e-13
2019-08-19,0.025121485379945074,0.013528372920219578,1.0,0.0,3,897458.9335679081,4.547473508864641e-13
2019-08-20,0.0038142667431344535,-0.006778868837584939,1.0,0.0,3,900882.081331545,4.547473508864641e-13
2019-08-21,0.009788149315179018,0.009014198684866193,1.0,0.0,3,909700.0496589874,4.547473508864641e-13
2019-08-22,-0.01761851196132569,-0.003593409648874557,1.0,0.0,3,893672.488452852,4.547473508864641e-13
2019-08-23,-0.015948073375004146,-0.029984783248160896,1.0,0.0,3,879420.1340337833,4.547473508864641e-13
2019-08-26,0.024311109859405766,0.01315444085673323,1.0,0.0,3,900799.813524852,4.547473508864641e-13
2019-08-27,-0.012820866455575786,-0.003411113599097626,1.0,0.0,3,889250.7794124424,4.547473508864641e-13
2019-08-28,0.009144857079615987,0.0038239287634664887,1.0,0.0,3,897382.8506981062,4.547473508864641e-13
2019-08-29,-0.01790219351810929,0.01482906719752708,1.0,0.0,3,881317.7292450762,4.547473508864641e-13
2019-08-30,-0.019986748346123795,-0.0013181595115984157,1.0,0.0,3,863703.0535776776,4.547473508864641e-13
2019-09-03,-0.028109909657285992,-0.011141659941398818,1.0,1.998001998001998,3,839424.438770887,-9.322320693172514e-12
2019-09-04,0.020161829691829114,0.013045162581274417,1.0,0.0,3,856348.7713445448,-9.322320693172514e-12
2019-09-05,-0.030794913551553504,0.01754447876293086,1.0,0.0,3,829977.5849610105,-9.322320693172514e-12
2019-09-06,-0.0032503080310539723,-0.0016952800330266582,1.0,0.0,3,827279.902151017,-9.322320693172514e-12
2019-09-09,-0.06812930791953575,-0.0019288862598715317,1.0,0.0,3,770917.894961727,-9.322320693172514e-12
2019-09-10,-0.03165280717223573,-0.000405530061497017,1.0,0.0,3,746516.1794868775,-9.322320693172514e-12
2019-09-11,0.034350185372459485,0.010578711688568498,1.0,0.0,3,772159.148635792,-9.322320693172514e-12
2019-09-12,0.0020498837881064436,0.003034329299695271,1.0,0.0,3,773741.9851564185,-9.322320693172514e-12
2019-09-13,-0.02314677954962585,-0.0021672787441021635,1.0,0.0,3,755832.349997713,-9.322320693172514e-12
2019-09-16,0.0023249949020562877,-0.0028336580360560637,1.0,0.0,3,757589.6563582668,-9.322320693172514e-12
2019-09-17,0.007525085209648674,0.003983545797285659,1.0,0.0,3,763290.5830763113,-9.322320693172514e-12
2019-09-18,0.001776693692860487,-0.0010542241528851415,1.0,0.0,3,764646.7166410828,-9.322320693172514e-12
2019-09-19,-0.00390863826729515,0.0006713388908767826,1.0,0.0,3,761657.9892234579,-9.322320693172514e-12
2019-09-20,0.005898774559319753,-0.007969076999407076,1.0,0.0,3,766150.8379931918,-9.322320693172514e-12
2019-09-23,-0.005498651322625281,-0.0006417974694929995,1.0,0.0,3,761938.04167453,-9.322320693172514e-12
2019-09-24,-0.024348174328894467,-0.014647850343792124,1.0,0.0,3,743386.2414080221,-9.322320693172514e-12
2019-09-25,-0.02167843628781707,0.010477092515879471,1.0,0.0,3,727270.7901364185,-9.322320693172514e-12
2019-09-26,-0.015263812250986053,-0.005784016671049441,1.0,0.0,3,716169.86534015,-9.322320693172514e-12
2019-09-27,-0.025824366169385327,-0.011335344508786482,1.0,0.0,3,697675.2324981266,-9.322320693172514e-12
2019-09-30,0.021250480879171585,0.007520489084761994,1.0,0.0,3,712501.1666861996,-9.322320693172514e-12
2019-10-01,-0.010422797827159047,-0.011333385287620845,1.0,1.3328890369876707,3,705074.9110742144,3.342393029015511e-11
2019-10-02,-0.020571838790317987,-0.015606927689401306,1.0,0.0,3,690570.2236684979,3.342393029015511e-11
2019-10-03,0.010095553670387725,0.011177547284929812,1.0,0.0,3,697541.9124247148,3.342393029015511e-11
2019-10-04,-0.0013443465889861894,0.013998529013867556,1.0,0.0,3,696604.1743340717,3.342393029015511e-11
2019-10-07,0.0029108970945632695,-0.0032797115860200288,1.0,0.0,3,698631.9174012014,3.342393029015511e-11
2019-10-08,-0.016186152685451427,-0.016654772513319593,1.0,0.0,3,687323.7545152159,3.342393029015511e-11
2019-10-09,0.008869088815352422,0.010220175163927703,1.0,0.0,3,693419.6899389129,3.342393029015511e-11
2019-10-10,0.006329697423695935,0.005951562021231371,1.0,0.0,3,697808.8267638593,3.342393029015511e-11
2019-10-11,-0.00236529720108003,0.013364751970617927,1.0,0.0,3,696158.3014990258,3.342393029015511e-11
2019-10-14,-0.0024024496895888037,-0.0010413377617586317,1.0,0.0,3,694485.8162036848,3.342393029015511e-11
2019-10-15,0.0064625291834146115,0.012431911096046022,1.0,0.0,3,698973.9510583687,3.342393029015511e-11
2019-10-16,-0.007726616566286704,-0.003010267882891937,1.0,0.0,3,693573.2473487182,3.342393029015511e-11
2019-10-17,0.012276871254969679,0.004021316513880269,1.0,0.0,3,702088.1568123096,3.342393029015511e-11
2019-10-18,0.002580249252251754,-0.008251972167540478,1.0,0.0,3,703899.7192539393,3.342393029015511e-11
2019-10-21,0.00502319881422042,0.009079651006114187,1.0,0.0,3,707435.5474890259,3.342393029015511e-11
2019-10-22,-0.01721651743143149,-0.0071898163004042726,1.0,0.0,3,695255.9710540668,3.342393029015511e-11
2019-10-23,-0.004552241482015051,0.0019113557472294485,1.0,0.0,3,692090.9979820158,3.342393029015511e-11
2019-10-24,0.0039227491543507575,0.00812949595987078,1.0,0.0,3,694805.8973590835,3.342393029015511e-11
2019-10-25,-0.0155161508012166,0.007002406777649295,1.0,0.0,3,684025.1842780854,3.342393029015511e-11
2019-10-28,-0.00044055506873230676,0.010053244280645579,1.0,0.0,3,683723.8335160111,3.342393029015511e-11
2019-10-29,-0.003348123880795306,-0.005902072764870758,1.0,0.0,3,681434.6414211473,3.342393029015511e-11
2019-10-30,0.013002826746384644,0.0032779259393573845,1.0,0.0,3,690295.2180025312,3.342393029015511e-11
2019-10-31,-0.007330123848358738,-0.0013993409546181335,1.0,0.0,3,685235.2685626429,3.342393029015511e-11
2019-11-01,0.0002452708109970114,0.011340558714741933,1.0,1.998001998001998,3,685403.3367726869,-5.5933924159035087e-11
2019-11-04,-0.018283266850045887,0.0055804394934444446,1.0,0.0,3,672871.92466656,-5.5933924159035087e-11
2019-11-05,-0.013306849786498876,0.00017543755216453683,1.0,0.0,3,663918.1190394697,-5.5933924159035087e-11
2019-11-06,-0.006419159916371209,-0.002851299735780244,1.0,0.0,3,659656.322461979,-5.5933924159035087e-11
2019-11-07,-0.0028983973966832943,0.0028404055681965357,1.0,0.0,3,657744.3762942496,-5.5933924159035087e-11
2019-11-08,0.02471809221733623,0.004836090544339866,1.0,0.0,3,674002.5624429252,-5.5933924159035087e-11
2019-11-11,0.008658812141786987,-0.001301344790991532,1.0,0.0,3,679838.6240142015,-5.5933924159035087e-11
2019-11-12,0.01544507143781848,0.002576651437216526,1.0,0.0,3,690338.780128289,-5.5933924159035087e-11
2019-11-13,0.024914004344261498,-0.00047020478147663525,1.0,0.0,3,707537.8834954174,-5.5933924159035087e-11
2019-11-14,-0.00020297919623901706,-0.00036312943083094407,1.0,0.0,3,707394.2680245169,-5.5933924159035087e-11
2019-11-15,-0.005651631029214177,0.0072898287355041,1.0,0.0,3,703396.3366294613,-5.5933924159035087e-11
2019-11-18,-0.002105804495798891,0.0010666761770614652,1.0,0.0,3,701915.1214614585,-5.5933924159035087e-11
2019-11-19,0.02095511860746968,0.002423385313890636,1.0,0.0,3,716623.8360840599,-5.5933924159035087e-11
2019-11-20,-0.024882030599166494,-0.005125591141741936,1.0,0.0,3,698792.7798665243,-5.5933924159035087e-11
2019-11-21,-0.0005592924871156146,-0.0024066082538906075,1.0,0.0,3,698401.9503146943,-5.5933924159035087e-11
2019-11-22,-0.003973153353047709,0.001607049437998942,1.0,0.0,3,695627.0922640264,-5.5933924159035087e-11
2019-11-25,0.07925054860142189,0.013217357676603037,1.0,0.0,3,750755.9209479624,-5.5933924159035087e-11
2019-11-26,0.07624365291303481,0.0017885337419787373,1.0,0.0,3,807996.2948071247,-5.5933924159035087e-11
2019-11-27,0.010395419567382325,0.006618948347834053,1.0,0.0,3,816395.755300535,-5.5933924159035087e-11
2019-11-29,0.021651701582184657,-0.004560531322886807,1.0,0.0,3,834072.1125672645,-5.5933924159035087e-11
2019-12-02,-0.07082732591390495,-0.0112491882580813,1.0,1.3328890369876705,3,774997.0152147636,6.821210263296962e-13
2019-12-03,0.026312055266239254,-0.005526453566671918,1.0,0.0,3,795388.7795102649,6.821210263296962e-13
2019-12-04,-0.006339218292478077,0.005402211824567793,1.0,0.0,3,790346.6364095616,6.821210263296962e-13
2019-12-05,-0.00786640987496412,0.00047046285745167005,1.0,0.0,3,784129.4458242648,6.821210263296962e-13
2019-12-06,0.015806489727878237,0.010014362653823827,1.0,0.0,3,796523.7798550129,6.821210263296962e-13
2019-12-09,0.002720001414612483,-0.004008557562606985,1.0,0.0,3,798690.325662991,6.821210263296962e-13
2019-12-10,0.018284256363075624,-0.0006553597014163914,1.0,0.0,3,813293.7843321215,6.821210263296962e-13
2019-12-11,-0.013763275152945065,0.004395230986187437,1.0,0.0,3,802100.1981981786,6.821210263296962e-13
2019-12-12,-0.014859029350373087,0.007311085730058897,1.0,0.0,3,790181.7678112118,6.821210263296962e-13
2019-12-13,-0.0062660406416370495,0.002014334611520452,1.0,0.0,3,785230.4567398261,6.821210263296962e-13
2019-12-16,0.007685462837598411,0.009084337839607715,1.0,0.0,3,791265.3162340506,6.821210263296962e-13
2019-12-17,-0.007596184276917661,0.0010358136198049817,1.0,0.0,3,785254.7190800032,6.821210263296962e-13
2019-12-18,0.007209070190308697,0.0004952874870667312,1.0,0.0,3,790915.6754671221,6.821210263296962e-13
2019-12-19,0.005951767449239087,0.006738900785428381,1.0,0.0,3,795623.0216394602,6.821210263296962e-13
2019-12-20,-0.026794328767976272,0.004246581188940279,1.0,0.0,3,774304.8368222818,6.821210263296962e-13
2019-12-23,0.0017862645755450934,0.0023182624908124616,1.0,0.0,3,775687.9501229707,6.821210263296962e-13
2019-12-24,0.010561422547049393,0.0008081581189445242,1.0,0.0,3,783880.318328874,6.821210263296962e-13
2019-12-26,0.00403741639455113,0.007763948670862941,1.0,0.0,3,787045.169577461,6.821210263296962e-13
2019-12-27,-0.009918582051974045,-0.0017478185601739193,1.0,0.0,3,779238.7974843971,6.821210263296962e-13
2019-12-30,-0.008940740685296933,-0.0067317039385285105,1.0,0.0,3,772271.8254641665,6.821210263296962e-13
2019-12-31,-0.006347269261066657,0.002974449938476287,1.0,0.0,3,767370.0082452099,6.821210263296962e-13
2020-01-02,-8.409098247819102e-05,0.013328444969281872,1.0,1.9980019980019983,3,767305.4793472923,-4.774847184307873e-11
2020-01-03,-0.0022333608112447,-0.007855191857838673,1.0,0.0,3,765591.8093594648,-4.774847184307873e-11
2020-01-06,0.0021854112796297898,0.005619309971283348,1.0,0.0,3,767264.9423352312,-4.774847184307873e-11
2020-01-07,0.0001299769845235499,-0.00031746819144873317,1.0,0.0,3,767364.6691187666,-4.774847184307873e-11
2020-01-08,0.007900606029906942,0.006689040547814162,1.0,0.0,3,773427.3150507438,-4.774847184307873e-11
