trade_id,signal_date,execution_date,ticker,side,action,reason,weight_before,target_weight_after,execution_price,shares,gross_notional,transaction_cost,cash_after,portfolio_value_after,entry_date,entry_price,realized_pnl,realized_return
29,2019-04-30,2019-05-01,FTNT,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,18.378,5590.930555009038,102750.12173995608,102.75012173995609,-1.227817847393453e-10,1027501.2173995607,,,,
30,2019-04-30,2019-05-01,TREE,SELL,SELL,MONTHLY_REBALANCE,0.10576341096941703,0.0,384.94,282.64861989071017,108802.75974072998,108.80275974072998,-1.227817847393453e-10,1027501.2173995607,2019-04-01,362.01,6372.330094353256,0.06334079169083728
31,2019-04-30,2019-05-01,SPSC,BUY,INCREASE,MONTHLY_REBALANCE,0.09901109070724956,0.1,52.545,17.008760588028462,893.7253250979556,0.8937253250979557,-1.227817847393453e-10,1027501.2173995607,2019-03-01,53.953882679047986,,
32,2019-04-30,2019-05-01,PCTY,SELL,REDUCE,MONTHLY_REBALANCE,0.10590331646566387,0.1,95.05,65.19267748732781,6196.563995170509,6.196563995170509,-1.227817847393453e-10,1027501.2173995607,2019-03-01,87.04,515.9967826783246,0.0920266544117645
33,2019-04-30,2019-05-01,COLM,SELL,SELL,MONTHLY_REBALANCE,0.09352218170800523,0.0,95.0799,1011.8831772808146,96209.75130754212,96.20975130754212,-1.227817847393453e-10,1027501.2173995607,2019-04-01,101.12,-6208.0853304014,-0.05973200158227854
34,2019-04-30,2019-05-01,NEO,SELL,REDUCE,MONTHLY_REBALANCE,0.10401077295439985,0.1,21.5,197.65739546008516,4249.634002391831,4.249634002391831,-1.227817847393453e-10,1027501.2173995607,2019-03-01,19.32,426.64348810059374,0.11283643892339534
35,2019-04-30,2019-05-01,LULU,SELL,SELL,MONTHLY_REBALANCE,0.10556260475500243,0.0,175.67,618.1828593924356,108596.18290946915,108.59618290946915,-1.227817847393453e-10,1027501.2173995607,2019-04-01,165.52,6165.9598399237375,0.0613218946350893
36,2019-04-30,2019-05-01,FOXF,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,75.74,1356.616341958755,102750.12173995608,102.75012173995609,-1.227817847393453e-10,1027501.2173995607,,,,
37,2019-04-30,2019-05-01,NMIH,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,27.84,3690.73713146394,102750.12173995608,102.75012173995609,-1.227817847393453e-10,1027501.2173995607,,,,
38,2019-04-30,2019-05-01,EEFT,SELL,REDUCE,MONTHLY_REBALANCE,0.10275704001167471,0.1,149.75,19.765423921648978,2959.8722322669346,2.959872232266935,-1.227817847393453e-10,1027501.2173995607,2019-04-01,144.95,91.91416259164839,0.03311486719558476
39,2019-04-30,2019-05-01,SNPS,SELL,SELL,MONTHLY_REBALANCE,0.10159522602758973,0.0,120.09,870.3038775762178,104514.792658128,104.514792658128,-1.227817847393453e-10,1027501.2173995607,2019-03-01,103.19,14603.620738379957,0.16377555964725277
40,2019-04-30,2019-05-01,IONS,SELL,SELL,MONTHLY_REBALANCE,0.08999528760855342,0.0,73.57,1258.4138099450981,92581.50399766085,92.58150399766086,-1.227817847393453e-10,1027501.2173995607,2019-04-01,81.31,-9832.704392972732,-0.09519124338949714
41,2019-04-30,2019-05-01,BAND,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,75.26,1365.268691734734,102750.12173995608,102.75012173995609,-1.227817847393453e-10,1027501.2173995607,,,,
42,2019-05-31,2019-06-03,CDNS,SELL,SELL,MARKET_REGIME_TO_CASH,0.0956314424962235,0.0,61.7,1499.1263749628843,92496.09733520997,92.49609733520997,966247.071317823,966247.071317823,2019-05-01,68.54,-10346.520502081343,-0.09979573971403566
43,2019-05-31,2019-06-03,CSGP,SELL,SELL,MARKET_REGIME_TO_CASH,0.10700837802254266,0.0,49.962,2071.5750350797603,103500.031902655,103.500031902655,966247.071317823,966247.071317823,2019-05-01,49.6,646.4101307962221,0.007298387096774217
44,2019-05-31,2019-06-03,FTNT,SELL,SELL,MARKET_REGIME_TO_CASH,0.08052162151708403,0.0,13.93,5590.930555009039,77881.66263127592,77.88166263127592,966247.071317823,966247.071317823,2019-05-01,18.378,-24946.340771311487,-0.24202851235172496
45,2019-05-31,2019-06-03,SPSC,SELL,SELL,MARKET_REGIME_TO_CASH,0.10309932988145089,0.0,50.995,1955.4690596623104,99719.14469747951,99.7191446974795,966247.071317823,966247.071317823,2019-03-01,53.941628152152695,-5861.759326562007,-0.05462623678768408
46,2019-05-31,2019-06-03,PCTY,SELL,SELL,MARKET_REGIME_TO_CASH,0.10044359846489978,0.0,89.87,1081.0112755387277,97150.48333266546,97.15048333266546,966247.071317823,966247.071317823,2019-03-01,87.04,2962.111426441932,0.03251378676470584
47,2019-05-31,2019-06-03,NEO,SELL,SELL,MARKET_REGIME_TO_CASH,0.1076165482764264,0.0,21.78,4779.0754297654,104088.26286029042,104.08826286029041,966247.071317823,966247.071317823,2019-03-01,19.32,11652.437294362599,0.1273291925465838
48,2019-05-31,2019-06-03,FOXF,SELL,SELL,MARKET_REGIME_TO_CASH,0.09463353256290341,0.0,67.47,1356.6163419587551,91530.90459195721,91.53090459195721,966247.071317823,966247.071317823,2019-05-01,75.74,-11310.748052590856,-0.10918933192500657
49,2019-05-31,2019-06-03,NMIH,SELL,SELL,MARKET_REGIME_TO_CASH,0.10222641375714672,0.0,26.79,3690.73713146394,98874.84775191895,98.87484775191895,966247.071317823,966247.071317823,2019-05-01,27.84,-3974.1488357890585,-0.03771551724137934
50,2019-05-31,2019-06-03,EEFT,SELL,SELL,MARKET_REGIME_TO_CASH,0.10936151383904881,0.0,154.16,686.144385575667,105776.01848034482,105.77601848034482,966247.071317823,966247.071317823,2019-04-01,144.95,6213.613772671554,0.06353915143152822
51,2019-05-31,2019-06-03,BAND,SELL,SELL,MARKET_REGIME_TO_CASH,0.099457621182274,0.0,70.46,1365.268691734734,96196.83201962935,96.19683201962935,966247.071317823,966247.071317823,2019-05-01,75.26,-6649.486552346368,-0.06377889981397833
52,2019-06-28,2019-07-01,PODD,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,118.5,814.5837886314723,96528.17895282948,96.52817895282948,2.7625901566352695e-11,965281.7895282947,,,,
53,2019-06-28,2019-07-01,WWD,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,112.158,860.6446169941464,96528.17895282948,96.52817895282948,2.7625901566352695e-11,965281.7895282947,,,,
54,2019-06-28,2019-07-01,TREE,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,415.69,232.21193426069783,96528.17895282948,96.52817895282948,2.7625901566352695e-11,965281.7895282947,,,,
55,2019-06-28,2019-07-01,SPSC,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,50.705,1903.7211113860462,96528.17895282948,96.52817895282948,2.7625901566352695e-11,965281.7895282947,,,,
56,2019-06-28,2019-07-01,ARWR,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,26.49,3643.9478653389765,96528.17895282948,96.52817895282948,2.7625901566352695e-11,965281.7895282947,,,,
57,2019-06-28,2019-07-01,FOXF,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,84.59,1141.1299084150546,96528.17895282948,96.52817895282948,2.7625901566352695e-11,965281.7895282947,,,,
58,2019-06-28,2019-07-01,OSIS,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,115.2,837.9182200766447,96528.17895282948,96.52817895282948,2.7625901566352695e-11,965281.7895282947,,,,
59,2019-06-28,2019-07-01,NMIH,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,28.77,3355.1678468136765,96528.17895282948,96.52817895282948,2.7625901566352695e-11,965281.7895282947,,,,
60,2019-06-28,2019-07-01,EEFT,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,167.47,576.3908697249028,96528.17895282948,96.52817895282948,2.7625901566352695e-11,965281.7895282947,,,,
61,2019-06-28,2019-07-01,TRMB,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,45.78,2108.5229129058425,96528.17895282948,96.52817895282948,2.7625901566352695e-11,965281.7895282947,,,,
62,2019-07-31,2019-08-01,PODD,SELL,REDUCE,MONTHLY_REBALANCE,0.10831032248945857,0.1,122.56,63.703154719285656,7807.45864239565,7.80745864239565,-1.1436895874794573e-10,920279.3049227758,2019-07-01,118.50000000000001,250.82734951790337,0.034261603375527416
63,2019-07-31,2019-08-01,ENPH,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,30.1,3057.406328647096,92027.93049227759,92.02793049227759,-1.1436895874794573e-10,920279.3049227758,,,,
64,2019-07-31,2019-08-01,MASI,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,153.75,598.5556454782283,92027.93049227759,92.02793049227759,-1.1436895874794573e-10,920279.3049227758,,,,
65,2019-07-31,2019-08-01,WWD,SELL,SELL,MONTHLY_REBALANCE,0.10223497901878909,0.0,109.494,860.6446169941464,94235.42169315707,94.23542169315708,-1.1436895874794573e-10,920279.3049227758,2019-07-01,112.158,-2386.9926813655643,-0.02375220670839351
66,2019-07-31,2019-08-01,MEDP,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,78.44,1173.2270588000713,92027.93049227759,92.02793049227759,-1.1436895874794573e-10,920279.3049227758,,,,
67,2019-07-31,2019-08-01,DIOD,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,42.92,2144.1735902208197,92027.93049227759,92.02793049227759,-1.1436895874794573e-10,920279.3049227758,,,,
68,2019-07-31,2019-08-01,MSFT,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,131.156,701.6677124361645,92027.93049227759,92.02793049227759,-1.1436895874794573e-10,920279.3049227758,,,,
69,2019-07-31,2019-08-01,MTCH,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,75.44,1219.8824296431283,92027.93049227759,92.02793049227759,-1.1436895874794573e-10,920279.3049227758,,,,
70,2019-07-31,2019-08-01,TREE,SELL,SELL,MONTHLY_REBALANCE,0.08161587965449153,0.0,323.97,232.21193426069783,75229.70034243829,75.22970034243829,-1.1436895874794573e-10,920279.3049227758,2019-07-01,415.69,-21373.708310733637,-0.22064519233082336
71,2019-07-31,2019-08-01,SPSC,SELL,REDUCE,MONTHLY_REBALANCE,0.11488377134434855,0.1,55.625,249.28640590689898,13866.556328571256,13.866556328571257,-1.1436895874794573e-10,920279.3049227758,2019-07-01,50.705,1212.6225607333722,0.09703185090227784
72,2019-07-31,2019-08-01,ARWR,SELL,SELL,MONTHLY_REBALANCE,0.1167403351130873,0.0,29.53,3643.9478653389756,107605.78046345996,107.60578046345996,-1.1436895874794573e-10,920279.3049227758,2019-07-01,26.49,10969.995730167035,0.11476028690071738
73,2019-07-31,2019-08-01,COLM,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,99.6769,923.2623656261138,92027.93049227759,92.02793049227759,-1.1436895874794573e-10,920279.3049227758,,,,
74,2019-07-31,2019-08-01,FOXF,SELL,SELL,MONTHLY_REBALANCE,0.09569735093737788,0.0,77.3,1141.1299084150546,88209.34192048371,88.20934192048371,-1.1436895874794573e-10,920279.3049227758,2019-07-01,84.59,-8407.046374266238,-0.08618039957441781
75,2019-07-31,2019-08-01,OSIS,SELL,SELL,MONTHLY_REBALANCE,0.10156796864461258,0.0,111.73,837.9182200766448,93620.60272916353,93.62060272916352,-1.1436895874794573e-10,920279.3049227758,2019-07-01,115.2,-3001.1968263951203,-0.030121527777777768
76,2019-07-31,2019-08-01,NMIH,SELL,REDUCE,MONTHLY_REBALANCE,0.09281961560357414,0.0,25.5,3355.167846813675,85556.78009374872,85.55678009374873,-1.1436895874794573e-10,920279.3049227758,2019-07-01,28.77,-11056.955639174465,-0.11366006256517203
77,2019-07-31,2019-08-01,EEFT,SELL,SELL,MONTHLY_REBALANCE,0.09890688887152124,0.0,158.17,576.3908697249026,91167.74386438784,91.16774386438784,-1.1436895874794573e-10,920279.3049227758,2019-07-01,167.47,-5451.602832305989,-0.05553233414939995
78,2019-07-31,2019-08-01,CINF,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,97.2083,946.7085680160809,92027.93049227759,92.02793049227759,-1.1436895874794573e-10,920279.3049227758,,,,
79,2019-07-31,2019-08-01,TRMB,SELL,SELL,MONTHLY_REBALANCE,0.08722288832273914,0.0,38.13,2108.5229129058425,80397.97866909979,80.39797866909979,-1.1436895874794573e-10,920279.3049227758,2019-07-01,45.78,-16210.598262398793,-0.16710353866317162
80,2019-08-30,2019-09-03,PODD,SELL,SELL,MONTHLY_REBALANCE,0.13658261142862532,0.0,167.95,750.8806339121862,126110.40246555167,126.11040246555167,-4.092726157978177e-11,922017.3367061019,2019-07-01,118.50000000000001,37004.93694449204,0.41729957805907136
81,2019-08-30,2019-09-03,ENPH,BUY,INCREASE,MONTHLY_REBALANCE,0.09172282656707027,0.1,27.7,271.1761143352214,7511.578367085633,7.511578367085633,-4.092726157978177e-11,922017.3367061019,2019-08-01,30.1,,
82,2019-08-30,2019-09-03,MASI,SELL,SELL,MONTHLY_REBALANCE,0.09859381955254148,0.0,152.09,598.5556454782281,91034.32812078373,91.03432812078373,-4.092726157978177e-11,922017.3367061019,2019-08-01,153.75,-1084.6366996146405,-0.010796747967479647
83,2019-08-30,2019-09-03,ACGL,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,40.12,2298.148895080015,92201.73367061019,92.2017336706102,-4.092726157978177e-11,922017.3367061019,,,,
84,2019-08-30,2019-09-03,MEDP,SELL,SELL,MONTHLY_REBALANCE,0.10222394088118868,0.0,80.45,1173.227058800071,94386.11688046572,94.38611688046572,-4.092726157978177e-11,922017.3367061019,2019-08-01,78.44,2263.800271307683,0.02562468128505868
85,2019-08-30,2019-09-03,CSGP,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,61.185,1506.9336221395797,92201.73367061019,92.2017336706102,-4.092726157978177e-11,922017.3367061019,,,,
86,2019-08-30,2019-09-03,DIOD,SELL,SELL,MONTHLY_REBALANCE,0.08290346050933205,0.0,35.7,2144.1735902208197,76546.99717088327,76.54699717088327,-4.092726157978177e-11,922017.3367061019,2019-08-01,42.92,-15557.480318565198,-0.16821994408201302
87,2019-08-30,2019-09-03,MSFT,BUY,INCREASE,MONTHLY_REBALANCE,0.09854218831280552,0.1,129.672,9.370396566628585,1215.0780635878618,1.215078063587862,-4.092726157978177e-11,922017.3367061019,2019-08-01,131.156,,
88,2019-08-30,2019-09-03,KLAC,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,143.026,644.6501592060897,92201.73367061019,92.2017336706102,-4.092726157978177e-11,922017.3367061019,,,,
89,2019-08-30,2019-09-03,MTCH,SELL,SELL,MONTHLY_REBALANCE,0.11095282049310096,0.0,83.98,1219.8824296431283,102445.72644142991,102.44572644142991,-4.092726157978177e-11,922017.3367061019,2019-08-01,75.44,10315.350222710893,0.11320254506892913
90,2019-08-30,2019-09-03,SPSC,SELL,SELL,MONTHLY_REBALANCE,0.08412590103627203,0.0,46.95,1654.4347054791476,77675.70942224599,77.67570942224599,-4.092726157978177e-11,922017.3367061019,2019-07-01,50.705,-6290.078028496438,-0.07405581303618969
91,2019-08-30,2019-09-03,SBAC,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,259.46,355.3601081885848,92201.73367061019,92.2017336706102,-4.092726157978177e-11,922017.3367061019,,,,
92,2019-08-30,2019-09-03,ARWR,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,33.23,2774.6534357691903,92201.73367061019,92.2017336706102,-4.092726157978177e-11,922017.3367061019,,,,
93,2019-08-30,2019-09-03,COLM,SELL,SELL,MONTHLY_REBALANCE,0.08870209758936362,0.0,88.7083,923.2623656261137,81901.03490867098,81.90103490867098,-4.092726157978177e-11,922017.3367061019,2019-08-01,99.6769,-10208.79661851527,-0.11004154422940526
94,2019-08-30,2019-09-03,NEO,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,24.16,3816.2969234524085,92201.73367061019,92.2017336706102,-4.092726157978177e-11,922017.3367061019,,,,
95,2019-08-30,2019-09-03,CINF,SELL,REDUCE,MONTHLY_REBALANCE,0.10565033362970011,0.1,103.041,51.902290217824394,5348.063886334843,5.3480638863348435,-4.092726157978177e-11,922017.3367061019,2019-08-01,97.2083,297.38242426716965,0.060002078011857085
96,2019-08-30,2019-09-03,VIAV,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,13.91,6628.449580920934,92201.73367061019,92.2017336706102,-4.092726157978177e-11,922017.3367061019,,,,
97,2019-09-30,2019-10-01,PODD,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,162.83,530.1657081780031,86326.88226262425,86.32688226262425,2.1827872842550278e-11,863268.8226262424,,,,
98,2019-09-30,2019-10-01,ENPH,SELL,SELL,MONTHLY_REBALANCE,0.08362467253343081,0.0,21.71,3328.5824429823183,72263.52483714613,72.26352483714614,2.1827872842550278e-11,863268.8226262424,2019-08-01,29.904474521646094,-27348.24754705426,-0.27402168580874386
99,2019-09-30,2019-10-01,ACGL,SELL,REDUCE,MONTHLY_REBALANCE,0.11018142494529663,0.1,41.43,214.46841565389354,8885.42646054081,8.88542646054081,2.1827872842550278e-11,863268.8226262424,2019-09-03,40.12,272.0681980460602,0.03265204386839482
100,2019-09-30,2019-10-01,MEDP,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,82.4,1047.6563381386436,86326.88226262425,86.32688226262425,2.1827872842550278e-11,863268.8226262424,,,,
101,2019-09-30,2019-10-01,CSGP,SELL,REDUCE,MONTHLY_REBALANCE,0.10413407124931824,0.1,59.715,61.28542214587278,3659.6589834407932,3.659658983440793,2.1827872842550278e-11,863268.8226262424,2019-09-03,61.185,-93.7492295378737,-0.02402549644520713
102,2019-09-30,2019-10-01,MSFT,SELL,SELL,MONTHLY_REBALANCE,0.1075080163445703,0.0,130.657,711.0381090027934,92902.10620797798,92.90210620797798,2.1827872842550278e-11,863268.8226262424,2019-08-01,131.13644314597374,-433.80445409549094,-0.003656063367831641
103,2019-09-30,2019-10-01,KLAC,SELL,SELL,MONTHLY_REBALANCE,0.112649128045946,0.0,151.004,644.6501592060897,97344.75264075636,97.34475264075635,2.1827872842550278e-11,863268.8226262424,2019-09-03,143.026,5045.674217505415,0.05578006795967161
104,2019-09-30,2019-10-01,SBAC,BUY,INCREASE,MONTHLY_REBALANCE,0.09513376687598366,0.1,231.34,17.800098704405013,4117.874834277056,4.117874834277056,2.1827872842550278e-11,863268.8226262424,2019-09-03,259.46,,
105,2019-09-30,2019-10-01,ARWR,SELL,SELL,MONTHLY_REBALANCE,0.09035415476186254,0.0,28.14,2774.653435769191,78078.74768254504,78.07874768254504,2.1827872842550278e-11,863268.8226262424,2019-09-03,33.23,-14201.064735747717,-0.15317484201023157
106,2019-09-30,2019-10-01,NEO,SELL,SELL,MONTHLY_REBALANCE,0.08373283174578809,0.0,18.96,3816.29692345241,72356.9896686577,72.3569896686577,2.1827872842550278e-11,863268.8226262424,2019-09-03,24.16,-19917.100991621184,-0.2152317880794702
107,2019-09-30,2019-10-01,NMIH,BUY,INCREASE,MONTHLY_REBALANCE,0.0,0.1,26.56,3250.2591213337446,86326.88226262425,86.32688226262425,2.1827872842550278e-11,863268.8226262424,2019-07-01,28.77,,
108,2019-09-30,2019-10-01,CINF,SELL,REDUCE,MONTHLY_REBALANCE,0.1086690981400604,0.1,104.945,72.21461299646299,7578.562560913808,7.578562560913808,2.1827872842550278e-11,863268.8226262424,2019-08-01,97.2083,551.1242338088213,0.0795888828423088
109,2019-09-30,2019-10-01,SANM,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,31.5,2740.535944845214,86326.88226262425,86.32688226262425,2.1827872842550278e-11,863268.8226262424,,,,
110,2019-09-30,2019-10-01,APPF,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,94.66,911.967908964972,86326.88226262425,86.32688226262425,2.1827872842550278e-11,863268.8226262424,,,,
111,2019-09-30,2019-10-01,VIAV,SELL,REDUCE,MONTHLY_REBALANCE,0.10401283535774328,0.1,13.56,262.1603285150148,3554.8940546636004,3.5548940546636003,2.1827872842550278e-11,863268.8226262424,2019-09-03,13.91,-95.31100903491868,-0.025161754133716685
112,2019-10-31,2019-11-01,VRTX,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,200.94,430.9126277796155,86587.58342603594,86.58758342603595,-1.0322764865122736e-10,865875.8342603593,,,,
113,2019-10-31,2019-11-01,EQIX,BUY,BUY,MONTHLY_REBALANCE,0.0,0.1,533.056,162.43618574040238,86587.58342603594,86.58758342603595,-1.0322764865122736e-10,865875.8342603593,,,,
114,2019-10-31,2019-11-01,PODD,SELL,SELL,MONTHLY_REBALANCE,0.08954458652962856,0.0,146.48,530.1657081780031,77658.67293391388,77.65867293391389,-1.0322764865122736e-10,865875.8342603593,2019-10-01,162.83,-8745.868001644278,-0.10041147208745327
115,2019-10-31,2019-11-01,ACGL,SELL,REDUCE,MONTHLY_REBALANCE,0.10047650550202997,0.1,41.82,13.197853265531236,551.9342235645163,0.5519342235645163,-1.0322764865122736e-10,865875.8342603593,2019-09-03,40.12,21.884416327838625,0.04237288135593231
