test_year,signal_date,effective_date,ticker,snapshot_age_days,financial_age_days,selection_mode,financial_source,target_weight,holding_sessions,missing_holding_prices,holding_return,return_contribution,minimum_return_from_entry,maximum_absolute_daily_return,maximum_event_date,maximum_event_return,unresolved_terminal_while_held
2021,2021-01-29,2021-02-01,FLGT,0,81,ensemble,sec_quarterly,0.3333333333333333,19,0,-0.26575302733666883,-0.07021663395809881,-0.26575302733666883,0.20748759585024812,2021-02-22,-0.20748759585024812,False
2021,2021-01-29,2021-02-01,LOGI,0,8,ensemble,sec_quarterly,0.3333333333333333,19,0,0.01971732342441368,0.007719887144488569,-0.0011380990827114523,0.03938407424038315,2021-02-25,-0.03938407424038315,False
2021,2021-01-29,2021-02-01,VIRT,0,84,ensemble,sec_quarterly,0.3333333333333333,19,0,-0.07203460503701986,-0.02217453126291724,-0.09007316949361477,0.06856638228754353,2021-02-16,0.06856638228754353,False
2021,2021-02-26,2021-03-01,APPS,3,23,ensemble,sec_quarterly,0.3333333333333333,23,0,-0.1517838294279078,-0.028697870846659052,-0.3464217859404686,0.16324324324324324,2021-03-08,-0.16324324324324324,False
2021,2021-02-26,2021-03-01,ETSY,3,0,ensemble,sec_quarterly,0.3333333333333333,23,0,-0.17544361763022331,-0.05577702506536748,-0.22209502003434467,0.12506815417522954,2021-03-03,-0.12506815417522954,False
2021,2021-02-26,2021-03-01,KLIC,3,21,ensemble,sec_quarterly,0.3333333333333333,23,0,-0.05402027060174053,-0.013168176313296401,-0.18014148212831516,0.07563635595814988,2021-03-04,-0.07563635595814988,False
2021,2021-03-31,2021-04-01,ICHR,0,26,ensemble,sec_quarterly,0.3333333333333333,21,0,-0.05040013621658457,-0.013972350616280844,-0.05772177762642594,0.07426816046259477,2021-04-21,0.07426816046259477,False
2021,2021-03-31,2021-04-01,UCTT,0,36,ensemble,sec_quarterly,0.3333333333333333,21,0,-0.19751728472658692,-0.06934296022403703,-0.2074167190446261,0.1046762036609753,2021-04-06,-0.1046762036609753,False
2021,2021-03-31,2021-04-01,WSC,0,33,ensemble,sec_quarterly,0.3333333333333333,21,0,0.01000690131124915,0.0040388141755034095,-0.02346445824706689,0.042031523642731994,2021-04-23,0.042031523642731994,False
2021,2021-04-30,2021-05-03,CINF,0,2,ensemble,sec_quarterly,0.3333333333333333,20,0,0.05928577902655663,0.019663987422703106,0.0,0.026384448936340732,2021-05-13,0.026384448936340732,False
2021,2021-04-30,2021-05-03,CROX,0,3,ensemble,sec_quarterly,0.3333333333333333,20,0,0.031692652603689364,0.013441066061101403,-0.0018343014368693566,0.059710089277143163,2021-05-12,-0.059710089277143163,False
2021,2021-04-30,2021-05-03,WSC,0,63,ensemble,sec_quarterly,0.3333333333333333,20,0,0.004502944232767536,0.0022337192327960644,-0.047107724281260754,0.04783792986040181,2021-05-10,-0.04783792986040181,False
2021,2021-05-28,2021-06-01,BGFV,7,23,ensemble,sec_quarterly,0.3333333333333333,22,0,-0.20959819098973742,-0.07097516844707785,-0.23421812489128546,0.11407930657483856,2021-06-04,-0.11407930657483856,False
2021,2021-05-28,2021-06-01,CINF,7,30,ensemble,sec_quarterly,0.3333333333333333,22,0,-0.037983230625902364,-0.012293864571481034,-0.0611201805143633,0.029391749291479696,2021-06-17,-0.029391749291479696,False
2021,2021-05-28,2021-06-01,PGNY,7,21,ensemble,sec_quarterly,0.3333333333333333,22,0,-0.08299658066521598,-0.027290103361122843,-0.08299658066521609,0.04028213166144201,2021-06-22,-0.04028213166144201,False
2021,2021-06-30,2021-07-01,FRHC,16,15,ensemble,sec_quarterly,0.3333333333333333,21,0,-0.038713610730071735,-0.011834086058802984,-0.06264288980338362,0.06106417667111308,2021-07-08,-0.06106417667111308,False
2021,2021-06-30,2021-07-01,MRNA,16,55,ensemble,sec_quarterly,0.3333333333333333,21,0,0.5039768618944334,0.14336762044418283,-0.056186465909574324,0.10303263695003362,2021-07-16,0.10303263695003362,False
2021,2021-06-30,2021-07-01,ROKU,16,54,ensemble,sec_quarterly,0.3333333333333333,21,0,-0.016893520325016897,-0.0012976449417559561,-0.08189684853214585,0.12599548318079168,2021-07-23,0.12599548318079168,False
2021,2021-07-30,2021-08-02,CG,0,1,ensemble,sec_quarterly,0.3333333333333333,22,0,0.0022226975160304363,0.0015883016310689335,-0.06089142751699528,0.03309722414436622,2021-08-03,-0.03309722414436622,False
2021,2021-07-30,2021-08-02,CROX,0,8,ensemble,sec_quarterly,0.3333333333333333,22,0,0.045228337236533855,0.01576745181026329,0.0,0.05257767156025939,2021-08-17,-0.05257767156025939,False
2021,2021-07-30,2021-08-02,MRNA,0,85,ensemble,sec_quarterly,0.3333333333333333,22,0,0.08678341652000787,0.04407609704764085,0.0,0.17100937832350382,2021-08-09,0.17100937832350382,False
2021,2021-08-31,2021-09-01,CELH,4,19,ensemble,sec_quarterly,0.3333333333333333,21,0,0.0712260062140384,0.026230800375842318,0.0,0.06477452080539359,2021-09-27,-0.06477452080539359,False
2021,2021-08-31,2021-09-01,NAVI,4,34,ensemble,sec_quarterly,0.3333333333333333,21,0,-0.14214045297406774,-0.04659420339689072,-0.16346653774935938,0.13917230633488842,2021-09-29,-0.13917230633488842,False
2021,2021-08-31,2021-09-01,STAA,4,27,ensemble,sec_quarterly,0.3333333333333333,21,0,-0.18222307056053944,-0.0636567686153782,-0.19997454985048035,0.06021476145167859,2021-09-13,-0.06021476145167859,False
2021,2021-09-30,2021-10-01,ARCB,1,55,ensemble,sec_quarterly,0.3333333333333333,21,0,0.05781622374574158,0.020958937901047265,-0.03307693036610271,0.06565651307288212,2021-10-28,0.06565651307288212,False
2021,2021-09-30,2021-10-01,CELH,1,49,ensemble,sec_quarterly,0.3333333333333333,21,0,0.024735083623438125,0.011138452973361468,-0.05605684673866995,0.060133630289532336,2021-10-25,0.060133630289532336,False
2021,2021-09-30,2021-10-01,COOP,1,63,ensemble,sec_quarterly,0.3333333333333333,21,0,0.05460668751503461,0.018062343605805126,-0.007938417127736352,0.0210352162609313,2021-10-14,0.0210352162609313,False
2021,2021-10-29,2021-11-01,CDMO,0,51,ensemble,sec_quarterly,0.3333333333333333,21,0,-0.05737199259716208,-0.01824749830016762,-0.061381863047501595,0.04629080118694373,2021-11-22,-0.04629080118694373,False
2021,2021-10-29,2021-11-01,FRHC,0,81,ensemble,sec_quarterly,0.3333333333333333,21,0,-0.005792365958711576,-0.0003788471814663389,-0.011733254121491066,0.050919982884039316,2021-11-23,-0.050919982884039316,False
2021,2021-10-29,2021-11-01,TSLA,0,4,ensemble,sec_quarterly,0.3333333333333333,21,0,-0.052811998123431514,-0.012561019438667054,-0.1615089993372436,0.11990290135097137,2021-11-09,-0.11990290135097137,False
2021,2021-11-30,2021-12-01,FRHC,0,22,ensemble,sec_quarterly,0.3333333333333333,22,0,0.058150183150183166,0.020036938514717585,-0.03449328449328448,0.03903995138994376,2021-12-03,-0.03903995138994376,False
2021,2021-11-30,2021-12-01,NVDA,0,8,ensemble,sec_quarterly,0.3333333333333333,22,0,-0.06439432562644998,-0.016879875154078627,-0.11823523413801018,0.07954727350336133,2021-12-07,0.07954727350336133,False
2021,2021-11-30,2021-12-01,SITM,0,26,ensemble,sec_quarterly,0.3333333333333333,22,0,-0.032733765374949764,-0.0023754594949265684,-0.16591720671868804,0.1109268017223124,2021-12-07,0.1109268017223124,False
2021,2021-12-31,2022-01-03,AOSL,0,56,ensemble,sec_quarterly,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,,0.0,False
2021,2021-12-31,2022-01-03,ARCB,0,56,ensemble,sec_quarterly,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,,0.0,False
2021,2021-12-31,2022-01-03,NMRK,0,52,ensemble,sec_quarterly,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,,0.0,False
2023,2023-01-31,2023-02-01,AEHR,8,18,ensemble,sec_quarterly,0.3333333333333333,19,0,-0.03305305885763976,-0.006266292814403458,-0.11394607132502188,0.0775731964986418,2023-02-10,-0.0775731964986418,False
2023,2023-01-31,2023-02-01,AXON,8,83,ensemble,sec_quarterly,0.3333333333333333,19,0,0.009677907152578769,0.004335606138528088,-0.07349160743989103,0.03761163562133185,2023-02-07,-0.03761163562133185,False
2023,2023-01-31,2023-02-01,VC,8,96,ensemble,sec_quarterly,0.3333333333333333,19,0,0.060706121412243075,0.02053468222387348,-0.016383032766065453,0.04422388340976191,2023-02-16,0.04422388340976191,False
2023,2023-02-28,2023-03-01,AAON,20,1,ensemble,sec_quarterly,0.3333333333333333,23,0,0.06896391407654878,0.023530038762325955,-0.027883445107321325,0.039180671911618115,2023-03-16,0.039180671911618115,False
2023,2023-02-28,2023-03-01,ACLS,20,4,ensemble,sec_quarterly,0.3333333333333333,23,0,0.007637628554143738,0.005288624349782426,-0.07335148215366005,0.059809187845746736,2023-03-29,0.059809187845746736,False
2023,2023-02-28,2023-03-01,AXON,20,0,ensemble,sec_quarterly,0.3333333333333333,23,0,0.0171446666063515,0.006672647990545344,-0.04550800687596124,0.032843362425356126,2023-03-31,0.032843362425356126,False
