test_year,signal_date,effective_date,ticker,snapshot_age_days,financial_age_days,selection_mode,financial_source,target_weight,holding_sessions,missing_holding_prices,holding_return,return_contribution,minimum_return_from_entry,maximum_absolute_daily_return,maximum_event_date,maximum_event_return,unresolved_terminal_while_held
2021,2021-06-30,2021-07-01,WSC,16,51,ensemble,sec_quarterly,0.1,21,0,0.03571428571428514,0.0037629719944146656,-0.044372294372294396,0.034352585881464615,2021-07-20,0.034352585881464615,False
2021,2021-07-30,2021-08-02,AMD,0,2,ensemble,sec_quarterly,0.1,22,0,0.019239620730921114,0.002683147679586051,-0.04777685722176195,0.055170575692963686,2021-08-04,0.055170575692963686,False
2021,2021-07-30,2021-08-02,CG,0,1,ensemble,sec_quarterly,0.1,22,0,0.0022226975160304363,0.0004764904893206801,-0.06089142751699528,0.03309722414436622,2021-08-03,-0.03309722414436622,False
2021,2021-07-30,2021-08-02,CINF,0,2,ensemble,sec_quarterly,0.1,22,0,0.035913716621727154,0.0036662444150234565,-0.027059232843350434,0.0256439291656142,2021-08-04,-0.0256439291656142,False
2021,2021-07-30,2021-08-02,COOP,0,1,ensemble,sec_quarterly,0.1,22,0,0.05024311183144303,0.005112104717087274,0.0,0.039438141545110605,2021-08-03,0.039438141545110605,False
2021,2021-07-30,2021-08-02,CROX,0,8,ensemble,sec_quarterly,0.1,22,0,0.045228337236533855,0.004730235543078987,0.0,0.05257767156025939,2021-08-17,-0.05257767156025939,False
2021,2021-07-30,2021-08-02,MAT,0,92,ensemble,sec_quarterly,0.1,22,0,-0.025559105431309792,-0.002410716537485269,-0.054313099041533586,0.030869971936389184,2021-08-18,-0.030869971936389184,False
2021,2021-07-30,2021-08-02,MRNA,0,85,ensemble,sec_quarterly,0.1,22,0,0.08678341652000787,0.013222829114292256,0.0,0.17100937832350382,2021-08-09,0.17100937832350382,False
2021,2021-07-30,2021-08-02,NAVI,0,2,ensemble,sec_quarterly,0.1,22,0,0.12076360872957914,0.011600883464138779,-0.015433342343766698,0.03561798266327454,2021-08-06,0.03561798266327454,False
2021,2021-07-30,2021-08-02,RGEN,0,3,ensemble,sec_quarterly,0.1,22,0,0.1416468310001211,0.013447455296705869,0.0,0.02541420440126152,2021-08-30,0.02541420440126152,False
2021,2021-07-30,2021-08-02,SBAC,0,85,ensemble,sec_quarterly,0.1,22,0,0.0502544359977406,0.005038785659830325,-0.0030869399377291273,0.020596733704425052,2021-08-17,0.020596733704425052,False
2021,2021-08-31,2021-09-01,CELH,4,19,ensemble,sec_quarterly,0.1,21,0,0.0712260062140384,0.007869240112752696,0.0,0.06477452080539359,2021-09-27,-0.06477452080539359,False
2021,2021-08-31,2021-09-01,COOP,4,33,ensemble,sec_quarterly,0.1,21,0,0.03859737638748739,0.00393366300603738,0.0,0.024542950162784738,2021-09-03,0.024542950162784738,False
2021,2021-08-31,2021-09-01,CROX,4,40,ensemble,sec_quarterly,0.1,21,0,0.0008370535714281591,0.0011267569756080122,-0.04938616071428581,0.08466453674121399,2021-09-14,0.08466453674121399,False
2021,2021-08-31,2021-09-01,EYE,4,19,ensemble,sec_quarterly,0.1,21,0,-0.05019240421616211,-0.004890291297661598,-0.050192404216162,0.03018742743406866,2021-09-28,-0.03018742743406866,False
2021,2021-08-31,2021-09-01,KLIC,4,25,ensemble,sec_quarterly,0.1,21,0,-0.17831640493770684,-0.019073902577007387,-0.17831640493770673,0.049353244970094745,2021-09-29,-0.049353244970094745,False
2021,2021-08-31,2021-09-01,NAVI,4,34,ensemble,sec_quarterly,0.1,21,0,-0.14214045297406774,-0.013978261019067219,-0.16346653774935938,0.13917230633488842,2021-09-29,-0.13917230633488842,False
2021,2021-08-31,2021-09-01,ON,4,29,ensemble,sec_quarterly,0.1,21,0,0.024395702775291683,0.0027804634149455666,0.0,0.04345189975747776,2021-09-28,-0.04345189975747776,False
2021,2021-08-31,2021-09-01,OPCH,4,28,ensemble,sec_quarterly,0.1,21,0,-0.12387143373058851,-0.012730728778855106,-0.1292885518237632,0.062122825701100504,2021-09-08,-0.062122825701100504,False
2021,2021-08-31,2021-09-01,RGEN,4,35,ensemble,sec_quarterly,0.1,21,0,0.010914051841746542,0.00166754394253279,-0.0010494280617063811,0.07092429319712401,2021-09-28,-0.07092429319712401,False
2021,2021-08-31,2021-09-01,STAA,4,27,ensemble,sec_quarterly,0.1,21,0,-0.18222307056053944,-0.019097030584613463,-0.19997454985048035,0.06021476145167859,2021-09-13,-0.06021476145167859,False
2021,2021-09-30,2021-10-01,ARCB,1,55,ensemble,sec_quarterly,0.1,21,0,0.05781622374574158,0.00628768137031418,-0.03307693036610271,0.06565651307288212,2021-10-28,0.06565651307288212,False
2021,2021-09-30,2021-10-01,CELH,1,49,ensemble,sec_quarterly,0.1,21,0,0.024735083623438125,0.0033415358920084407,-0.05605684673866995,0.060133630289532336,2021-10-25,0.060133630289532336,False
2021,2021-09-30,2021-10-01,CG,1,63,ensemble,sec_quarterly,0.1,21,0,0.1719725444276965,0.01616265030472035,-0.028415180352402647,0.030515854976824963,2021-10-07,0.030515854976824963,False
2021,2021-09-30,2021-10-01,CINF,1,64,ensemble,sec_quarterly,0.1,21,0,0.05785509744252715,0.005924949121223444,-0.012944460901803456,0.04120853423131554,2021-10-28,0.04120853423131554,False
2021,2021-09-30,2021-10-01,COOP,1,63,ensemble,sec_quarterly,0.1,21,0,0.05460668751503461,0.005418703081741538,-0.007938417127736352,0.0210352162609313,2021-10-14,0.0210352162609313,False
2021,2021-09-30,2021-10-01,CROX,1,70,ensemble,sec_quarterly,0.1,21,0,0.1439807269893003,0.014745896173837082,-0.10989867498051431,0.09320974030751117,2021-10-21,0.09320974030751117,False
2021,2021-09-30,2021-10-01,EYE,1,49,ensemble,sec_quarterly,0.1,21,0,0.1130371975442388,0.011474650326399183,0.0,0.06916863009087848,2021-10-15,0.06916863009087848,False
2021,2021-09-30,2021-10-01,LFUS,1,64,ensemble,sec_quarterly,0.1,21,0,0.058583759590792095,0.006036862791840791,-0.025430132527319183,0.05078847199564973,2021-10-28,0.05078847199564973,False
2021,2021-09-30,2021-10-01,THRM,1,62,ensemble,sec_quarterly,0.1,21,0,-0.11704041251948683,-0.011139007624939535,-0.11704041251948683,0.13682069822618914,2021-10-28,-0.13682069822618914,False
2021,2021-09-30,2021-10-01,WSC,1,55,ensemble,sec_quarterly,0.1,21,0,0.08019894311470321,0.007906362621579987,-0.02082685732048495,0.027221058929105757,2021-10-25,0.027221058929105757,False
2021,2021-10-29,2021-11-01,ARCB,0,84,ensemble,sec_quarterly,0.1,21,0,0.0656311906657494,0.007438800632084819,0.0,0.09233225309572268,2021-11-02,0.09233225309572268,False
2021,2021-10-29,2021-11-01,CDMO,0,51,ensemble,sec_quarterly,0.1,21,0,-0.05737199259716208,-0.005474249490050287,-0.061381863047501595,0.04629080118694373,2021-11-22,-0.04629080118694373,False
2021,2021-10-29,2021-11-01,CG,0,1,ensemble,sec_quarterly,0.1,21,0,-0.009211401859055668,-0.00041363904871108973,-0.009211401859055446,0.042833246398186975,2021-11-26,-0.042833246398186975,False
2021,2021-10-29,2021-11-01,CROX,0,8,ensemble,sec_quarterly,0.1,21,0,-0.022118881535801105,-0.0018810099121560177,-0.022118881535801438,0.03524492234169663,2021-11-03,0.03524492234169663,False
2021,2021-10-29,2021-11-01,FRHC,0,81,ensemble,sec_quarterly,0.1,21,0,-0.005792365958711576,-0.00011365415443990168,-0.011733254121491066,0.050919982884039316,2021-11-23,-0.050919982884039316,False
2021,2021-10-29,2021-11-01,MTSI,0,92,ensemble,sec_quarterly,0.1,21,0,0.016108520559559247,0.0020430347732168564,0.0,0.039908318727248315,2021-11-10,-0.039908318727248315,False
2021,2021-10-29,2021-11-01,ON,0,88,ensemble,sec_quarterly,0.1,21,0,0.11711220221858443,0.011659380836408585,0.0,0.049493243243243334,2021-11-16,0.049493243243243334,False
2021,2021-10-29,2021-11-01,SLAB,0,2,ensemble,sec_quarterly,0.1,21,0,0.01604804058601217,0.0019528475413086556,-0.002743697261479494,0.03726103223822452,2021-11-11,0.03726103223822452,False
2021,2021-10-29,2021-11-01,TSLA,0,4,ensemble,sec_quarterly,0.1,21,0,-0.052811998123431514,-0.0037683058316001165,-0.1615089993372436,0.11990290135097137,2021-11-09,-0.11990290135097137,False
2021,2021-10-29,2021-11-01,VICR,0,91,ensemble,sec_quarterly,0.1,21,0,-0.04684074147897088,-0.0044781106465668465,-0.04684074147897144,0.035303611055073625,2021-11-30,-0.035303611055073625,False
2021,2021-11-30,2021-12-01,ACLS,0,25,ensemble,sec_quarterly,0.1,22,0,0.17454316320100816,0.017631638475222932,-0.02425960932577187,0.08321513002364078,2021-12-07,0.08321513002364078,False
2021,2021-11-30,2021-12-01,AMD,0,34,ensemble,sec_quarterly,0.1,22,0,-0.03494064784387363,-0.0022099450968243507,-0.10267587686942525,0.0803834808259587,2021-12-15,0.0803834808259587,False
2021,2021-11-30,2021-12-01,CG,0,33,ensemble,sec_quarterly,0.1,22,0,0.02273485205671566,0.0027050574709639786,-0.05736994828980713,0.04923144497051002,2021-12-22,0.04923144497051002,False
2021,2021-11-30,2021-12-01,FANG,0,26,ensemble,sec_quarterly,0.1,22,0,0.04710902801304173,0.0054863616883423895,-0.037689501662299896,0.06802607057988297,2021-12-07,0.06802607057988297,False
2021,2021-11-30,2021-12-01,FRHC,0,22,ensemble,sec_quarterly,0.1,22,0,0.058150183150183166,0.006011081554415276,-0.03449328449328448,0.03903995138994376,2021-12-03,-0.03903995138994376,False
2021,2021-11-30,2021-12-01,NMRK,0,21,ensemble,sec_quarterly,0.1,22,0,0.20727874923391898,0.01959500351640746,-0.0019363924422016732,0.0653640882931259,2021-12-21,0.0653640882931259,False
2021,2021-11-30,2021-12-01,NVDA,0,8,ensemble,sec_quarterly,0.1,22,0,-0.06439432562644998,-0.005063962546223589,-0.11823523413801018,0.07954727350336133,2021-12-07,0.07954727350336133,False
2021,2021-11-30,2021-12-01,NXPI,0,28,ensemble,sec_quarterly,0.1,22,0,0.024026310599006395,0.003050136692532457,-0.02150350211686558,0.06516405031423589,2021-12-07,0.06516405031423589,False
2021,2021-11-30,2021-12-01,SITM,0,26,ensemble,sec_quarterly,0.1,22,0,-0.032733765374949764,-0.0007126378484779705,-0.16591720671868804,0.1109268017223124,2021-12-07,0.1109268017223124,False
2021,2021-11-30,2021-12-01,TSLA,0,36,ensemble,sec_quarterly,0.1,22,0,-0.034904109589040666,-0.0021166022507353222,-0.17813698630136976,0.0749481369249112,2021-12-22,0.0749481369249112,False
2021,2021-12-31,2022-01-03,ACLS,0,56,ensemble,sec_quarterly,0.1,0,0,0.0,0.0,0.0,0.0,,0.0,False
2021,2021-12-31,2022-01-03,AOSL,0,56,ensemble,sec_quarterly,0.1,0,0,0.0,0.0,0.0,0.0,,0.0,False
2021,2021-12-31,2022-01-03,ARCB,0,56,ensemble,sec_quarterly,0.1,0,0,0.0,0.0,0.0,0.0,,0.0,False
2021,2021-12-31,2022-01-03,CACC,0,60,ensemble,sec_quarterly,0.1,0,0,0.0,0.0,0.0,0.0,,0.0,False
2021,2021-12-31,2022-01-03,COKE,0,52,ensemble,sec_quarterly,0.1,0,0,0.0,0.0,0.0,0.0,,0.0,False
2021,2021-12-31,2022-01-03,NMRK,0,52,ensemble,sec_quarterly,0.1,0,0,0.0,0.0,0.0,0.0,,0.0,False
2021,2021-12-31,2022-01-03,OPCH,0,57,ensemble,sec_quarterly,0.1,0,0,0.0,0.0,0.0,0.0,,0.0,False
2021,2021-12-31,2022-01-03,PCH,0,63,ensemble,sec_quarterly,0.1,0,0,0.0,0.0,0.0,0.0,,0.0,False
2021,2021-12-31,2022-01-03,SGH,0,67,ensemble,sec_quarterly,0.1,0,0,0.0,0.0,0.0,0.0,,0.0,False
2021,2021-12-31,2022-01-03,WSC,0,56,ensemble,sec_quarterly,0.1,0,0,0.0,0.0,0.0,0.0,,0.0,False
2023,2023-01-31,2023-02-01,ACLS,8,89,ensemble,sec_quarterly,0.1,19,0,0.11628310898827587,0.01153836083693084,0.0,0.05817810665986234,2023-02-09,0.05817810665986234,False
2023,2023-01-31,2023-02-01,AEHR,8,18,ensemble,sec_quarterly,0.1,19,0,-0.03305305885763976,-0.0018798878443210378,-0.11394607132502188,0.0775731964986418,2023-02-10,-0.0775731964986418,False
2023,2023-01-31,2023-02-01,ALGM,8,92,ensemble,sec_quarterly,0.1,19,0,0.10080645161290303,0.009978924695826775,0.0,0.039301310043668325,2023-02-07,0.039301310043668325,False
2023,2023-01-31,2023-02-01,AXON,8,83,ensemble,sec_quarterly,0.1,19,0,0.009677907152578769,0.0013006818415584266,-0.07349160743989103,0.03761163562133185,2023-02-07,-0.03761163562133185,False
2023,2023-01-31,2023-02-01,CHX,8,97,ensemble,sec_quarterly,0.1,19,0,-0.059384615384615924,-0.005028376095950627,-0.10430769230769232,0.10430769230769232,2023-02-02,-0.10430769230769232,False
2023,2023-01-31,2023-02-01,IRDM,8,103,ensemble,sec_quarterly,0.1,19,0,0.00705612077453277,0.0013502387552650763,-0.06613062028224481,0.09576799865115482,2023-02-17,0.09576799865115482,False
2023,2023-01-31,2023-02-01,PFG,8,90,ensemble,sec_quarterly,0.1,19,0,-0.027367506516072893,-0.0025998149712013864,-0.04669852302345778,0.03570251565417992,2023-02-21,-0.03570251565417992,False
2023,2023-01-31,2023-02-01,STLD,8,97,ensemble,sec_quarterly,0.1,19,0,0.006303862112990721,0.000933171231611274,-0.05442068305138836,0.03931102686665566,2023-02-28,0.03931102686665566,False
2023,2023-01-31,2023-02-01,TH,8,83,ensemble,sec_quarterly,0.1,19,0,-0.049967969250480304,-0.004464148816912416,-0.06598334401024986,0.07094133697135052,2023-02-14,0.07094133697135052,False
2023,2023-01-31,2023-02-01,VC,8,96,ensemble,sec_quarterly,0.1,19,0,0.060706121412243075,0.006160404667162046,-0.016383032766065453,0.04422388340976191,2023-02-16,0.04422388340976191,False
2023,2023-02-28,2023-03-01,AAON,20,1,ensemble,sec_quarterly,0.1,23,0,0.06896391407654878,0.007059011628697787,-0.027883445107321325,0.039180671911618115,2023-03-16,0.039180671911618115,False
2023,2023-02-28,2023-03-01,ACLS,20,4,ensemble,sec_quarterly,0.1,23,0,0.007637628554143738,0.001586587304934728,-0.07335148215366005,0.059809187845746736,2023-03-29,0.059809187845746736,False
2023,2023-02-28,2023-03-01,AGYS,20,33,ensemble,sec_quarterly,0.1,23,0,0.022048804657500698,0.0031256963152899277,-0.050414963458441764,0.051651143099068486,2023-03-03,0.051651143099068486,False
2023,2023-02-28,2023-03-01,AXON,20,0,ensemble,sec_quarterly,0.1,23,0,0.0171446666063515,0.002001794397163603,-0.04550800687596124,0.032843362425356126,2023-03-31,0.032843362425356126,False
2023,2023-02-28,2023-03-01,BKNG,20,5,ensemble,sec_quarterly,0.1,23,0,0.03921530215646918,0.004113310374471358,-0.0535160168004013,0.03111403399726509,2023-03-21,0.03111403399726509,False
2023,2023-02-28,2023-03-01,MELI,20,4,ensemble,sec_quarterly,0.1,23,0,0.09045932887682806,0.009247021056005401,-0.038379442716261924,0.045279739832921884,2023-03-14,0.045279739832921884,False
2023,2023-02-28,2023-03-01,PFG,20,12,ensemble,sec_quarterly,0.1,23,0,-0.18535569439877242,-0.019378761974532088,-0.23610654390003294,0.06336839371510206,2023-03-13,-0.06336839371510206,False
