effective_start,training_end,config_id,rolling_months,rolling_quality,expanding_quality,rolling_worst_annual_excess,rolling_rank,expanding_rank,combined_rank,candidate_group,variant_selected,variant_rolling_rank,variant_expanding_rank,variant_combined_rank,selection_reason,selected
2023-01-01,2022-12-31,5,36,-0.013044088099090613,-0.035399999670906325,-0.052526166818729125,2.0,16.0,18.0,top3-liq10000000,False,2.0,2.0,4.0,no_positive_rolling_evidence,False
2023-01-01,2022-12-31,9,36,-0.014432275994773768,-0.03327707205493589,-0.11121895822748784,6.0,12.0,18.0,top5-liq10000000,False,3.0,3.0,6.0,no_positive_rolling_evidence,False
2023-01-01,2022-12-31,8,36,-0.01766661607779516,-0.03312025339418617,-0.09980285723963189,11.0,10.0,21.0,top5-liq2000000,False,2.0,2.0,4.0,no_positive_rolling_evidence,False
2023-01-01,2022-12-31,7,36,-0.01766661607779516,-0.03312025339418617,-0.09980285723963189,11.0,10.0,21.0,top5-liq2000000,False,2.0,2.0,4.0,no_positive_rolling_evidence,False
2023-01-01,2022-12-31,12,36,-0.01966713710892106,-0.03099770763214793,-0.13777747823693365,15.0,6.0,21.0,top10-liq2000000,False,3.0,3.0,6.0,no_positive_rolling_evidence,False
2023-01-01,2022-12-31,2,36,-0.021443663625754665,-0.034696295956338254,-0.17616387029179537,16.0,14.0,30.0,top3-liq2000000,False,1.0,1.0,2.0,no_positive_rolling_evidence,False
2023-01-01,2022-12-31,0,36,-0.021443663625754866,-0.037010540707127754,-0.1761638702917987,18.0,18.0,36.0,top3-liq2000000,False,3.0,3.0,6.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,15,36,-0.01752981349939518,-0.03147852202149314,-0.32557547987787494,1.0,2.0,3.0,top10-liq10000000,True,1.0,1.0,2.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,10,36,-0.020780385682536553,-0.031469995168788054,-0.17957307015640178,2.0,1.0,3.0,top5-liq10000000,True,2.0,1.0,3.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,17,36,-0.017971142443211217,-0.0320123854472101,-0.34176479021474426,2.0,5.0,7.0,top10-liq10000000,False,2.0,2.0,4.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,3,36,-0.021212418590273636,-0.03166663283208807,-0.05252616681872824,4.0,3.0,7.0,top3-liq10000000,True,1.0,1.0,2.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,16,36,-0.017971142443211217,-0.0320123854472101,-0.34176479021474426,2.0,5.0,7.0,top10-liq10000000,False,2.0,2.0,4.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,11,36,-0.020780385682536553,-0.031469995168788054,-0.17957307015640178,6.0,1.0,7.0,top5-liq10000000,False,2.0,1.0,3.0,no_positive_rolling_evidence,True
2024-01-01,2023-12-31,13,36,-0.021088484012675764,-0.03349460426949665,-0.3330293942977738,3.0,4.0,7.0,top10-liq2000000,True,2.0,1.0,3.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,6,36,-0.02608826779473607,-0.03380857584739368,-0.149505511235839,5.0,5.0,10.0,top5-liq2000000,True,1.0,1.0,2.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,9,36,-0.019997168036487736,-0.03257280988175698,-0.14790349799746627,4.0,7.0,11.0,top5-liq10000000,False,1.0,3.0,4.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,1,36,-0.036910593058346486,-0.039066135281614116,-0.35351654739704874,6.0,6.0,12.0,top3-liq2000000,True,1.0,1.0,2.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,14,36,-0.021088484012675764,-0.03349460426949665,-0.3330293942977738,8.0,8.0,16.0,top10-liq2000000,False,2.0,1.0,3.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,12,36,-0.020592575725296415,-0.03400675510404856,-0.3192114305710696,5.0,11.0,16.0,top10-liq2000000,False,1.0,3.0,4.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,4,36,-0.023668512629725243,-0.03417696248782649,-0.13822289080237948,11.0,12.0,23.0,top3-liq10000000,False,2.0,2.0,4.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,5,36,-0.023668512629725243,-0.03417696248782649,-0.13822289080237948,11.0,12.0,23.0,top3-liq10000000,False,2.0,2.0,4.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,8,36,-0.02700945494166143,-0.0344582836815026,-0.1847022069942943,14.0,14.0,28.0,top5-liq2000000,False,2.0,2.0,4.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,7,36,-0.02700945494166143,-0.0344582836815026,-0.1847022069942943,14.0,14.0,28.0,top5-liq2000000,False,2.0,2.0,4.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,2,36,-0.036910593058346486,-0.039066135281614116,-0.35351654739704874,16.0,16.0,32.0,top3-liq2000000,False,1.0,1.0,2.0,no_positive_rolling_evidence,False
2024-01-01,2023-12-31,0,36,-0.036910593058346666,-0.04090842535232769,-0.3535165473970492,18.0,18.0,36.0,top3-liq2000000,False,3.0,3.0,6.0,no_positive_rolling_evidence,False
2025-01-01,2024-12-31,3,36,0.017136981118942463,-0.012544560409516133,-0.025709975990513945,1.0,1.0,2.0,top3-liq10000000,True,1.0,1.0,2.0,adaptive_stability_rank,True
2025-01-01,2024-12-31,1,36,0.003662443276365262,-0.018985713799294097,-0.35351654739704874,2.0,2.0,4.0,top3-liq2000000,True,2.0,1.0,3.0,adaptive_stability_rank,True
2025-01-01,2024-12-31,4,36,0.014676744709384237,-0.014644739644939342,-0.13822289080237948,2.0,2.0,4.0,top3-liq10000000,False,2.0,2.0,4.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,5,36,0.014676744709384237,-0.014644739644939342,-0.13822289080237948,2.0,2.0,4.0,top3-liq10000000,False,2.0,2.0,4.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,10,36,-0.0028419646847293763,-0.021256387031651183,-0.17957307015640178,3.0,3.0,6.0,top5-liq10000000,True,2.0,1.0,3.0,adaptive_stability_rank,True
2025-01-01,2024-12-31,6,36,-0.007858964586269026,-0.023803635720581064,-0.149505511235839,4.0,4.0,8.0,top5-liq2000000,True,1.0,1.0,2.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,2,36,0.003662443276365262,-0.018985713799294097,-0.35351654739704874,5.0,4.0,9.0,top3-liq2000000,False,2.0,1.0,3.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,0,36,0.0036624432763653243,-0.02054268832112948,-0.3535165473970492,4.0,6.0,10.0,top3-liq2000000,False,1.0,3.0,4.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,13,36,-0.014138840405684142,-0.026038695505928532,-0.3330293942977738,5.0,5.0,10.0,top10-liq2000000,True,2.0,1.0,3.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,15,36,-0.016388543088103058,-0.02673851210280254,-0.32557547987787494,6.0,6.0,12.0,top10-liq10000000,True,1.0,1.0,2.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,11,36,-0.0028419646847293763,-0.021256387031651183,-0.17957307015640178,8.0,7.0,15.0,top5-liq10000000,False,2.0,1.0,3.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,9,36,-0.002073241802171711,-0.022164570276508005,-0.14790349799746627,7.0,9.0,16.0,top5-liq10000000,False,1.0,3.0,4.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,8,36,-0.008766045419013789,-0.024343877794920407,-0.1847022069942943,11.0,11.0,22.0,top5-liq2000000,False,2.0,2.0,4.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,7,36,-0.008766045419013789,-0.024343877794920407,-0.1847022069942943,11.0,11.0,22.0,top5-liq2000000,False,2.0,2.0,4.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,14,36,-0.014138840405684142,-0.026038695505928532,-0.3330293942977738,14.0,13.0,27.0,top10-liq2000000,False,2.0,1.0,3.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,12,36,-0.013611717714742668,-0.026475715094080084,-0.3192114305710696,13.0,15.0,28.0,top10-liq2000000,False,1.0,3.0,4.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,16,36,-0.016825597797289583,-0.027184680303530037,-0.34176479021474426,17.0,17.0,34.0,top10-liq10000000,False,2.0,2.0,4.0,adaptive_stability_rank,False
2025-01-01,2024-12-31,17,36,-0.016825597797289583,-0.027184680303530037,-0.34176479021474426,17.0,17.0,34.0,top10-liq10000000,False,2.0,2.0,4.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,3,36,0.013953905241586469,-0.013787657848149344,-0.025709975990513945,1.0,1.0,2.0,top3-liq10000000,True,1.0,1.0,2.0,adaptive_stability_rank,True
2026-01-01,2025-12-31,4,36,0.01149382369454055,-0.015596207828512579,-0.13822289080237948,2.0,2.0,4.0,top3-liq10000000,False,2.0,2.0,4.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,5,36,0.01149382369454055,-0.015596207828512579,-0.13822289080237948,2.0,2.0,4.0,top3-liq10000000,False,2.0,2.0,4.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,10,36,-0.000919240846689047,-0.018416827888377247,-0.17957307015640178,2.0,2.0,4.0,top5-liq10000000,True,2.0,1.0,3.0,adaptive_stability_rank,True
2026-01-01,2025-12-31,6,36,-0.0095835463905076,-0.022984288643180324,-0.149505511235839,3.0,3.0,6.0,top5-liq2000000,True,1.0,1.0,2.0,adaptive_stability_rank,True
2026-01-01,2025-12-31,1,36,-0.00992619970174689,-0.02408257124474978,-0.35351654739704874,4.0,4.0,8.0,top3-liq2000000,True,1.0,1.0,2.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,16,36,-0.017550299934260327,-0.024137784985395587,-0.34176479021474426,5.0,5.0,10.0,top10-liq10000000,True,1.0,1.0,2.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,9,36,-0.00014532246076575175,-0.01921345605806618,-0.14790349799746627,4.0,6.0,10.0,top5-liq10000000,False,1.0,3.0,4.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,11,36,-0.002223989670162664,-0.018978878633507962,-0.17957307015640178,6.0,5.0,11.0,top5-liq10000000,False,3.0,2.0,5.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,14,36,-0.017863048373818732,-0.024926060255979137,-0.3330293942977738,6.0,6.0,12.0,top10-liq2000000,True,2.0,1.0,3.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,2,36,-0.00992619970174689,-0.02408257124474978,-0.35351654739704874,8.0,10.0,18.0,top3-liq2000000,False,1.0,1.0,2.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,8,36,-0.010374607242763512,-0.023399696066123403,-0.1847022069942943,11.0,8.0,19.0,top5-liq2000000,False,2.0,2.0,4.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,7,36,-0.010500745117231456,-0.02345311130066797,-0.1847022069942943,12.0,9.0,21.0,top5-liq2000000,False,3.0,3.0,6.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,0,36,-0.009926199701746921,-0.025417603238936777,-0.3535165473970492,10.0,18.0,28.0,top3-liq2000000,False,3.0,3.0,6.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,17,36,-0.017605678190608706,-0.024161052340012274,-0.34176479021474426,15.0,13.0,28.0,top10-liq10000000,False,2.0,2.0,4.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,12,36,-0.01738715464323423,-0.02534185307334796,-0.3192114305710696,13.0,17.0,30.0,top10-liq2000000,False,1.0,3.0,4.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,15,36,-0.01829844380261758,-0.02424777412129749,-0.32557547987787494,18.0,14.0,32.0,top10-liq10000000,False,3.0,3.0,6.0,adaptive_stability_rank,False
2026-01-01,2025-12-31,13,36,-0.017934484554744452,-0.02495591362730177,-0.3330293942977738,17.0,16.0,33.0,top10-liq2000000,False,3.0,2.0,5.0,adaptive_stability_rank,False
