config_id,year,start,end,top_n,market_ma_days,transaction_cost_bps,minimum_price,minimum_median_dollar_volume,minimum_eps_growth,minimum_relative_volume,minimum_52_week_high_ratio,maximum_financial_age_days,maximum_position_weight,signal_frequency,use_quarterly_fundamentals,minimum_revenue_growth,price_channel,keltner_window,keltner_atr_window,keltner_multiplier,selection_mode,ensemble_weight,strategy,nasdaq,excess_vs_nasdaq
2,2020,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.8990027308786674,0.4364044730135952,0.46259825786507225
2,2021,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.44637269951396896,0.21389107231062865,0.2324816272033403
2,2022,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.18511262178252663,-0.3310002555645566,0.14588763378202996
2,2023,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.38749986636404454,0.43423103966916465,-0.04673117330512011
2,2024,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,2.8656222957236266,0.28641246683135235,2.5792098288922745
2,2025,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.22847423969527414,0.20357524453555675,0.024898995159717385
2,2026,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.36067993257808095,0.09802301782248235,0.2626569147555986
3,2019,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,-0.02896634532127096,0.35225640371638733,-0.3812227490376583
3,2020,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.8574253230582867,0.4364044730135952,0.4210208500446915
3,2021,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,-0.17125599864227525,0.21389107231062865,-0.3851470709529039
3,2022,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,-0.1751885662176189,-0.3310002555645566,0.15581168934693768
3,2023,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.09265966757472288,0.43423103966916465,-0.34157137209444177
3,2024,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.9993513382335819,0.28641246683135235,0.7129388714022296
3,2025,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.22171776348601968,0.20357524453555675,0.018142518950462927
3,2026,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.29083302478415307,0.09802301782248235,0.19281000696167072
4,2019,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.1775908224637024,0.35225640371638733,-0.5298472261800897
4,2020,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.6370022566248523,0.4364044730135952,0.20059778361125713
4,2021,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.11122008495496383,0.21389107231062865,-0.10267098735566482
4,2022,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.19762669985900572,-0.3310002555645566,0.13337355570555087
4,2023,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.24497571734158963,0.43423103966916465,-0.18925532232757503
4,2024,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,1.1558909644657733,0.28641246683135235,0.869478497634421
4,2025,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.2857789299372431,0.20357524453555675,0.08220368540168632
4,2026,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.09928290255794514,0.09802301782248235,0.0012598847354627907
5,2019,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.03751067265893537,0.35225640371638733,-0.31474573105745196
5,2020,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.5562295250282363,0.4364044730135952,0.11982505201464111
5,2021,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.0300719114764596,0.21389107231062865,-0.18381916083416905
5,2022,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,-0.17654432557281297,-0.3310002555645566,0.15445592999174362
5,2023,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.17082919522605367,0.43423103966916465,-0.263401844443111
5,2024,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,1.158660763017581,0.28641246683135235,0.8722482961862286
5,2025,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.2624318981424536,0.20357524453555675,0.05885665360689685
5,2026,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.5147421837059618,0.09802301782248235,0.41671916588347946
6,2019,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.2899660279574775,0.35225640371638733,-0.6422224316738648
6,2020,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.6036971774594155,0.4364044730135952,0.16729270444582034
6,2021,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.12511733719997098,0.21389107231062865,-0.08877373511065767
6,2022,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.18688160070618853,-0.3310002555645566,0.14411865485836806
6,2023,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.1869088057410322,0.43423103966916465,-0.24732223392813246
6,2024,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,1.3441227546344674,0.28641246683135235,1.057710287803115
6,2025,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.4681116596826558,0.20357524453555675,0.264536415147099
6,2026,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.17007625371626944,0.09802301782248235,0.0720532358937871
7,2019,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,-0.14888878143664142,0.35225640371638733,-0.5011451851530287
7,2020,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.6599031818752288,0.4364044730135952,0.2234987088616336
7,2021,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,-0.04198565567346324,0.21389107231062865,-0.2558767279840919
7,2022,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,-0.1391890202534195,-0.3310002555645566,0.19181123531113708
7,2023,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.12757793685444563,0.43423103966916465,-0.306653102814719
7,2024,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.8176037874500759,0.28641246683135235,0.5311913206187235
7,2025,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.3633578338890564,0.20357524453555675,0.15978258935349965
7,2026,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.45734851718284575,0.09802301782248235,0.3593254993603634
8,2019,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.07830417339575091,0.35225640371638733,-0.43056057711213824
8,2020,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.21223669120015365,0.4364044730135952,-0.22416778181344155
8,2021,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.3115787865565056,0.21389107231062865,0.09768771424587697
8,2022,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.16217022317016527,-0.3310002555645566,0.16883003239439132
8,2023,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.12719193060775758,0.43423103966916465,-0.3070391090614071
8,2024,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.816716645871181,0.28641246683135235,0.5303041790398286
8,2025,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.16924274335346023,0.20357524453555675,-0.03433250118209652
8,2026,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.21869220981333992,0.09802301782248235,0.12066919199085757
9,2019,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,-0.055034214909179036,0.35225640371638733,-0.40729061862556637
9,2020,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.5888077634552238,0.4364044730135952,0.1524032904416286
9,2021,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.09970193603286859,0.21389107231062865,-0.11418913627776006
9,2022,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,-0.12072474221868135,-0.3310002555645566,0.21027551334587524
9,2023,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.1013844535770414,0.43423103966916465,-0.33284658609212325
9,2024,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.8245829688225956,0.28641246683135235,0.5381705019912433
9,2025,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.39714996749935283,0.20357524453555675,0.19357472296379608
9,2026,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.2179303800566248,0.09802301782248235,0.11990736223414244
10,2019,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.10405796321777883,0.35225640371638733,-0.45631436693416616
10,2020,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.2958800630436522,0.4364044730135952,-0.14052440996994298
10,2021,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.3072614188517011,0.21389107231062865,0.09337034654107246
10,2022,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.1759061399392602,-0.3310002555645566,0.1550941156252964
10,2023,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.147843184653903,0.43423103966916465,-0.28638785501526165
10,2024,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.5361129602174799,0.28641246683135235,0.24970049338612754
10,2025,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.2820410951219492,0.20357524453555675,0.07846585058639244
10,2026,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.2367557042681554,0.09802301782248235,0.13873268644567305
11,2019,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,-0.06998244731858705,0.35225640371638733,-0.4222388510349744
11,2020,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.6033721512313062,0.4364044730135952,0.16696767821771097
11,2021,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.17104200146855986,0.21389107231062865,-0.04284907084206879
11,2022,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,-0.17654691196046712,-0.3310002555645566,0.15445334360408947
11,2023,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.10730051575345434,0.43423103966916465,-0.3269305239157103
11,2024,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.5392847300461927,0.28641246683135235,0.25287226321484035
11,2025,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.6430754530166685,0.20357524453555675,0.4395002084811117
11,2026,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,keltner,20,14,1.5,recovery,1.0,0.18337111096096903,0.09802301782248235,0.08534809313848668
