config_id,year,start,end,top_n,market_ma_days,transaction_cost_bps,minimum_price,minimum_median_dollar_volume,minimum_eps_growth,minimum_relative_volume,minimum_52_week_high_ratio,maximum_financial_age_days,maximum_position_weight,signal_frequency,use_quarterly_fundamentals,minimum_revenue_growth,price_channel,keltner_window,keltner_atr_window,keltner_multiplier,selection_mode,ensemble_weight,strategy,nasdaq,excess_vs_nasdaq
3,2026,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,150,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.17451714979299804,0.09802301782248235,0.07649413197051569
4,2019,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.2912968233897595,0.35225640371638733,-0.6435532271061468
4,2020,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.9962908656983769,0.4364044730135952,0.5598863926847817
4,2021,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.16136490549189952,0.21389107231062865,-0.052526166818729125
4,2022,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.18511262178252663,-0.3310002555645566,0.14588763378202996
4,2023,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.29600814886678517,0.43423103966916465,-0.13822289080237948
4,2024,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,2.5988699274656426,0.28641246683135235,2.31245746063429
4,2025,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.2284742396952728,0.20357524453555675,0.024898995159716053
4,2026,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.17451714979299626,0.09802301782248235,0.07649413197051391
5,2019,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.2912968233897595,0.35225640371638733,-0.6435532271061468
5,2020,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.9962908656983769,0.4364044730135952,0.5598863926847817
5,2021,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.16136490549189952,0.21389107231062865,-0.052526166818729125
5,2022,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.18511262178252663,-0.3310002555645566,0.14588763378202996
5,2023,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.29600814886678517,0.43423103966916465,-0.13822289080237948
5,2024,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,2.5988699274656426,0.28641246683135235,2.31245746063429
5,2025,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.2284742396952728,0.20357524453555675,0.024898995159716053
5,2026,2019-01-01,2026-07-17,3,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.3333333333333333,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.17451714979299626,0.09802301782248235,0.07649413197051391
6,2019,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.19593090073410013,0.35225640371638733,-0.5481873044504875
6,2020,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.8209767847177876,0.4364044730135952,0.38457231170419237
6,2021,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.1140882150709972,0.21389107231062865,-0.09980285723963145
6,2022,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.1976266998590066,-0.3310002555645566,0.13337355570554998
6,2023,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.28472552843332566,0.43423103966916465,-0.149505511235839
6,2024,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,1.1950404244473356,0.28641246683135235,0.9086279576159833
6,2025,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.22833382515646305,0.20357524453555675,0.0247585806209063
6,2026,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.21116135434615613,0.09802301782248235,0.11313833652367378
7,2019,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.176220791627272,0.35225640371638733,-0.5284771953436593
7,2020,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.7815105860418137,0.4364044730135952,0.3451061130282185
7,2021,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.11408821507099676,0.21389107231062865,-0.09980285723963189
7,2022,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.19762669985900605,-0.3310002555645566,0.13337355570555054
7,2023,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.24952883267487036,0.43423103966916465,-0.1847022069942943
7,2024,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,1.1950404244473365,0.28641246683135235,0.9086279576159841
7,2025,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.22833382515646083,0.20357524453555675,0.02475858062090408
7,2026,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.21116135434615346,0.09802301782248235,0.11313833652367111
8,2019,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.176220791627272,0.35225640371638733,-0.5284771953436593
8,2020,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.7815105860418137,0.4364044730135952,0.3451061130282185
8,2021,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.11408821507099676,0.21389107231062865,-0.09980285723963189
8,2022,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.19762669985900605,-0.3310002555645566,0.13337355570555054
8,2023,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.24952883267487036,0.43423103966916465,-0.1847022069942943
8,2024,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,1.1950404244473365,0.28641246683135235,0.9086279576159841
8,2025,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.23278196915872917,0.20357524453555675,0.02920672462317242
8,2026,2019-01-01,2026-07-17,5,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.2097608691687456,0.09802301782248235,0.11173785134626324
9,2019,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.2504461375382707,0.35225640371638733,-0.602702541254658
9,2020,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.81415017480718,0.4364044730135952,0.3777457017935848
9,2021,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.10267211408314081,0.21389107231062865,-0.11121895822748784
9,2022,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.15902947264874645,-0.3310002555645566,0.17197078291581014
9,2023,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.2863275416716984,0.43423103966916465,-0.14790349799746627
9,2024,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,1.2331414030709738,0.28641246683135235,0.9467289362396214
9,2025,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.44948877425314593,0.20357524453555675,0.24591352971758917
9,2026,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,150,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.1317003045787204,0.09802301782248235,0.033677286756238045
10,2019,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.20223569188197954,0.35225640371638733,-0.5544920955983669
10,2020,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.814150174807182,0.4364044730135952,0.3777457017935868
10,2021,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.10267211408313837,0.21389107231062865,-0.11121895822749028
10,2022,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.15902947264874567,-0.3310002555645566,0.17197078291581092
10,2023,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.25465796951276287,0.43423103966916465,-0.17957307015640178
10,2024,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,1.2331414030709702,0.28641246683135235,0.9467289362396178
10,2025,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.4494887742531488,0.20357524453555675,0.24591352971759206
10,2026,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,365,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.13170030457871928,0.09802301782248235,0.033677286756236935
11,2019,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.20223569188197954,0.35225640371638733,-0.5544920955983669
11,2020,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.814150174807182,0.4364044730135952,0.3777457017935868
11,2021,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.10267211408313837,0.21389107231062865,-0.11121895822749028
11,2022,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.15902947264874567,-0.3310002555645566,0.17197078291581092
11,2023,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.25465796951276287,0.43423103966916465,-0.17957307015640178
11,2024,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,1.2331414030709702,0.28641246683135235,0.9467289362396178
11,2025,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.3884200583877109,0.20357524453555675,0.18484481385215412
11,2026,2019-01-01,2026-07-17,5,200,10.0,10.0,10000000.0,0.25,0.8,0.85,550,0.2,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.1317003045787195,0.09802301782248235,0.03367728675623716
12,2019,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.11117498723931218,0.35225640371638733,-0.4634313909556995
12,2020,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.29862699477666155,0.4364044730135952,-0.13777747823693365
12,2021,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.3129228634162551,0.21389107231062865,0.09903179110562643
12,2022,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.16217022317016594,-0.3310002555645566,0.16883003239439065
12,2023,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.11501960909809505,0.43423103966916465,-0.3192114305710696
12,2024,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.7648002015854014,0.28641246683135235,0.47838773475404905
12,2025,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.18167169365827962,0.20357524453555675,-0.021903550877277134
12,2026,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,150,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.27158831742738143,0.09802301782248235,0.17356529960489908
13,2019,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.0906930499578179,0.35225640371638733,-0.44294945367420524
13,2020,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.298626994776658,0.4364044730135952,-0.1377774782369372
13,2021,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.31452635365540926,0.21389107231062865,0.10063528134478061
13,2022,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.1621702231701655,-0.3310002555645566,0.1688300323943911
13,2023,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.10120164537139087,0.43423103966916465,-0.3330293942977738
13,2024,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.7648002015854012,0.28641246683135235,0.47838773475404883
13,2025,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.18167169365827918,0.20357524453555675,-0.021903550877277578
13,2026,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,365,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.27158831742738077,0.09802301782248235,0.17356529960489842
14,2019,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.0906930499578179,0.35225640371638733,-0.44294945367420524
14,2020,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.298626994776658,0.4364044730135952,-0.1377774782369372
14,2021,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.31452635365540926,0.21389107231062865,0.10063528134478061
14,2022,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.1621702231701655,-0.3310002555645566,0.1688300323943911
14,2023,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.10120164537139087,0.43423103966916465,-0.3330293942977738
14,2024,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.7648002015854012,0.28641246683135235,0.47838773475404883
14,2025,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.18419243485749592,0.20357524453555675,-0.01938280967806083
14,2026,2019-01-01,2026-07-17,10,200,10.0,10.0,2000000.0,0.25,0.8,0.85,550,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,0.28191784779625917,0.09802301782248235,0.18389482997377682
15,2019,2019-01-01,2026-07-17,10,200,10.0,10.0,10000000.0,0.25,0.8,0.85,150,0.1,monthly,True,0.1,none,20,14,1.5,growth,1.0,-0.09688057550790641,0.35225640371638733,-0.44913697922429374
